STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1314,ALL_MTH04PCTPROF_1314,ECD_MTH04NUMVALID_1314,ECD_MTH04PCTPROF_1314,HOM_MTH04NUMVALID_1314,HOM_MTH04PCTPROF_1314,ALL_MTH08NUMVALID_1314,ALL_MTH08PCTPROF_1314,ECD_MTH08NUMVALID_1314,ECD_MTH08PCTPROF_1314,HOM_MTH08NUMVALID_1314,HOM_MTH08PCTPROF_1314
OKLAHOMA,40,4026580,RYAL,10.0,25.0,10.0,25.0,,,8.0,25.0,8.0,25.0,,
OKLAHOMA,40,4026610,RYAN,15.0,25.0,13.0,25.0,,,26.0,50.0,15.0,25.0,,
OKLAHOMA,40,4026640,SOUTH COFFEYVILLE,17.0,70.0,13.0,25.0,,,19.0,30.0,16.0,30.0,,
OKLAHOMA,40,4026730,SALINA,52.0,64.0,36.0,54.0,,,57.0,5.0,42.0,5.0,1.0,
OKLAHOMA,40,4026790,SALLISAW,141.0,77.0,110.0,72.0,,,144.0,72.0,106.0,62.0,,
OKLAHOMA,40,4026880,SAND SPRINGS,319.0,81.0,198.0,72.0,2.0,,441.0,63.0,242.0,52.0,,
OKLAHOMA,40,4026910,SAPULPA,263.0,57.0,172.0,47.0,4.0,,284.0,62.0,175.0,52.0,2.0,
OKLAHOMA,40,4026940,SASAKWA,17.0,70.0,17.0,70.0,,,13.0,25.0,13.0,25.0,,
OKLAHOMA,40,4027000,SAVANNA,27.0,10.0,16.0,70.0,,,39.0,54.0,21.0,50.0,,
OKLAHOMA,40,4027060,SAYRE,65.0,87.0,40.0,84.0,,,54.0,74.0,30.0,70.0,,
OKLAHOMA,40,4027090,SCHULTER,9.0,25.0,7.0,25.0,,,6.0,25.0,4.0,,,
OKLAHOMA,40,4027240,SEILING,33.0,34.0,15.0,25.0,,,30.0,50.0,16.0,10.0,,
OKLAHOMA,40,4027300,SEMINOLE,134.0,62.0,87.0,52.0,,,136.0,52.0,90.0,47.0,1.0,
OKLAHOMA,40,4027330,SENTINEL,25.0,50.0,16.0,50.0,,,23.0,10.0,13.0,25.0,,
OKLAHOMA,40,4027390,SEQUOYAH,82.0,77.0,35.0,74.0,,,107.0,72.0,47.0,74.0,,
OKLAHOMA,40,4027420,SHADY GROVE,9.0,25.0,9.0,25.0,,,8.0,25.0,8.0,25.0,,
OKLAHOMA,40,4027450,SHADY POINT,13.0,25.0,11.0,25.0,,,13.0,25.0,13.0,25.0,,
OKLAHOMA,40,4027540,SHATTUCK,34.0,74.0,14.0,25.0,2.0,,26.0,50.0,11.0,25.0,1.0,
OKLAHOMA,40,4027570,SHAWNEE,262.0,62.0,197.0,62.0,11.0,25.0,271.0,67.0,172.0,57.0,6.0,25.0
OKLAHOMA,40,4027630,SHIDLER,11.0,25.0,6.0,25.0,,,15.0,25.0,10.0,25.0,,
OKLAHOMA,40,4027640,SILO,39.0,5.0,28.0,10.0,,,63.0,52.0,45.0,34.0,,
OKLAHOMA,40,4027750,SKIATOOK,187.0,77.0,94.0,72.0,2.0,,203.0,62.0,89.0,52.0,3.0,
OKLAHOMA,40,4027840,SMITHVILLE,16.0,70.0,16.0,70.0,,,30.0,70.0,30.0,70.0,,
OKLAHOMA,40,4027930,SNYDER,31.0,54.0,25.0,70.0,5.0,,45.0,54.0,35.0,44.0,2.0,
OKLAHOMA,40,4027960,SOPER,20.0,10.0,13.0,25.0,,,41.0,54.0,21.0,70.0,,
OKLAHOMA,40,4027990,SOUTH ROCK CREEK,41.0,64.0,20.0,70.0,,,36.0,84.0,18.0,10.0,,
OKLAHOMA,40,4028110,SPAVINAW,15.0,25.0,15.0,25.0,,,12.0,25.0,12.0,25.0,,
OKLAHOMA,40,4028170,SPERRY,80.0,82.0,49.0,84.0,,,90.0,62.0,49.0,64.0,,
OKLAHOMA,40,4028200,SPIRO,70.0,52.0,45.0,44.0,,,81.0,57.0,58.0,54.0,,
OKLAHOMA,40,4028350,SPRINGER,17.0,70.0,12.0,25.0,1.0,,12.0,25.0,10.0,25.0,,
OKLAHOMA,40,4028590,STERLING,27.0,70.0,14.0,25.0,,,21.0,10.0,7.0,25.0,,
OKLAHOMA,40,4028620,STIDHAM,14.0,25.0,10.0,25.0,,,12.0,25.0,4.0,,,
OKLAHOMA,40,4028650,STIGLER,103.0,72.0,69.0,67.0,1.0,,109.0,52.0,55.0,44.0,,
OKLAHOMA,40,4028680,STILLWATER,440.0,76.0,191.0,67.0,42.0,44.0,394.0,78.0,151.0,67.0,19.0,50.0
OKLAHOMA,40,4028710,STILWELL,62.0,47.0,55.0,44.0,,,78.0,77.0,57.0,74.0,,
OKLAHOMA,40,4028800,STONEWALL,33.0,74.0,24.0,70.0,,,32.0,54.0,23.0,50.0,,
OKLAHOMA,40,4028920,STRAIGHT,7.0,25.0,3.0,,,,,,,,,
OKLAHOMA,40,4028980,STRATFORD,46.0,64.0,30.0,50.0,,,56.0,84.0,42.0,84.0,,
OKLAHOMA,40,4029010,STRINGTOWN,13.0,25.0,9.0,25.0,,,16.0,30.0,12.0,25.0,,
OKLAHOMA,40,4029040,STROTHER,29.0,50.0,16.0,30.0,,,37.0,34.0,25.0,30.0,,
OKLAHOMA,40,4029070,STROUD,68.0,67.0,39.0,54.0,,,64.0,57.0,41.0,44.0,,
OKLAHOMA,40,4029100,STUART,11.0,25.0,6.0,25.0,,,17.0,50.0,15.0,25.0,,
OKLAHOMA,40,4029160,SULPHUR,101.0,87.0,59.0,84.0,,,98.0,67.0,54.0,44.0,,
OKLAHOMA,40,4029310,SWEETWATER,13.0,25.0,12.0,25.0,,,13.0,25.0,13.0,25.0,1.0,
OKLAHOMA,40,4029340,SWINK,10.0,25.0,,,,,9.0,25.0,,,,
OKLAHOMA,40,4029380,TAHLEQUAH,211.0,67.0,152.0,67.0,15.0,25.0,237.0,42.0,164.0,37.0,19.0,30.0
OKLAHOMA,40,4029400,TALIHINA,39.0,44.0,30.0,30.0,1.0,,69.0,47.0,56.0,44.0,,
OKLAHOMA,40,4029430,TALOGA,4.0,,3.0,,,,5.0,,4.0,,,
OKLAHOMA,40,4029520,TANNEHILL,17.0,10.0,12.0,25.0,,,20.0,30.0,14.0,25.0,,
OKLAHOMA,40,4029610,TECUMSEH,136.0,62.0,89.0,52.0,,,171.0,67.0,116.0,57.0,,
OKLAHOMA,40,4029640,TEMPLE,10.0,25.0,9.0,25.0,,,10.0,25.0,6.0,25.0,,
OKLAHOMA,40,4029670,TENKILLER,32.0,64.0,32.0,64.0,4.0,,42.0,84.0,42.0,84.0,3.0,
OKLAHOMA,40,4029760,TERRAL,5.0,,5.0,,,,4.0,,4.0,,,
OKLAHOMA,40,4029820,TEXHOMA,,,,,,,32.0,84.0,22.0,10.0,,
OKLAHOMA,40,4029850,THACKERVILLE,21.0,10.0,17.0,10.0,,,32.0,74.0,26.0,70.0,,
OKLAHOMA,40,4029886,MOUNTAIN VIEW-GOTEBO,23.0,10.0,18.0,70.0,,,15.0,25.0,12.0,25.0,,
OKLAHOMA,40,4030030,TIPTON,20.0,70.0,14.0,25.0,,,19.0,50.0,6.0,25.0,,
OKLAHOMA,40,4030048,WOODLAND,34.0,54.0,26.0,50.0,,,28.0,50.0,23.0,30.0,,
OKLAHOMA,40,4030060,TISHOMINGO,69.0,57.0,39.0,44.0,,,45.0,54.0,28.0,50.0,2.0,
OKLAHOMA,40,4030120,TONKAWA,50.0,74.0,35.0,74.0,1.0,,55.0,54.0,33.0,44.0,,
OKLAHOMA,40,4030197,PORTER CONSOLIDATED,41.0,54.0,24.0,50.0,,,42.0,74.0,25.0,70.0,,
OKLAHOMA,40,4030240,TULSA,3152.0,39.0,2632.0,33.0,54.0,34.0,2495.0,37.0,2030.0,31.0,55.0,24.0
OKLAHOMA,40,4030270,TUPELO,24.0,30.0,20.0,30.0,,,21.0,50.0,17.0,50.0,1.0,
OKLAHOMA,40,4030290,TURKEY FORD,15.0,25.0,10.0,25.0,,,,,,,,
OKLAHOMA,40,4030300,TURNER,20.0,70.0,14.0,25.0,,,19.0,70.0,12.0,25.0,1.0,
OKLAHOMA,40,4030330,TURPIN,27.0,10.0,15.0,25.0,,,35.0,54.0,21.0,50.0,,
OKLAHOMA,40,4030360,TUSHKA,24.0,10.0,16.0,10.0,,,44.0,74.0,30.0,70.0,,
OKLAHOMA,40,4030390,TUSKAHOMA,12.0,25.0,11.0,25.0,,,6.0,25.0,4.0,,,
OKLAHOMA,40,4030420,TUTTLE,152.0,82.0,39.0,64.0,3.0,,139.0,77.0,28.0,70.0,,
OKLAHOMA,40,4030450,TWIN HILLS,36.0,84.0,24.0,70.0,,,30.0,50.0,21.0,50.0,,
OKLAHOMA,40,4030480,TYRONE,17.0,70.0,11.0,25.0,,,14.0,25.0,11.0,25.0,,
OKLAHOMA,40,4030600,UNION,1170.0,61.0,717.0,47.0,66.0,52.0,1133.0,63.0,624.0,50.0,56.0,44.0
OKLAHOMA,40,4030630,UNION CITY,22.0,70.0,12.0,25.0,,,26.0,50.0,18.0,30.0,,
OKLAHOMA,40,4030870,VALLIANT,47.0,74.0,36.0,74.0,2.0,,79.0,67.0,61.0,67.0,2.0,
OKLAHOMA,40,4030960,VANOSS,47.0,64.0,32.0,64.0,,,42.0,54.0,27.0,50.0,,
OKLAHOMA,40,4030990,VARNUM,22.0,50.0,19.0,50.0,,,21.0,50.0,15.0,25.0,,
OKLAHOMA,40,4031020,VELMA-ALMA,40.0,64.0,18.0,70.0,,,30.0,50.0,9.0,25.0,,
OKLAHOMA,40,4031080,VERDEN,12.0,25.0,10.0,25.0,,,21.0,50.0,9.0,25.0,,
OKLAHOMA,40,4031110,VERDIGRIS,94.0,82.0,27.0,50.0,,,93.0,52.0,18.0,30.0,,
OKLAHOMA,40,4031140,VIAN,73.0,67.0,58.0,54.0,6.0,25.0,73.0,72.0,59.0,64.0,2.0,
OKLAHOMA,40,4031170,VICI,29.0,10.0,17.0,70.0,1.0,,25.0,50.0,10.0,25.0,,
OKLAHOMA,40,4031290,VINITA,118.0,52.0,85.0,47.0,5.0,,107.0,47.0,68.0,37.0,1.0,
OKLAHOMA,40,4031350,WAGONER,182.0,62.0,133.0,57.0,7.0,25.0,158.0,57.0,105.0,52.0,5.0,
OKLAHOMA,40,4031380,WAINWRIGHT,16.0,10.0,13.0,25.0,,,15.0,25.0,8.0,25.0,,
OKLAHOMA,40,4031470,WALTERS,48.0,84.0,32.0,84.0,3.0,,40.0,54.0,23.0,30.0,1.0,
OKLAHOMA,40,4031500,WANETTE,15.0,25.0,10.0,25.0,1.0,,16.0,70.0,12.0,25.0,,
OKLAHOMA,40,4031590,WAPANUCKA,22.0,70.0,22.0,70.0,,,18.0,70.0,16.0,50.0,,
OKLAHOMA,40,4031650,WARNER,57.0,5.0,39.0,5.0,,,45.0,74.0,31.0,64.0,,
OKLAHOMA,40,4031710,WASHINGTON,64.0,77.0,19.0,50.0,,,73.0,62.0,20.0,50.0,,
OKLAHOMA,40,4031770,WATONGA,55.0,84.0,41.0,84.0,,,51.0,54.0,37.0,54.0,,
OKLAHOMA,40,4031860,WATTS,24.0,30.0,24.0,30.0,,,25.0,30.0,25.0,30.0,,
OKLAHOMA,40,4031950,WAUKOMIS,23.0,70.0,16.0,50.0,,,19.0,70.0,10.0,25.0,,
OKLAHOMA,40,4031980,WAURIKA,30.0,70.0,19.0,70.0,,,21.0,30.0,12.0,25.0,,
OKLAHOMA,40,4032010,WAYNE,29.0,10.0,22.0,10.0,,,35.0,64.0,24.0,50.0,,
OKLAHOMA,40,4032040,WAYNOKA,17.0,10.0,5.0,,1.0,,15.0,25.0,7.0,25.0,,
OKLAHOMA,40,4032070,WEATHERFORD,146.0,82.0,75.0,77.0,5.0,,152.0,67.0,72.0,57.0,5.0,
OKLAHOMA,40,4032130,WEBBERS FALLS,14.0,25.0,14.0,25.0,,,20.0,70.0,20.0,70.0,,
OKLAHOMA,40,4032190,WELCH,21.0,50.0,7.0,25.0,,,29.0,70.0,16.0,70.0,,
OKLAHOMA,40,4032220,WELEETKA,21.0,50.0,19.0,50.0,,,35.0,44.0,33.0,44.0,,
OKLAHOMA,40,4032280,WELLSTON,39.0,84.0,25.0,70.0,,,42.0,54.0,22.0,50.0,,
OKLAHOMA,40,4032370,WESTERN HEIGHTS,260.0,27.0,242.0,27.0,4.0,,246.0,27.0,217.0,27.0,4.0,
OKLAHOMA,40,4032400,WESTVILLE,88.0,57.0,64.0,52.0,5.0,,82.0,57.0,68.0,52.0,5.0,
OKLAHOMA,40,4032430,WETUMKA,37.0,64.0,31.0,64.0,,,52.0,44.0,33.0,34.0,1.0,
OKLAHOMA,40,4032460,WEWOKA,58.0,64.0,49.0,64.0,,,66.0,42.0,58.0,44.0,,
OKLAHOMA,40,4032610,WHITE OAK,2.0,,1.0,,,,1.0,,,,,
OKLAHOMA,40,4032640,WHITE ROCK,11.0,25.0,8.0,25.0,,,6.0,25.0,5.0,,,
OKLAHOMA,40,4032670,WHITEBEAD,24.0,70.0,16.0,10.0,1.0,,40.0,64.0,23.0,70.0,,
OKLAHOMA,40,4032700,WHITEFIELD,9.0,25.0,9.0,25.0,,,7.0,25.0,5.0,,,
OKLAHOMA,40,4032730,WHITESBORO,12.0,25.0,10.0,25.0,,,10.0,25.0,7.0,25.0,,
OKLAHOMA,40,4032760,WICKLIFFE,18.0,70.0,18.0,70.0,,,10.0,25.0,10.0,25.0,,
OKLAHOMA,40,4032790,WILBURTON,56.0,64.0,35.0,54.0,,,66.0,87.0,48.0,84.0,,
OKLAHOMA,40,4032880,WILSON,8.0,25.0,7.0,25.0,,,19.0,70.0,18.0,70.0,,
OKLAHOMA,40,4032940,WILSON,30.0,50.0,25.0,50.0,,,44.0,34.0,29.0,30.0,,
OKLAHOMA,40,4032970,WISTER,51.0,54.0,39.0,54.0,,,42.0,44.0,27.0,50.0,,
OKLAHOMA,40,4033090,WOODALL,41.0,74.0,29.0,70.0,,,48.0,84.0,27.0,70.0,,
OKLAHOMA,40,4033180,WOODWARD,223.0,62.0,137.0,52.0,18.0,50.0,210.0,57.0,110.0,47.0,10.0,25.0
OKLAHOMA,40,4033210,WRIGHT CITY,30.0,10.0,25.0,10.0,,,22.0,70.0,14.0,25.0,,
OKLAHOMA,40,4033240,WYANDOTTE,50.0,5.0,32.0,84.0,,,61.0,37.0,36.0,34.0,,
OKLAHOMA,40,4033300,WYNNEWOOD,46.0,64.0,28.0,70.0,,,44.0,54.0,31.0,54.0,1.0,
OKLAHOMA,40,4033330,WYNONA,7.0,25.0,7.0,25.0,,,7.0,25.0,6.0,25.0,,
OKLAHOMA,40,4033360,YALE,24.0,50.0,13.0,25.0,,,41.0,34.0,29.0,30.0,,
OKLAHOMA,40,4033390,YARBROUGH,8.0,25.0,7.0,25.0,,,7.0,25.0,7.0,25.0,,
OKLAHOMA,40,4033480,YUKON,609.0,67.0,267.0,57.0,,,585.0,76.0,184.0,67.0,2.0,
OKLAHOMA,40,4033540,ZANEIS,28.0,70.0,21.0,70.0,,,16.0,70.0,12.0,25.0,,
OKLAHOMA,40,4033600,ZION,29.0,70.0,29.0,70.0,,,30.0,70.0,30.0,70.0,,
OKLAHOMA,40,4033601,ROCK CREEK,26.0,50.0,21.0,50.0,,,37.0,64.0,23.0,70.0,,
OKLAHOMA,40,4033602,FORT COBB-BROXTON,20.0,70.0,14.0,25.0,,,21.0,30.0,18.0,30.0,,
OKLAHOMA,40,4033603,BINGER-ONEY,26.0,70.0,17.0,50.0,,,30.0,30.0,15.0,25.0,,
OREGON,41,4100003,Falls City SD 57,13.0,25.0,8.0,25.0,2.0,,8.0,25.0,4.0,,1.0,
OREGON,41,4100009,Oregon Department of Education,107.0,62.0,31.0,44.0,,,50.0,54.0,20.0,50.0,1.0,
OREGON,41,4100014,Vale SD 84,68.0,72.0,40.0,64.0,2.0,,80.0,67.0,35.0,64.0,5.0,
OREGON,41,4100015,Gervais SD 1,76.0,47.0,64.0,47.0,3.0,,89.0,52.0,72.0,52.0,3.0,
OREGON,41,4100016,Yamhill Carlton SD 1,97.0,57.0,48.0,54.0,2.0,,104.0,42.0,32.0,34.0,1.0,
OREGON,41,4100019,Harrisburg SD 7J,52.0,64.0,37.0,64.0,,,79.0,52.0,43.0,44.0,2.0,
OREGON,41,4100020,North Santiam SD 29J,165.0,67.0,95.0,67.0,7.0,25.0,163.0,62.0,71.0,47.0,4.0,
OREGON,41,4100021,South Wasco County SD 1,18.0,50.0,13.0,25.0,2.0,,18.0,70.0,12.0,25.0,2.0,
OREGON,41,4100023,Hillsboro SD 1J,1502.0,63.0,820.0,51.0,22.0,50.0,1542.0,51.0,770.0,34.0,21.0,10.0
OREGON,41,4100040,Knappa SD 4,32.0,64.0,17.0,50.0,1.0,,44.0,64.0,19.0,70.0,1.0,
OREGON,41,4100043,ODE YCEP District,,,,,,,2.0,,2.0,,,
OREGON,41,4100047,Ione SD R2,16.0,70.0,7.0,25.0,,,16.0,50.0,8.0,25.0,,
OREGON,41,4100048,North Wasco County SD 21,244.0,42.0,177.0,32.0,5.0,,229.0,67.0,143.0,57.0,11.0,25.0
OREGON,41,4100049,ODE LTCT District,15.0,25.0,10.0,25.0,,,22.0,30.0,11.0,25.0,1.0,
OREGON,41,4100640,Myrtle Point SD 41,41.0,44.0,32.0,44.0,3.0,,59.0,44.0,47.0,34.0,2.0,
OREGON,41,4100990,Adel SD 21,1.0,,,,,,1.0,,,,,
OREGON,41,4101020,Adrian SD 61,23.0,70.0,15.0,25.0,,,20.0,10.0,9.0,25.0,1.0,
OREGON,41,4101120,Greater Albany Public SD 8J,684.0,64.0,366.0,50.0,13.0,25.0,665.0,64.0,303.0,49.0,14.0,25.0
OREGON,41,4101200,Alsea SD 7J,5.0,,3.0,,,,13.0,25.0,9.0,25.0,2.0,
OREGON,41,4101230,Amity SD 4J,56.0,54.0,33.0,44.0,2.0,,77.0,52.0,36.0,44.0,1.0,
OREGON,41,4101350,Annex SD 29,4.0,,4.0,,,,8.0,25.0,8.0,25.0,,
OREGON,41,4101470,Arlington SD 3,8.0,25.0,5.0,,,,10.0,25.0,5.0,,,
OREGON,41,4101500,Arock SD 81,2.0,,,,,,1.0,,,,,
OREGON,41,4101560,Ashland SD 5,187.0,82.0,77.0,77.0,9.0,25.0,219.0,77.0,76.0,57.0,6.0,25.0
OREGON,41,4101590,Ashwood SD 8,,,,,,,,,,,,
OREGON,41,4101620,Astoria SD 1,140.0,67.0,79.0,57.0,4.0,,151.0,72.0,73.0,67.0,1.0,
OREGON,41,4101660,Athena-Weston SD 29RJ,,,,,,,40.0,54.0,19.0,30.0,,
OREGON,41,4101710,Baker SD 5J,35.0,64.0,19.0,50.0,1.0,,176.0,57.0,89.0,52.0,6.0,25.0
OREGON,41,4101740,Burnt River SD 30J,,,,,,,1.0,,1.0,,,
OREGON,41,4101800,Bandon SD 54,57.0,74.0,34.0,74.0,,,48.0,64.0,31.0,64.0,1.0,
OREGON,41,4101830,Banks SD 13,90.0,57.0,35.0,44.0,,,97.0,72.0,31.0,54.0,,
OREGON,41,4101920,Beaverton SD 48J,3045.0,76.0,1289.0,58.0,80.0,57.0,3033.0,75.0,1185.0,57.0,83.0,42.0
OREGON,41,4101980,Bend-LaPine Administrative SD 1,1140.0,76.0,586.0,65.0,37.0,44.0,1256.0,72.0,530.0,59.0,40.0,44.0
OREGON,41,4102040,Bethel SD 52,422.0,61.0,237.0,52.0,20.0,50.0,434.0,56.0,241.0,52.0,19.0,50.0
OREGON,41,4102160,Blachly SD 90,19.0,70.0,9.0,25.0,2.0,,21.0,50.0,8.0,25.0,1.0,
OREGON,41,4102190,Black Butte SD 41,6.0,25.0,3.0,,,,,,,,,
OREGON,41,4102310,Brookings-Harbor SD 17C,4.0,,3.0,,,,121.0,57.0,66.0,52.0,,
OREGON,41,4102490,Harney County SD 3,2.0,,1.0,,,,9.0,25.0,7.0,25.0,,
OREGON,41,4102580,Butte Falls SD 91,11.0,25.0,8.0,25.0,3.0,,,,,,,
OREGON,41,4102610,Camas Valley SD 21J,9.0,25.0,8.0,25.0,1.0,,20.0,70.0,14.0,25.0,1.0,
OREGON,41,4102640,Canby SD 86,339.0,60.0,165.0,47.0,20.0,50.0,363.0,66.0,160.0,52.0,20.0,30.0
OREGON,41,4102780,Cascade SD 5,191.0,77.0,114.0,67.0,8.0,25.0,181.0,62.0,87.0,47.0,1.0,
OREGON,41,4102800,Centennial SD 28J,492.0,51.0,360.0,44.0,22.0,30.0,502.0,63.0,343.0,57.0,12.0,25.0
OREGON,41,4102840,Central SD 13J,220.0,52.0,150.0,47.0,3.0,,220.0,52.0,150.0,37.0,4.0,
OREGON,41,4102910,Central Linn SD 552,63.0,52.0,29.0,50.0,5.0,,55.0,24.0,24.0,10.0,5.0,
OREGON,41,4102940,Central Point SD 6,300.0,62.0,206.0,57.0,4.0,,338.0,71.0,185.0,62.0,1.0,
OREGON,41,4103260,Clatskanie SD 6J,45.0,74.0,28.0,70.0,1.0,,12.0,25.0,6.0,25.0,,
OREGON,41,4103265,Rainier SD 13,70.0,47.0,36.0,34.0,,,81.0,22.0,48.0,24.0,,
OREGON,41,4103270,Colton SD 53,38.0,54.0,14.0,25.0,,,47.0,44.0,16.0,30.0,,
OREGON,41,4103330,Condon SD 25J,11.0,25.0,5.0,,,,13.0,25.0,6.0,25.0,,
OREGON,41,4103390,Coquille SD 8,48.0,64.0,25.0,70.0,4.0,,76.0,67.0,47.0,64.0,9.0,25.0
OREGON,41,4103420,Corbett SD 39,90.0,67.0,35.0,64.0,,,121.0,57.0,30.0,50.0,,
OREGON,41,4103480,Corvallis SD 509J,440.0,72.0,166.0,47.0,10.0,25.0,480.0,74.0,154.0,52.0,7.0,25.0
OREGON,41,4103540,Cove SD 15,14.0,25.0,6.0,25.0,,,21.0,70.0,6.0,25.0,,
OREGON,41,4103600,Harney County SD 4,1.0,,1.0,,,,7.0,25.0,3.0,,,
OREGON,41,4103630,Harney County Union High SD 1J,,,,,,,,,,,,
OREGON,41,4103660,Coos Bay SD 9,129.0,72.0,65.0,67.0,1.0,,217.0,52.0,127.0,47.0,11.0,25.0
OREGON,41,4103690,Creswell SD 40,102.0,72.0,52.0,64.0,1.0,,106.0,62.0,45.0,54.0,3.0,
OREGON,41,4103720,Crook County SD,242.0,67.0,162.0,62.0,2.0,,249.0,57.0,145.0,52.0,7.0,25.0
OREGON,41,4103780,Crow-Applegate-Lorane SD 66,18.0,50.0,11.0,25.0,,,12.0,25.0,8.0,25.0,,
OREGON,41,4103840,Culver SD 4,46.0,64.0,27.0,50.0,7.0,25.0,58.0,64.0,41.0,54.0,11.0,25.0
OREGON,41,4103860,Dallas SD 2,216.0,62.0,108.0,57.0,2.0,,250.0,52.0,121.0,42.0,1.0,
OREGON,41,4103940,David Douglas SD 40,810.0,52.0,639.0,46.0,25.0,30.0,814.0,62.0,636.0,57.0,24.0,30.0
OREGON,41,4103960,Douglas County SD 15,9.0,25.0,7.0,25.0,,,14.0,25.0,11.0,25.0,,
OREGON,41,4103990,Dayton SD 8,65.0,42.0,49.0,44.0,2.0,,85.0,42.0,55.0,34.0,3.0,
OREGON,41,4104020,Dayville SD 16J,3.0,,2.0,,,,1.0,,,,,
OREGON,41,4104170,Diamond SD 7,3.0,,3.0,,,,2.0,,2.0,,,
OREGON,41,4104290,Double O SD 28,1.0,,,,,,,,,,,
OREGON,41,4104350,North Douglas SD 22,19.0,10.0,11.0,25.0,1.0,,28.0,10.0,18.0,10.0,1.0,
OREGON,41,4104380,Drewsey SD 13,,,,,,,,,,,,
OREGON,41,4104410,Dufur SD 29,25.0,70.0,11.0,25.0,1.0,,,,,,,
OREGON,41,4104500,Eagle Point SD 9,308.0,55.0,223.0,47.0,4.0,,316.0,56.0,229.0,52.0,4.0,
OREGON,41,4104530,Echo SD 5,16.0,30.0,8.0,25.0,,,27.0,50.0,14.0,25.0,1.0,
OREGON,41,4104590,Elgin SD 23,28.0,50.0,24.0,50.0,,,28.0,70.0,13.0,25.0,,
OREGON,41,4104620,Elkton SD 34,11.0,25.0,10.0,25.0,1.0,,29.0,50.0,19.0,50.0,2.0,
OREGON,41,4104700,Estacada SD 108,17.0,30.0,9.0,25.0,,,34.0,24.0,12.0,25.0,,
OREGON,41,4104740,Eugene SD 4J,1245.0,66.0,616.0,52.0,39.0,54.0,1301.0,72.0,570.0,61.0,24.0,30.0
OREGON,41,4104950,Fern Ridge SD 28J,108.0,52.0,57.0,54.0,1.0,,112.0,47.0,57.0,34.0,2.0,
OREGON,41,4105020,South Harney SD 33,2.0,,,,,,,,,,,
OREGON,41,4105080,Enterprise SD 21,30.0,70.0,11.0,25.0,,,33.0,44.0,8.0,25.0,1.0,
OREGON,41,4105100,Siuslaw SD 97J,97.0,57.0,66.0,52.0,4.0,,116.0,57.0,69.0,52.0,1.0,
OREGON,41,4105160,Forest Grove SD 15,444.0,63.0,270.0,57.0,4.0,,439.0,52.0,269.0,42.0,6.0,25.0
OREGON,41,4105250,Fossil SD 21J,38.0,64.0,11.0,25.0,,,8.0,25.0,4.0,,,
OREGON,41,4105310,Frenchglen SD 16,1.0,,1.0,,,,11.0,25.0,9.0,25.0,,
OREGON,41,4105430,Gaston SD 511J,48.0,54.0,21.0,50.0,1.0,,40.0,44.0,15.0,25.0,1.0,
OREGON,41,4105610,Gladstone SD 115,157.0,47.0,84.0,37.0,1.0,,170.0,57.0,80.0,47.0,2.0,
OREGON,41,4105640,Glendale SD 77,25.0,30.0,19.0,30.0,,,26.0,50.0,22.0,50.0,2.0,
OREGON,41,4105670,Glide SD 12,55.0,64.0,38.0,64.0,8.0,25.0,40.0,54.0,19.0,50.0,4.0,
OREGON,41,4105760,Central Curry SD 1,30.0,50.0,16.0,50.0,4.0,,42.0,64.0,22.0,70.0,5.0,
OREGON,41,4105910,Grants Pass SD 7,403.0,66.0,306.0,61.0,17.0,50.0,233.0,57.0,144.0,47.0,8.0,25.0
OREGON,41,4106000,Gresham-Barlow SD 10J,869.0,55.0,532.0,47.0,15.0,25.0,738.0,60.0,372.0,49.0,13.0,25.0
OREGON,41,4106120,Harper SD 66,3.0,,3.0,,,,11.0,25.0,11.0,25.0,,
OREGON,41,4106270,Helix SD 1,15.0,25.0,6.0,25.0,,,22.0,70.0,8.0,25.0,,
OREGON,41,4106300,Hermiston SD 8,417.0,61.0,277.0,52.0,5.0,,399.0,66.0,243.0,52.0,7.0,25.0
OREGON,41,4106510,Hood River County SD,284.0,67.0,182.0,57.0,1.0,,353.0,70.0,204.0,57.0,2.0,
OREGON,41,4106600,Huntington SD 16J,4.0,,4.0,,,,5.0,,5.0,,,
OREGON,41,4106630,Imbler SD 11,,,,,,,28.0,50.0,9.0,25.0,,
OREGON,41,4106710,Jefferson SD 14J,59.0,34.0,36.0,34.0,3.0,,81.0,42.0,47.0,34.0,6.0,25.0
OREGON,41,4106740,Jefferson County SD 509J,227.0,42.0,184.0,37.0,6.0,25.0,203.0,57.0,172.0,52.0,6.0,25.0
OREGON,41,4106750,Jewell SD 8,,,,,,,1.0,,1.0,,,
OREGON,41,4106780,John Day SD 3,9.0,25.0,4.0,,,,40.0,74.0,18.0,50.0,,
OREGON,41,4106820,Jordan Valley SD 3,,,,,,,6.0,25.0,4.0,,1.0,
OREGON,41,4106870,Joseph SD 6,21.0,50.0,12.0,25.0,,,15.0,25.0,10.0,25.0,,
OREGON,41,4106900,Three Rivers/Josephine County SD,239.0,62.0,187.0,57.0,14.0,25.0,255.0,67.0,186.0,62.0,19.0,50.0
OREGON,41,4106930,Junction City SD 69,133.0,62.0,77.0,57.0,3.0,,125.0,42.0,70.0,27.0,3.0,
OREGON,41,4106960,Juntura SD 12,,,,,,,,,,,,
