STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1415,ALL_MTH04PCTPROF_1415,ECD_MTH04NUMVALID_1415,ECD_MTH04PCTPROF_1415,HOM_MTH04NUMVALID_1415,HOM_MTH04PCTPROF_1415,ALL_MTH08NUMVALID_1415,ALL_MTH08PCTPROF_1415,ECD_MTH08NUMVALID_1415,ECD_MTH08PCTPROF_1415,HOM_MTH08NUMVALID_1415,HOM_MTH08PCTPROF_1415
NEW JERSEY,34,3403000,Cherry Hill School District,13APR16,733.0,50.0,171.0,27.0,2.0,,604.0,65.0,112.0,52.0,2.0,
NEW JERSEY,34,3403060,CHESTER SCHOOL DISTRICT,13APR16,115.0,62.0,6.0,25.0,,,94.0,82.0,3.0,,,
NEW JERSEY,34,3403090,Chesterfield Township School District,13APR16,107.0,62.0,5.0,,,,,,,,,
NEW JERSEY,34,3403120,CINNAMINSON TOWNSHIP PUBLIC SCHOOLS,13APR16,150.0,47.0,25.0,30.0,4.0,,160.0,32.0,20.0,10.0,2.0,
NEW JERSEY,34,3403150,Clark Township Public Schools,13APR16,166.0,52.0,12.0,25.0,,,181.0,47.0,9.0,25.0,,
NEW JERSEY,34,3403180,CLAYTON PUBLIC SCHOOL DISTRICT,13APR16,100.0,22.0,57.0,15.0,5.0,,94.0,52.0,44.0,34.0,1.0,
NEW JERSEY,34,3403210,Clearview Regional High School District,13APR16,,,,,,,346.0,48.0,46.0,34.0,,
NEW JERSEY,34,3403240,Clementon Elementary School District,13APR16,43.0,44.0,23.0,30.0,2.0,,51.0,44.0,36.0,34.0,,
NEW JERSEY,34,3403270,Cliffside Park School DIstrict,13APR16,195.0,32.0,129.0,27.0,,,181.0,37.0,92.0,37.0,,
NEW JERSEY,34,3403300,Clifton Public School District,13APR16,797.0,38.0,449.0,28.0,5.0,,679.0,28.0,374.0,17.0,2.0,
NEW JERSEY,34,3403330,Clinton-Glen Gardner School District,13APR16,46.0,74.0,5.0,,,,73.0,77.0,5.0,,,
NEW JERSEY,34,3403360,Clinton Township School District,13APR16,131.0,42.0,2.0,,,,196.0,62.0,4.0,,,
NEW JERSEY,34,3403390,CLOSTER PUBLIC SCHOOL DISTRICT,13APR16,109.0,87.0,1.0,,,,152.0,72.0,,,,
NEW JERSEY,34,3403420,Collingswood Public School District,13APR16,92.0,47.0,33.0,24.0,1.0,,83.0,52.0,28.0,50.0,,
NEW JERSEY,34,3403450,Colts Neck Township School District,13APR16,102.0,62.0,2.0,,,,93.0,77.0,5.0,,1.0,
NEW JERSEY,34,3403480,Commercial Township School District,13APR16,47.0,15.0,34.0,15.0,1.0,,64.0,32.0,47.0,34.0,2.0,
NEW JERSEY,34,3403540,Cranbury Township School District,13APR16,52.0,64.0,3.0,,,,70.0,77.0,1.0,,,
NEW JERSEY,34,3403570,Cranford Public School District,13APR16,293.0,47.0,6.0,25.0,,,338.0,59.0,8.0,25.0,,
NEW JERSEY,34,3403600,Cresskill Public School District,13APR16,132.0,72.0,1.0,,,,143.0,37.0,4.0,,,
NEW JERSEY,34,3403610,CUMBERLAND COUNTY BOARD OF VOCATIONAL ED SCHOOL DISTRICT,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3403620,CUMBERLAND REGIONAL SCHOOL DISTRICT,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3403630,DEAL BORO SCHOOL DISTRICT,13APR16,14.0,25.0,4.0,,,,12.0,25.0,,,,
NEW JERSEY,34,3403660,DEERFIELD TOWNSHIP SCHOOL DISTRICT,13APR16,42.0,15.0,19.0,10.0,2.0,,38.0,24.0,19.0,30.0,1.0,
NEW JERSEY,34,3403690,Delanco Township School District,13APR16,44.0,15.0,15.0,25.0,,,21.0,10.0,8.0,25.0,,
NEW JERSEY,34,3403720,Delaware Township School District,13APR16,32.0,34.0,1.0,,,,26.0,70.0,2.0,,,
NEW JERSEY,34,3403750,DELAWARE VALLEY REGIONAL HIGH SCHOOL DISTRICT,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3403780,Delran Township School District,13APR16,134.0,37.0,42.0,24.0,,,129.0,47.0,20.0,50.0,,
NEW JERSEY,34,3403810,Demarest School District,13APR16,71.0,77.0,1.0,,,,71.0,72.0,,,,
NEW JERSEY,34,3403840,DENNIS TOWNSHIP SCHOOL DISTRICT,13APR16,44.0,54.0,18.0,50.0,,,43.0,74.0,9.0,25.0,,
NEW JERSEY,34,3403870,Denville Township K-8 School District,13APR16,162.0,57.0,7.0,25.0,2.0,,166.0,52.0,4.0,,,
NEW JERSEY,34,3403900,Deptford Township Public School District,13APR16,291.0,37.0,101.0,32.0,3.0,,179.0,42.0,59.0,24.0,1.0,
NEW JERSEY,34,3403930,Dover Public School District,13APR16,238.0,37.0,188.0,37.0,,,227.0,47.0,169.0,42.0,2.0,
NEW JERSEY,34,3403960,Downe Township School District,13APR16,18.0,10.0,10.0,25.0,,,16.0,30.0,5.0,,,
NEW JERSEY,34,3403990,Dumont Public School District,13APR16,183.0,47.0,24.0,30.0,,,204.0,57.0,23.0,30.0,,
NEW JERSEY,34,3404020,Dunellen Public School District,13APR16,77.0,37.0,31.0,24.0,,,75.0,47.0,23.0,30.0,,
NEW JERSEY,34,3404050,Eagleswood Township School District,13APR16,18.0,30.0,3.0,,,,,,,,,
NEW JERSEY,34,3404080,EAST AMWELL TOWNSHIP SCHOOL DISTRICT,13APR16,42.0,44.0,8.0,25.0,,,50.0,44.0,4.0,,,
NEW JERSEY,34,3404110,East Brunswick Township School District,13APR16,505.0,62.0,64.0,27.0,2.0,,606.0,55.0,98.0,37.0,,
NEW JERSEY,34,3404140,East Greenwich Township School District,13APR16,168.0,47.0,16.0,10.0,,,,,,,,
NEW JERSEY,34,3404170,East Hanover Township School District,13APR16,77.0,52.0,,,,,113.0,32.0,7.0,25.0,,
NEW JERSEY,34,3404200,East Newark,13APR16,20.0,10.0,18.0,10.0,1.0,,19.0,30.0,18.0,30.0,,
NEW JERSEY,34,3404230,East Orange School District,13APR16,663.0,19.0,594.0,18.0,3.0,,602.0,13.0,507.0,13.0,6.0,25.0
NEW JERSEY,34,3404290,East Rutherford School District,13APR16,82.0,47.0,27.0,30.0,,,66.0,37.0,28.0,30.0,,
NEW JERSEY,34,3404320,EAST WINDSOR REGIONAL SCHOOL DISTRICT,13APR16,405.0,47.0,159.0,27.0,2.0,,384.0,55.0,128.0,32.0,,
NEW JERSEY,34,3404350,Eastampton Township School District,13APR16,58.0,15.0,18.0,10.0,,,74.0,42.0,19.0,30.0,1.0,
NEW JERSEY,34,3404380,EASTERN CAMDEN COUNTY REGIONAL SCHOOL DISTRICT,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3404410,Eatontown Public School District,13APR16,100.0,37.0,56.0,24.0,4.0,,104.0,37.0,44.0,24.0,2.0,
NEW JERSEY,34,3404440,Edgewater School District,13APR16,95.0,52.0,13.0,25.0,14.0,25.0,,,,,,
NEW JERSEY,34,3404470,Edgewater Park Township School District,13APR16,83.0,42.0,47.0,24.0,1.0,,62.0,37.0,32.0,24.0,2.0,
NEW JERSEY,34,3404500,Edison Township School District,13APR16,1198.0,67.0,231.0,27.0,37.0,15.0,1052.0,62.0,221.0,27.0,22.0,10.0
NEW JERSEY,34,3404530,EGG HARBOR CITY SCHOOL DISTRICT,13APR16,44.0,5.0,37.0,5.0,4.0,,55.0,15.0,36.0,5.0,2.0,
NEW JERSEY,34,3404560,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,13APR16,563.0,23.0,269.0,17.0,3.0,,574.0,41.0,281.0,27.0,3.0,
NEW JERSEY,34,3404590,Elizabeth Public Schools,13APR16,1844.0,29.0,1551.0,27.0,12.0,25.0,1619.0,22.0,1314.0,21.0,12.0,25.0
NEW JERSEY,34,3404620,Elk Township School District,13APR16,34.0,34.0,13.0,25.0,2.0,,,,,,,
NEW JERSEY,34,3404660,Elmwood Park School District,13APR16,190.0,42.0,86.0,27.0,1.0,,158.0,42.0,66.0,32.0,,
NEW JERSEY,34,3404680,Elsinboro Township School District,13APR16,15.0,25.0,7.0,25.0,,,10.0,25.0,5.0,,,
NEW JERSEY,34,3404710,Emerson Public School District,13APR16,79.0,42.0,4.0,,,,67.0,32.0,2.0,,,
NEW JERSEY,34,3404740,Englewood Public School District,13APR16,174.0,32.0,120.0,27.0,,,172.0,17.0,101.0,12.0,2.0,
NEW JERSEY,34,3404770,Englewood Cliffs School District,13APR16,51.0,74.0,,,,,31.0,64.0,1.0,,,
NEW JERSEY,34,3404800,Essex County Vocational Technical Schools,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3404830,ESSEX FELLS SCHOOL DISTRICT,13APR16,24.0,40.0,,,,,,,,,,
NEW JERSEY,34,3404860,ESTELL MANOR CITY SCHOOL DISTRICT,13APR16,13.0,25.0,5.0,,,,22.0,50.0,2.0,,,
NEW JERSEY,34,3404890,Evesham Township School District,13APR16,473.0,48.0,56.0,34.0,2.0,,457.0,46.0,48.0,24.0,1.0,
NEW JERSEY,34,3404920,Ewing Township School District,13APR16,221.0,32.0,103.0,17.0,2.0,,252.0,32.0,107.0,22.0,1.0,
NEW JERSEY,34,3404950,Fair Haven School District,13APR16,104.0,47.0,,,,,104.0,47.0,,,,
NEW JERSEY,34,3404980,Fair Lawn Public School District,13APR16,351.0,66.0,54.0,54.0,,,335.0,56.0,58.0,24.0,,
NEW JERSEY,34,3405010,Fairfield Public Schools,13APR16,59.0,34.0,4.0,,,,,,,,,
NEW JERSEY,34,3405040,Fairfield Township School District,13APR16,43.0,5.0,38.0,5.0,2.0,,55.0,15.0,34.0,15.0,1.0,
NEW JERSEY,34,3405070,Fairview Public School District,13APR16,108.0,12.0,85.0,12.0,5.0,,120.0,22.0,84.0,22.0,7.0,25.0
NEW JERSEY,34,3405130,Farmingdale Public School District,13APR16,12.0,25.0,3.0,,,,9.0,25.0,4.0,,1.0,
NEW JERSEY,34,3405190,Flemington-Raritan Regional School District,13APR16,364.0,62.0,54.0,34.0,2.0,,415.0,48.0,54.0,15.0,2.0,
NEW JERSEY,34,3405220,Florence Township School District,13APR16,121.0,42.0,32.0,15.0,1.0,,87.0,42.0,30.0,30.0,,
NEW JERSEY,34,3405250,FLORHAM PARK PUBLIC SCHOOLS,13APR16,93.0,57.0,1.0,,,,78.0,57.0,,,,
NEW JERSEY,34,3405280,Folsom Borough School District,13APR16,47.0,15.0,15.0,25.0,,,45.0,44.0,20.0,30.0,,
NEW JERSEY,34,3405310,Fort Lee School District,13APR16,278.0,57.0,56.0,34.0,,,242.0,62.0,56.0,44.0,1.0,
NEW JERSEY,34,3405340,Frankford Township Consolidated School District,13APR16,43.0,64.0,10.0,25.0,,,36.0,54.0,7.0,25.0,,
NEW JERSEY,34,3405370,FRANKLIN LAKES  SCHOOL DISTRICT,13APR16,141.0,72.0,,,,,96.0,67.0,,,,
NEW JERSEY,34,3405400,Franklin Borough School District,13APR16,43.0,44.0,19.0,30.0,1.0,,39.0,15.0,9.0,25.0,,
NEW JERSEY,34,3405430,Township of Franklin School District,13APR16,204.0,42.0,74.0,27.0,6.0,25.0,,,,,,
NEW JERSEY,34,3405460,Franklin Township School District,13APR16,36.0,74.0,,,,,33.0,64.0,1.0,,,
NEW JERSEY,34,3405490,Franklin Township Public Schools,13APR16,568.0,43.0,238.0,22.0,10.0,25.0,552.0,39.0,249.0,32.0,8.0,25.0
NEW JERSEY,34,3405520,Franklin Township School District,13APR16,23.0,30.0,1.0,,,,,,,,,
NEW JERSEY,34,3405550,FREDON TOWNSHIP SCHOOL DISTRICT,13APR16,41.0,54.0,2.0,,,,,,,,,
NEW JERSEY,34,3405580,Freehold Borough School District,13APR16,168.0,27.0,132.0,17.0,1.0,,130.0,32.0,90.0,27.0,,
NEW JERSEY,34,3405610,Freehold Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3405640,Freehold Township School District,13APR16,417.0,55.0,39.0,15.0,,,373.0,67.0,25.0,50.0,,
NEW JERSEY,34,3405670,FRELINGHUYSEN TOWNSHIP SCHOOL DISTRICT,13APR16,16.0,50.0,1.0,,,,,,,,,
NEW JERSEY,34,3405700,Frenchtown Borough School District,13APR16,19.0,50.0,3.0,,,,14.0,25.0,2.0,,,
NEW JERSEY,34,3405730,GALLOWAY TOWNSHIP PUBLIC SCHOOLS,13APR16,348.0,39.0,193.0,32.0,6.0,25.0,336.0,39.0,149.0,37.0,,
NEW JERSEY,34,3405760,GARFIELD PUBLIC SCHOOL DISTRICT,13APR16,342.0,33.0,212.0,22.0,5.0,,289.0,42.0,189.0,37.0,4.0,
NEW JERSEY,34,3405790,Garwood Boro,13APR16,37.0,54.0,4.0,,,,38.0,54.0,7.0,25.0,,
NEW JERSEY,34,3405820,GATEWAY REGIONAL SCHOOL DSITRICT,13APR16,,,,,,,115.0,17.0,36.0,5.0,2.0,
NEW JERSEY,34,3405850,Gibbsboro Elementary School,13APR16,32.0,24.0,8.0,25.0,,,32.0,74.0,4.0,,,
NEW JERSEY,34,3405880,Glassboro School District,13APR16,120.0,27.0,61.0,17.0,2.0,,114.0,32.0,59.0,24.0,3.0,
NEW JERSEY,34,3405940,Glen Ridge Public Schools,13APR16,148.0,62.0,,,,,130.0,72.0,,,,
NEW JERSEY,34,3405970,GLEN ROCK PUBLIC SCHOOL DISTRICT,13APR16,148.0,72.0,1.0,,,,155.0,62.0,1.0,,,
NEW JERSEY,34,3406000,Gloucester City Public School District,13APR16,133.0,22.0,103.0,22.0,8.0,25.0,112.0,52.0,77.0,37.0,5.0,
NEW JERSEY,34,3406030,GLOUCESTER TOWNSHIP SCHOOL DISTRICT,13APR16,708.0,32.0,270.0,17.0,17.0,10.0,751.0,33.0,274.0,22.0,14.0,25.0
NEW JERSEY,34,3406040,Gloucester County Vocational-Technical School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3406060,Greater Egg Harbor Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3406090,Green Township School District,13APR16,46.0,64.0,5.0,,,,39.0,44.0,2.0,,,
NEW JERSEY,34,3406120,Green Brook Township Public School District,13APR16,101.0,67.0,5.0,,1.0,,93.0,52.0,8.0,25.0,,
NEW JERSEY,34,3406150,GREENWICH TOWNSHIP SCHOOL DISTRICT,13APR16,4.0,,2.0,,,,4.0,,1.0,,,
NEW JERSEY,34,3406180,Greenwich Township School District,13APR16,31.0,15.0,11.0,25.0,,,49.0,54.0,15.0,25.0,,
NEW JERSEY,34,3406210,Greenwich Township School District,13APR16,104.0,42.0,9.0,25.0,,,100.0,57.0,7.0,25.0,,
NEW JERSEY,34,3406240,GUTTENBERG SCHOOL DISTRICT,13APR16,104.0,17.0,86.0,17.0,,,95.0,8.0,78.0,8.0,,
NEW JERSEY,34,3406270,Hackensack School District,13APR16,337.0,25.0,218.0,17.0,2.0,,260.0,22.0,171.0,17.0,1.0,
NEW JERSEY,34,3406300,Hackettstown Public School District,13APR16,96.0,47.0,26.0,30.0,,,101.0,57.0,32.0,34.0,,
NEW JERSEY,34,3406330,HADDON HEIGHTS School District,13APR16,64.0,47.0,3.0,,,,48.0,54.0,2.0,,,
NEW JERSEY,34,3406360,HADDON TOWNSHIP SCHOOL DISTRICT,13APR16,129.0,47.0,18.0,50.0,,,125.0,27.0,19.0,10.0,,
NEW JERSEY,34,3406390,HADDONFIELD SCHOOL DISTRICT,13APR16,195.0,67.0,3.0,,,,166.0,42.0,,,,
NEW JERSEY,34,3406420,Hainesport Township School District,13APR16,69.0,57.0,14.0,25.0,,,72.0,52.0,8.0,25.0,,
NEW JERSEY,34,3406450,Haledon Public School District,13APR16,97.0,42.0,65.0,37.0,,,115.0,42.0,79.0,37.0,,
NEW JERSEY,34,3406480,Hamburg School District,13APR16,22.0,10.0,4.0,,,,31.0,54.0,11.0,25.0,,
NEW JERSEY,34,3406510,HAMILTON TOWNSHIP SCHOOL DISTRICT,13APR16,314.0,30.0,140.0,17.0,1.0,,301.0,36.0,158.0,32.0,4.0,
NEW JERSEY,34,3406540,Hamilton Township,13APR16,785.0,36.0,312.0,24.0,2.0,,914.0,31.0,336.0,18.0,2.0,
NEW JERSEY,34,3406570,Hammonton School District,13APR16,210.0,32.0,104.0,17.0,,,315.0,40.0,119.0,27.0,,
NEW JERSEY,34,3406600,HAMPTON BOROUGH SCHOOL DISTRICT,13APR16,7.0,25.0,3.0,,,,9.0,25.0,4.0,,,
NEW JERSEY,34,3406630,HAMPTON TOWNSHIP SCHOOL DISTRICT,13APR16,51.0,64.0,6.0,25.0,,,,,,,,
NEW JERSEY,34,3406660,Hanover Park Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3406690,Hanover Township School District,13APR16,157.0,52.0,2.0,,,,168.0,47.0,,,,
NEW JERSEY,34,3406720,Harding Township School District,13APR16,40.0,74.0,,,,,31.0,34.0,1.0,,,
NEW JERSEY,34,3406780,Hardyston Township School District,13APR16,58.0,64.0,7.0,25.0,,,44.0,54.0,8.0,25.0,,
NEW JERSEY,34,3406810,HARMONY TOWNSHIP SCHOOL DISTRICT,13APR16,20.0,10.0,4.0,,,,25.0,30.0,3.0,,,
NEW JERSEY,34,3406840,Harrington Park School District,13APR16,58.0,64.0,,,,,69.0,72.0,,,,
NEW JERSEY,34,3406870,Harrison Public Schools,13APR16,139.0,22.0,102.0,17.0,1.0,,134.0,27.0,105.0,22.0,2.0,
NEW JERSEY,34,3406900,HARRISON TOWNSHIP SCHOOL DISTRICT,13APR16,214.0,42.0,24.0,10.0,,,,,,,,
NEW JERSEY,34,3406930,Hasbrouck Heights School District,13APR16,139.0,57.0,17.0,30.0,2.0,,142.0,52.0,26.0,70.0,1.0,
NEW JERSEY,34,3406960,HAWORTH PUBLIC SCHOOL DISTRICT,13APR16,42.0,74.0,,,,,49.0,84.0,1.0,,,
NEW JERSEY,34,3406990,Hawthorne Public School District,13APR16,142.0,27.0,39.0,15.0,,,171.0,27.0,60.0,24.0,,
NEW JERSEY,34,3407050,Henry Hudson Regional School District,13APR16,,,,,,,44.0,54.0,10.0,25.0,,
NEW JERSEY,34,3407110,HIGH BRIDGE BOROUGH SCHOOL DISTRICT,13APR16,28.0,50.0,4.0,,1.0,,43.0,44.0,8.0,25.0,1.0,
NEW JERSEY,34,3407140,HIGH POINT REGIONAL HIGH SCHOOL DISTRICT,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3407170,Highland Park Boro School District,13APR16,95.0,52.0,33.0,24.0,,,110.0,42.0,40.0,24.0,1.0,
NEW JERSEY,34,3407200,Highlands Borough School District,13APR16,19.0,10.0,13.0,25.0,,,,,,,,
NEW JERSEY,34,3407230,Hillsborough Township Public School District,13APR16,529.0,65.0,48.0,34.0,,,458.0,42.0,30.0,30.0,,
NEW JERSEY,34,3407260,HILLSDALE SCHOOL DISTRICT,13APR16,128.0,47.0,10.0,25.0,,,172.0,62.0,7.0,25.0,,
NEW JERSEY,34,3407290,Hillside Board of Education,13APR16,211.0,27.0,134.0,22.0,,,198.0,17.0,122.0,17.0,,
NEW JERSEY,34,3407320,Ho-Ho-Kus School District,13APR16,65.0,77.0,,,,,48.0,64.0,,,,
NEW JERSEY,34,3407350,Hoboken Public School District,13APR16,107.0,32.0,71.0,22.0,,,84.0,17.0,66.0,12.0,,
NEW JERSEY,34,3407380,Holland Township School District,13APR16,65.0,27.0,6.0,25.0,,,68.0,42.0,3.0,,,
NEW JERSEY,34,3407410,Holmdel Township School District,13APR16,209.0,67.0,12.0,25.0,,,265.0,67.0,9.0,25.0,,
NEW JERSEY,34,3407440,Hopatcong Borough School District,13APR16,94.0,42.0,18.0,30.0,,,110.0,42.0,28.0,30.0,,
NEW JERSEY,34,3407470,Hope Township School District,13APR16,16.0,50.0,3.0,,,,24.0,70.0,4.0,,,
NEW JERSEY,34,3407500,Hopewell Township School District,13APR16,56.0,15.0,17.0,10.0,,,50.0,34.0,14.0,25.0,1.0,
NEW JERSEY,34,3407530,Hopewell Valley Regional School District,13APR16,228.0,62.0,12.0,25.0,,,216.0,47.0,5.0,,,
NEW JERSEY,34,3407560,HOWELL TOWNSHIP PUBLIC SCHOOL DISTRICT,13APR16,602.0,40.0,114.0,17.0,2.0,,605.0,43.0,85.0,27.0,,
NEW JERSEY,34,3407570,Hudson County Schools of Technology,13APR16,,,,,,,16.0,50.0,9.0,25.0,,
NEW JERSEY,34,3407590,Hunterdon Central Regional High School,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3407680,IRVINGTON BOARD OF EDUCATION,13APR16,518.0,12.0,415.0,12.0,2.0,,406.0,18.0,302.0,18.0,6.0,25.0
NEW JERSEY,34,3407710,ISLAND HEIGHTS BOARD OF EDUCATION,13APR16,15.0,25.0,2.0,,,,,,,,,
NEW JERSEY,34,3407740,Jackson Township School District,13APR16,620.0,40.0,129.0,22.0,2.0,,661.0,42.0,118.0,32.0,,
NEW JERSEY,34,3407770,Jamesburg Public School District,13APR16,45.0,15.0,24.0,10.0,,,62.0,62.0,31.0,54.0,,
NEW JERSEY,34,3407800,Jefferson Township Public School District,13APR16,236.0,47.0,24.0,30.0,,,252.0,37.0,27.0,30.0,1.0,
NEW JERSEY,34,3407830,Jersey City Public Schools,13APR16,1849.0,28.0,1467.0,25.0,8.0,25.0,1685.0,29.0,1273.0,28.0,14.0,25.0
NEW JERSEY,34,3407860,Keansburg School District,13APR16,96.0,17.0,67.0,8.0,5.0,,60.0,15.0,40.0,15.0,1.0,
NEW JERSEY,34,3407890,Kearny,13APR16,420.0,24.0,246.0,22.0,,,402.0,23.0,187.0,17.0,,
NEW JERSEY,34,3407920,KENILWORTH SCHOOL DISTRICT,13APR16,82.0,37.0,21.0,10.0,,,104.0,32.0,22.0,30.0,,
NEW JERSEY,34,3407950,Keyport School District,13APR16,65.0,32.0,31.0,24.0,,,53.0,34.0,21.0,10.0,1.0,
NEW JERSEY,34,3407980,Kingsway Regional School District,13APR16,,,,,,,367.0,32.0,42.0,15.0,3.0,
NEW JERSEY,34,3408010,KINGWOOD TOWNSHIP SCHOOL DISTRICT,13APR16,34.0,34.0,3.0,,,,49.0,34.0,5.0,,,
NEW JERSEY,34,3408040,Kinnelon School District,13APR16,160.0,62.0,5.0,,,,158.0,67.0,5.0,,,
NEW JERSEY,34,3408060,Kittatinny Regional School District,13APR16,,,,,,,164.0,32.0,15.0,25.0,,
NEW JERSEY,34,3408070,KNOWLTON TOWNSHIP SCHOOL DISTRICT,13APR16,31.0,34.0,8.0,25.0,,,,,,,,
NEW JERSEY,34,3408100,Lacey Township School District,13APR16,287.0,37.0,84.0,22.0,2.0,,226.0,17.0,45.0,24.0,1.0,
NEW JERSEY,34,3408130,LAFAYETTE TOWNSHIP SCHOOL DISTRICT,13APR16,21.0,50.0,3.0,,,,20.0,30.0,1.0,,,
NEW JERSEY,34,3408160,LAKEHURST ELEMENTARY SCHOOL DISTRICT,13APR16,26.0,10.0,11.0,25.0,,,33.0,5.0,21.0,10.0,,
NEW JERSEY,34,3408190,Lakeland Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3408220,Lakewood Township,13APR16,515.0,12.0,489.0,12.0,2.0,,336.0,14.0,299.0,12.0,4.0,
NEW JERSEY,34,3408280,LAUREL SPRINGS SCHOOL DISTRICT,13APR16,17.0,10.0,4.0,,,,,,,,,
NEW JERSEY,34,3408310,Lavallette Borough Board of Education,13APR16,15.0,25.0,5.0,,1.0,,17.0,50.0,2.0,,,
NEW JERSEY,34,3408340,Lawnside School Distric,13APR16,32.0,24.0,29.0,30.0,,,25.0,30.0,19.0,30.0,,
NEW JERSEY,34,3408370,Lawrence Township School District,13APR16,46.0,24.0,23.0,10.0,1.0,,69.0,37.0,40.0,34.0,4.0,
NEW JERSEY,34,3408400,Lawrence Township Public School District,13APR16,279.0,52.0,73.0,22.0,,,257.0,47.0,62.0,27.0,4.0,
NEW JERSEY,34,3408430,Lebanon Borough School District,13APR16,10.0,25.0,1.0,,,,,,,,,
NEW JERSEY,34,3408460,Lebanon Township School District,13APR16,54.0,34.0,2.0,,,,87.0,42.0,5.0,,,
NEW JERSEY,34,3408490,Lenape Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3408500,Lenape Valley Regional High School District,13APR16,,,,,,,,,,,,
NEW JERSEY,34,3408520,Leonia Public School District,13APR16,101.0,62.0,15.0,25.0,,,161.0,72.0,27.0,70.0,1.0,
NEW JERSEY,34,3408580,Lincoln Park School District,13APR16,96.0,37.0,20.0,30.0,,,98.0,62.0,19.0,50.0,,
NEW JERSEY,34,3408610,Linden Public School District,13APR16,421.0,29.0,231.0,22.0,2.0,,375.0,19.0,196.0,17.0,2.0,
NEW JERSEY,34,3408640,Lindenwold Public School District,13APR16,208.0,17.0,175.0,12.0,14.0,25.0,142.0,17.0,116.0,17.0,10.0,25.0
NEW JERSEY,34,3408670,Linwood City School District,13APR16,74.0,67.0,4.0,,,,98.0,72.0,7.0,25.0,,
NEW JERSEY,34,3408700,LITTLE EGG HARBOR TOWNSHIP SCHOOL DISTRICT,13APR16,170.0,32.0,79.0,22.0,,,,,,,,
NEW JERSEY,34,3408730,Little Falls Township Public School District,13APR16,86.0,52.0,17.0,50.0,,,101.0,52.0,18.0,50.0,,
NEW JERSEY,34,3408760,Little Ferry Public School District,13APR16,95.0,27.0,20.0,10.0,,,98.0,37.0,11.0,25.0,,
NEW JERSEY,34,3408790,LITTLE SILVER BORO SCHOOL DISTRICT,13APR16,79.0,67.0,1.0,,,,87.0,87.0,1.0,,2.0,
NEW JERSEY,34,3408820,Livingston Public Schools School District,13APR16,376.0,68.0,3.0,,,,301.0,67.0,3.0,,,
NEW JERSEY,34,3408850,Lodi School District,13APR16,230.0,32.0,160.0,32.0,2.0,,239.0,17.0,139.0,17.0,2.0,
NEW JERSEY,34,3408880,Logan Township School District,13APR16,74.0,67.0,16.0,50.0,1.0,,78.0,42.0,12.0,25.0,,
NEW JERSEY,34,3408910,Long Beach Island Consolidated School District,13APR16,25.0,50.0,3.0,,,,,,,,,
NEW JERSEY,34,3408940,LONG BRANCH PUBLIC SCHOOL District,13APR16,413.0,19.0,325.0,18.0,4.0,,369.0,22.0,254.0,22.0,2.0,
NEW JERSEY,34,3409000,Lopatcong Township School District,13APR16,76.0,42.0,14.0,25.0,,,79.0,32.0,10.0,25.0,,
NEW JERSEY,34,3409030,THE LOWER ALLOWAYS CREEK SCHOOL DISTRICT,13APR16,15.0,25.0,3.0,,,,13.0,25.0,1.0,,1.0,
NEW JERSEY,34,3409090,Lower Cape May Regional School District,13APR16,,,,,,,220.0,27.0,122.0,17.0,,
NEW JERSEY,34,3409120,PENNSVILLE PUBLIC SCHOOL DISTRICT,13APR16,139.0,37.0,42.0,24.0,3.0,,147.0,27.0,44.0,15.0,2.0,
NEW JERSEY,34,3409150,Lower Township Elementary School District,13APR16,217.0,22.0,133.0,12.0,2.0,,,,,,,
NEW JERSEY,34,3409180,Lumberton Township Board of Education,13APR16,162.0,47.0,28.0,10.0,2.0,,171.0,37.0,34.0,15.0,6.0,25.0
NEW JERSEY,34,3409210,Lyndhurst School District,13APR16,176.0,42.0,42.0,34.0,,,142.0,37.0,32.0,24.0,,
NEW JERSEY,34,3409240,Madison Public School District,13APR16,180.0,62.0,13.0,25.0,,,169.0,62.0,12.0,25.0,1.0,
NEW JERSEY,34,3409270,Old Bridge Township School District,13APR16,626.0,46.0,150.0,32.0,,,678.0,48.0,179.0,32.0,,
NEW JERSEY,34,3409300,Magnolia School District,13APR16,32.0,15.0,9.0,25.0,,,27.0,30.0,10.0,25.0,,
NEW JERSEY,34,3409330,Mahwah Township Public School District,13APR16,197.0,57.0,19.0,30.0,,,215.0,72.0,30.0,50.0,1.0,
