STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1213,ALL_MTH04PCTPROF_1213,ECD_MTH04NUMVALID_1213,ECD_MTH04PCTPROF_1213,HOM_MTH04NUMVALID_1213,HOM_MTH04PCTPROF_1213,ALL_MTH08NUMVALID_1213,ALL_MTH08PCTPROF_1213,ECD_MTH08NUMVALID_1213,ECD_MTH08PCTPROF_1213,HOM_MTH08NUMVALID_1213,HOM_MTH08PCTPROF_1213
RHODE ISLAND,44,4400360,Exeter-West Greenwich,146.0,82.0,29.0,70.0,1.0,,150.0,72.0,24.0,50.0,,
RHODE ISLAND,44,4400390,Foster,40.0,74.0,9.0,25.0,,,,,,,,
RHODE ISLAND,44,4400420,Foster-Glocester,,,,,,,151.0,72.0,28.0,30.0,1.0,
RHODE ISLAND,44,4400450,Glocester,98.0,67.0,25.0,50.0,,,,,,,,
RHODE ISLAND,44,4400510,Jamestown,55.0,84.0,9.0,25.0,,,48.0,5.0,2.0,,,
RHODE ISLAND,44,4400540,Johnston,237.0,57.0,94.0,57.0,,,221.0,47.0,95.0,37.0,1.0,
RHODE ISLAND,44,4400570,Lincoln,242.0,72.0,79.0,57.0,,,244.0,72.0,79.0,52.0,,
RHODE ISLAND,44,4400600,Little Compton,37.0,84.0,7.0,25.0,,,41.0,84.0,5.0,,,
RHODE ISLAND,44,4400630,Middletown,177.0,72.0,57.0,64.0,8.0,25.0,176.0,72.0,52.0,54.0,1.0,
RHODE ISLAND,44,4400660,Narragansett,104.0,87.0,18.0,70.0,,,104.0,87.0,21.0,70.0,1.0,
RHODE ISLAND,44,4400690,New Shoreham,12.0,25.0,1.0,,,,7.0,25.0,1.0,,,
RHODE ISLAND,44,4400720,Newport,153.0,57.0,96.0,42.0,1.0,,125.0,57.0,87.0,47.0,,
RHODE ISLAND,44,4400750,North Kingstown,275.0,77.0,58.0,54.0,3.0,,311.0,71.0,61.0,42.0,2.0,
RHODE ISLAND,44,4400780,North Providence,283.0,67.0,124.0,57.0,1.0,,227.0,47.0,92.0,37.0,,
RHODE ISLAND,44,4400810,North Smithfield,148.0,77.0,27.0,50.0,,,132.0,82.0,12.0,25.0,1.0,
RHODE ISLAND,44,4400840,Pawtucket,764.0,51.0,579.0,47.0,4.0,,654.0,37.0,526.0,33.0,2.0,
RHODE ISLAND,44,4400870,Portsmouth,184.0,87.0,22.0,50.0,1.0,,210.0,82.0,29.0,50.0,2.0,
RHODE ISLAND,44,4400900,Providence,1793.0,44.0,1581.0,42.0,13.0,25.0,1320.0,34.0,1037.0,31.0,7.0,25.0
RHODE ISLAND,44,4400960,Scituate,111.0,82.0,19.0,70.0,,,118.0,77.0,20.0,50.0,,
RHODE ISLAND,44,4400990,Smithfield,176.0,87.0,24.0,70.0,1.0,,181.0,72.0,34.0,54.0,,
RHODE ISLAND,44,4401020,South Kingstown,242.0,87.0,41.0,74.0,2.0,,278.0,82.0,48.0,54.0,1.0,
RHODE ISLAND,44,4401050,Tiverton,131.0,87.0,36.0,84.0,,,145.0,62.0,54.0,54.0,,
RHODE ISLAND,44,4401110,Warwick,700.0,70.0,256.0,57.0,2.0,,704.0,57.0,210.0,47.0,2.0,
RHODE ISLAND,44,4401140,West Warwick,270.0,52.0,136.0,47.0,1.0,,216.0,62.0,116.0,52.0,,
RHODE ISLAND,44,4401170,Westerly,225.0,82.0,82.0,72.0,7.0,25.0,232.0,67.0,82.0,42.0,9.0,25.0
RHODE ISLAND,44,4401200,Woonsocket,454.0,56.0,345.0,50.0,5.0,,372.0,35.0,267.0,27.0,7.0,25.0
SOUTH CAROLINA,45,4500001,Dept Of Correction N04,,,,,,,,,,,,
SOUTH CAROLINA,45,4500002,Dorchester 04,173.0,87.0,127.0,82.0,2.0,,145.0,57.0,124.0,57.0,3.0,
SOUTH CAROLINA,45,4500003,Felton Lab Sch SC H24,15.0,25.0,9.0,25.0,,,20.0,70.0,9.0,25.0,,
SOUTH CAROLINA,45,4500004,Deaf & Blind School,3.0,,3.0,,,,19.0,30.0,16.0,50.0,,
SOUTH CAROLINA,45,4500690,Abbeville 60,214.0,87.0,143.0,82.0,,,231.0,77.0,157.0,77.0,2.0,
SOUTH CAROLINA,45,4500720,Aiken 01,1857.0,74.0,1163.0,65.0,37.0,44.0,1805.0,65.0,1027.0,54.0,31.0,44.0
SOUTH CAROLINA,45,4500750,Allendale 01,118.0,47.0,115.0,42.0,,,83.0,42.0,81.0,42.0,,
SOUTH CAROLINA,45,4500780,Anderson 01,657.0,89.0,309.0,83.0,21.0,10.0,814.0,82.0,342.0,71.0,17.0,70.0
SOUTH CAROLINA,45,4500810,Anderson 02,263.0,92.0,145.0,87.0,3.0,,280.0,82.0,152.0,77.0,,
SOUTH CAROLINA,45,4500840,Anderson 03,175.0,82.0,110.0,72.0,2.0,,243.0,67.0,171.0,62.0,3.0,
SOUTH CAROLINA,45,4500870,Anderson 04,222.0,82.0,129.0,77.0,12.0,25.0,221.0,72.0,123.0,67.0,9.0,25.0
SOUTH CAROLINA,45,4500900,Anderson 05,907.0,82.0,525.0,74.0,18.0,70.0,947.0,72.0,544.0,63.0,12.0,25.0
SOUTH CAROLINA,45,4500930,Bamberg 01,116.0,77.0,74.0,72.0,,,122.0,77.0,78.0,67.0,2.0,
SOUTH CAROLINA,45,4500960,Bamberg 02,60.0,54.0,58.0,54.0,,,53.0,64.0,48.0,64.0,,
SOUTH CAROLINA,45,4501020,Barnwell 19,63.0,57.0,59.0,54.0,,,61.0,37.0,52.0,34.0,,
SOUTH CAROLINA,45,4501050,Barnwell 29,53.0,84.0,42.0,84.0,1.0,,65.0,82.0,45.0,84.0,1.0,
SOUTH CAROLINA,45,4501080,Barnwell 45,177.0,52.0,133.0,47.0,3.0,,158.0,42.0,101.0,32.0,,
SOUTH CAROLINA,45,4501110,Beaufort 01,1561.0,84.0,919.0,78.0,15.0,25.0,1463.0,68.0,827.0,56.0,9.0,25.0
SOUTH CAROLINA,45,4501170,Berkeley 01,2389.0,83.0,1459.0,78.0,19.0,70.0,2142.0,71.0,1265.0,63.0,30.0,50.0
SOUTH CAROLINA,45,4501250,Calhoun 01,122.0,72.0,103.0,67.0,1.0,,128.0,72.0,112.0,72.0,1.0,
SOUTH CAROLINA,45,4501440,Charleston 01,3410.0,81.0,1833.0,70.0,48.0,54.0,3061.0,74.0,1525.0,60.0,43.0,64.0
SOUTH CAROLINA,45,4501500,Cherokee 01,683.0,72.0,496.0,66.0,11.0,25.0,663.0,66.0,457.0,58.0,4.0,
SOUTH CAROLINA,45,4501530,Chester 01,393.0,73.0,295.0,67.0,4.0,,371.0,69.0,256.0,62.0,5.0,
SOUTH CAROLINA,45,4501560,Chesterfield 01,526.0,78.0,397.0,74.0,,,576.0,66.0,419.0,60.0,,
SOUTH CAROLINA,45,4501740,Clarendon 01,54.0,74.0,52.0,74.0,,,57.0,64.0,45.0,64.0,,
SOUTH CAROLINA,45,4501770,Clarendon 02,198.0,87.0,171.0,82.0,,,200.0,57.0,174.0,52.0,1.0,
SOUTH CAROLINA,45,4501800,Clarendon 03,96.0,82.0,53.0,74.0,,,104.0,87.0,62.0,87.0,,
SOUTH CAROLINA,45,4501830,Colleton 01,436.0,71.0,345.0,66.0,6.0,25.0,413.0,59.0,304.0,54.0,,
SOUTH CAROLINA,45,4501860,Darlington 01,774.0,84.0,585.0,80.0,5.0,,821.0,70.0,582.0,64.0,4.0,
SOUTH CAROLINA,45,4501920,Dillon 04,321.0,69.0,295.0,67.0,1.0,,305.0,73.0,265.0,72.0,2.0,
SOUTH CAROLINA,45,4501950,Dillon 03,132.0,77.0,92.0,72.0,,,109.0,72.0,79.0,62.0,,
SOUTH CAROLINA,45,4502010,Dorchester 02,1807.0,91.0,843.0,86.0,5.0,,1848.0,77.0,802.0,66.0,5.0,
SOUTH CAROLINA,45,4502070,Edgefield 01,259.0,77.0,161.0,72.0,4.0,,290.0,77.0,172.0,67.0,,
SOUTH CAROLINA,45,4502100,Fairfield 01,179.0,67.0,169.0,67.0,7.0,25.0,200.0,62.0,169.0,57.0,4.0,
SOUTH CAROLINA,45,4502130,Florence 01,1160.0,82.0,769.0,76.0,6.0,25.0,1166.0,71.0,667.0,60.0,2.0,
SOUTH CAROLINA,45,4502160,Florence 02,91.0,67.0,66.0,62.0,,,103.0,72.0,68.0,72.0,,
SOUTH CAROLINA,45,4502190,Florence 03,301.0,62.0,262.0,57.0,3.0,,279.0,52.0,255.0,52.0,1.0,
SOUTH CAROLINA,45,4502220,Florence 04,44.0,34.0,31.0,34.0,,,56.0,54.0,38.0,44.0,,
SOUTH CAROLINA,45,4502250,Florence 05,87.0,72.0,53.0,64.0,1.0,,109.0,77.0,67.0,72.0,,
SOUTH CAROLINA,45,4502280,Georgetown 01,700.0,80.0,486.0,75.0,3.0,,732.0,66.0,483.0,58.0,3.0,
SOUTH CAROLINA,45,4502310,Greenville 01,5461.0,83.0,2755.0,74.0,52.0,74.0,5298.0,72.0,2428.0,58.0,33.0,44.0
SOUTH CAROLINA,45,4502340,Greenwood 50,628.0,74.0,401.0,66.0,19.0,50.0,639.0,69.0,359.0,59.0,9.0,25.0
SOUTH CAROLINA,45,4502370,Greenwood 51,64.0,92.0,41.0,5.0,2.0,,86.0,67.0,53.0,64.0,1.0,
SOUTH CAROLINA,45,4502400,Greenwood 52,119.0,92.0,71.0,87.0,,,127.0,72.0,68.0,67.0,1.0,
SOUTH CAROLINA,45,4502430,Hampton 01,185.0,67.0,146.0,67.0,5.0,,168.0,62.0,117.0,52.0,2.0,
SOUTH CAROLINA,45,4502460,Hampton 02,59.0,64.0,57.0,64.0,5.0,,81.0,32.0,74.0,27.0,8.0,25.0
SOUTH CAROLINA,45,4502490,Horry 01,2974.0,86.0,1968.0,81.0,42.0,74.0,2972.0,75.0,1847.0,67.0,40.0,74.0
SOUTH CAROLINA,45,4502520,Jasper 01,217.0,52.0,191.0,47.0,,,193.0,42.0,161.0,42.0,,
SOUTH CAROLINA,45,4502550,Kershaw 01,749.0,84.0,443.0,77.0,,,783.0,72.0,416.0,59.0,,
SOUTH CAROLINA,45,4502580,Lancaster 01,876.0,83.0,487.0,77.0,,,901.0,71.0,501.0,61.0,2.0,
SOUTH CAROLINA,45,4502610,Laurens 55,428.0,79.0,302.0,75.0,2.0,,431.0,70.0,292.0,67.0,,
SOUTH CAROLINA,45,4502640,Laurens 56,217.0,82.0,164.0,82.0,1.0,,246.0,67.0,176.0,62.0,1.0,
SOUTH CAROLINA,45,4502670,Lee 01,150.0,52.0,135.0,52.0,11.0,25.0,174.0,27.0,159.0,27.0,3.0,
SOUTH CAROLINA,45,4502700,Lexington 01,1832.0,89.0,741.0,79.0,2.0,,1813.0,77.0,681.0,63.0,6.0,25.0
SOUTH CAROLINA,45,4502730,Lexington 02,656.0,74.0,456.0,68.0,6.0,25.0,654.0,66.0,403.0,59.0,5.0,
SOUTH CAROLINA,45,4502760,Lexington 03,152.0,72.0,109.0,67.0,,,158.0,72.0,106.0,62.0,,
SOUTH CAROLINA,45,4502790,Lexington 04,235.0,62.0,199.0,57.0,,,224.0,47.0,188.0,47.0,2.0,
SOUTH CAROLINA,45,4502820,Lexington 05,1255.0,87.0,426.0,72.0,6.0,25.0,1322.0,84.0,408.0,71.0,20.0,50.0
SOUTH CAROLINA,45,4502970,Marlboro 01,286.0,57.0,242.0,57.0,2.0,,327.0,62.0,278.0,62.0,1.0,
SOUTH CAROLINA,45,4503000,McCormick 01,76.0,52.0,59.0,44.0,,,47.0,54.0,35.0,54.0,,
SOUTH CAROLINA,45,4503030,Newberry 01,420.0,82.0,269.0,77.0,,,456.0,70.0,306.0,62.0,2.0,
SOUTH CAROLINA,45,4503060,Oconee 01,806.0,78.0,510.0,71.0,3.0,,828.0,73.0,433.0,64.0,1.0,
SOUTH CAROLINA,45,4503150,Orangeburg 03,227.0,52.0,205.0,52.0,,,229.0,42.0,210.0,42.0,,
SOUTH CAROLINA,45,4503180,Orangeburg 04,304.0,60.0,221.0,52.0,,,291.0,62.0,199.0,57.0,,
SOUTH CAROLINA,45,4503210,Orangeburg 05,500.0,66.0,436.0,66.0,2.0,,447.0,63.0,376.0,60.0,1.0,
SOUTH CAROLINA,45,4503330,Pickens 01,1192.0,84.0,607.0,76.0,164.0,77.0,1275.0,67.0,605.0,56.0,48.0,44.0
SOUTH CAROLINA,45,4503360,Richland 01,1713.0,73.0,1259.0,68.0,60.0,54.0,1692.0,58.0,1156.0,50.0,67.0,42.0
SOUTH CAROLINA,45,4503390,Richland 02,1982.0,78.0,1008.0,68.0,32.0,54.0,2011.0,64.0,938.0,48.0,23.0,30.0
SOUTH CAROLINA,45,4503420,Dept of Juvenile Justice,,,,,,,96.0,17.0,95.0,17.0,,
SOUTH CAROLINA,45,4503460,Saluda 01,158.0,77.0,129.0,72.0,2.0,,134.0,77.0,92.0,72.0,,
SOUTH CAROLINA,45,4503480,Spartanburg 01,378.0,90.0,234.0,87.0,,,399.0,85.0,200.0,82.0,,
SOUTH CAROLINA,45,4503510,Spartanburg 02,792.0,83.0,434.0,76.0,,,762.0,81.0,371.0,72.0,1.0,
SOUTH CAROLINA,45,4503540,Spartanburg 03,217.0,82.0,140.0,77.0,13.0,25.0,244.0,77.0,162.0,72.0,10.0,25.0
SOUTH CAROLINA,45,4503570,Spartanburg 04,209.0,87.0,131.0,82.0,,,219.0,77.0,134.0,77.0,,
SOUTH CAROLINA,45,4503600,Spartanburg 05,561.0,85.0,280.0,77.0,2.0,,601.0,75.0,290.0,67.0,,
SOUTH CAROLINA,45,4503630,Spartanburg 06,795.0,82.0,496.0,75.0,13.0,25.0,809.0,74.0,470.0,68.0,7.0,25.0
SOUTH CAROLINA,45,4503660,Spartanburg 07,562.0,65.0,371.0,53.0,16.0,50.0,476.0,70.0,316.0,60.0,21.0,70.0
SOUTH CAROLINA,45,4503750,Union 01,311.0,75.0,237.0,72.0,1.0,,318.0,70.0,211.0,62.0,1.0,
SOUTH CAROLINA,45,4503780,Williamsburg 01,345.0,62.0,331.0,61.0,,,327.0,52.0,302.0,51.0,1.0,
SOUTH CAROLINA,45,4503810,York 01,372.0,76.0,245.0,72.0,1.0,,407.0,75.0,240.0,72.0,,
SOUTH CAROLINA,45,4503840,York 02,526.0,93.0,175.0,87.0,4.0,,510.0,79.0,168.0,62.0,3.0,
SOUTH CAROLINA,45,4503870,York 03,1252.0,79.0,761.0,71.0,8.0,25.0,1355.0,77.0,747.0,68.0,21.0,50.0
SOUTH CAROLINA,45,4503900,York 04,893.0,92.0,191.0,77.0,,,907.0,90.0,201.0,77.0,,
SOUTH CAROLINA,45,4503901,SC Public Charter School District,597.0,66.0,287.0,57.0,1.0,,1061.0,63.0,501.0,56.0,,
SOUTH CAROLINA,45,4503902,Sumter 01,1247.0,74.0,878.0,68.0,47.0,74.0,1215.0,61.0,875.0,56.0,52.0,54.0
SOUTH CAROLINA,45,4503903,John de la Howe,,,,,,,14.0,25.0,2.0,,,
SOUTH CAROLINA,45,4503904,Governor's School for the Arts and Humanities,,,,,,,,,,,,
SOUTH CAROLINA,45,4503908,Marion 10,388.0,55.0,348.0,52.0,16.0,30.0,389.0,57.0,330.0,55.0,19.0,50.0
SOUTH DAKOTA,46,4600002,Milbank School District 25-4,67.0,82.0,29.0,70.0,,,84.0,92.0,32.0,84.0,,
SOUTH DAKOTA,46,4600003,Wilmot School District 54-7,13.0,25.0,6.0,25.0,,,19.0,70.0,13.0,25.0,,
SOUTH DAKOTA,46,4600025,Howard School District 48-3,30.0,10.0,10.0,25.0,,,26.0,10.0,7.0,25.0,,
SOUTH DAKOTA,46,4600027,East Dakota Educational Cooperative,,,,,,,1.0,,1.0,,,
SOUTH DAKOTA,46,4600028,Alcester-Hudson School District 61-1,31.0,84.0,11.0,25.0,,,15.0,25.0,4.0,,,
SOUTH DAKOTA,46,4600029,SD SCH FOR THE BLIND & VISUALLY IMPAIRED,,,,,,,,,,,,
SOUTH DAKOTA,46,4600036,Deuel School District 19-4,32.0,84.0,12.0,25.0,,,39.0,5.0,8.0,25.0,,
SOUTH DAKOTA,46,4600041,Britton-Hecla School District 45-4,29.0,70.0,14.0,25.0,,,47.0,84.0,22.0,70.0,,
SOUTH DAKOTA,46,4600042,Agar-Blunt-Onida School District 58-3,32.0,64.0,17.0,70.0,,,25.0,10.0,7.0,25.0,,
SOUTH DAKOTA,46,4600045,Groton Area School District 06-6,45.0,5.0,11.0,25.0,,,52.0,5.0,12.0,25.0,,
SOUTH DAKOTA,46,4600046,Hitchcock Tulare School District 56-6,18.0,70.0,9.0,25.0,,,17.0,10.0,7.0,25.0,,
SOUTH DAKOTA,46,4600052,Tea Area School District 41-5,106.0,82.0,27.0,70.0,,,103.0,62.0,21.0,50.0,,
SOUTH DAKOTA,46,4600053,Sisseton School District 54-2,55.0,44.0,31.0,34.0,,,60.0,54.0,41.0,44.0,,
SOUTH DAKOTA,46,4601026,McCook Central School District 43-7,24.0,10.0,11.0,25.0,,,29.0,70.0,10.0,25.0,,
SOUTH DAKOTA,46,4601027,Oldham - Ramona School District 39-5,9.0,25.0,7.0,25.0,,,9.0,25.0,5.0,,,
SOUTH DAKOTA,46,4601028,Selby Area School District 62-5,19.0,10.0,3.0,,,,18.0,10.0,8.0,25.0,,
SOUTH DAKOTA,46,4602070,Aberdeen School District 06-1,334.0,78.0,136.0,72.0,,,306.0,78.0,108.0,67.0,,
SOUTH DAKOTA,46,4602640,Hanson School District 30-1,30.0,10.0,8.0,25.0,,,32.0,84.0,4.0,,,
SOUTH DAKOTA,46,4603720,Arlington School District 38-1,22.0,10.0,8.0,25.0,,,23.0,70.0,9.0,25.0,,
SOUTH DAKOTA,46,4603780,Armour School District 21-1,12.0,25.0,3.0,,,,11.0,25.0,2.0,,,
SOUTH DAKOTA,46,4603932,Sanborn Central School District 55-5,10.0,25.0,3.0,,,,20.0,10.0,4.0,,,
SOUTH DAKOTA,46,4604270,Avon School District 04-1,13.0,25.0,6.0,25.0,,,26.0,10.0,10.0,25.0,,
SOUTH DAKOTA,46,4604680,Baltic School District 49-1,38.0,5.0,8.0,25.0,,,42.0,64.0,10.0,25.0,,
SOUTH DAKOTA,46,4605610,Belle Fourche School District 09-1,105.0,72.0,49.0,64.0,,,100.0,82.0,44.0,74.0,,
SOUTH DAKOTA,46,4606240,Bennett County School District 03-1,31.0,64.0,20.0,70.0,,,35.0,54.0,23.0,50.0,,
SOUTH DAKOTA,46,4606360,Beresford School District 61-2,41.0,74.0,11.0,25.0,,,53.0,84.0,13.0,25.0,,
SOUTH DAKOTA,46,4606960,Big Stone City School District 25-1,9.0,25.0,7.0,25.0,,,14.0,25.0,8.0,25.0,,
SOUTH DAKOTA,46,4607050,Bison School District 52-1,7.0,25.0,3.0,,,,15.0,25.0,6.0,25.0,,
SOUTH DAKOTA,46,4607400,Bon Homme School District 04-2,29.0,70.0,11.0,25.0,,,40.0,74.0,15.0,25.0,,
SOUTH DAKOTA,46,4607670,South Central 26-5,8.0,25.0,7.0,25.0,,,4.0,,4.0,,,
SOUTH DAKOTA,46,4607800,Bowdle School District 22-1,12.0,25.0,5.0,,,,12.0,25.0,3.0,,,
SOUTH DAKOTA,46,4607950,Brandon Valley School District 49-2,263.0,92.0,53.0,84.0,1.0,,281.0,82.0,54.0,64.0,2.0,
SOUTH DAKOTA,46,4608520,Brookings School District 05-1,258.0,77.0,67.0,62.0,,,207.0,82.0,57.0,64.0,,
SOUTH DAKOTA,46,4609300,Harding County School District 31-1,10.0,25.0,2.0,,,,20.0,70.0,8.0,25.0,,
SOUTH DAKOTA,46,4609512,Burke School District 26-2,10.0,25.0,4.0,,,,9.0,25.0,6.0,25.0,,
SOUTH DAKOTA,46,4610320,Canistota School District 43-1,13.0,25.0,7.0,25.0,,,15.0,25.0,6.0,25.0,,
SOUTH DAKOTA,46,4610560,Canton School District 41-1,50.0,84.0,10.0,25.0,,,67.0,67.0,17.0,50.0,,
SOUTH DAKOTA,46,4611280,Castlewood School District 28-1,19.0,70.0,9.0,25.0,,,19.0,70.0,7.0,25.0,,
SOUTH DAKOTA,46,4611760,Centerville School District 60-1,17.0,10.0,7.0,25.0,,,10.0,25.0,5.0,,,
SOUTH DAKOTA,46,4612000,Chamberlain School District 07-1,76.0,77.0,36.0,64.0,,,61.0,62.0,25.0,50.0,,
SOUTH DAKOTA,46,4612300,Chester Area School District 39-1,25.0,10.0,9.0,25.0,,,31.0,84.0,6.0,25.0,,
SOUTH DAKOTA,46,4612940,Clark School District 12-2,22.0,10.0,13.0,25.0,,,27.0,70.0,12.0,25.0,,
SOUTH DAKOTA,46,4614100,Colman-Egan School District 50-5,18.0,10.0,4.0,,,,23.0,50.0,6.0,25.0,,
SOUTH DAKOTA,46,4614130,Colome Consolidated 59-3,19.0,10.0,10.0,25.0,,,22.0,70.0,14.0,25.0,,
SOUTH DAKOTA,46,4616230,Corsica School District 21-2,16.0,10.0,6.0,25.0,,,11.0,25.0,5.0,,,
SOUTH DAKOTA,46,4616950,Custer School District 16-1,61.0,77.0,25.0,70.0,,,68.0,57.0,27.0,30.0,,
SOUTH DAKOTA,46,4617850,De Smet School District 38-2,22.0,70.0,7.0,25.0,,,22.0,50.0,9.0,25.0,,
SOUTH DAKOTA,46,4618120,Dell Rapids School District 49-3,61.0,77.0,16.0,10.0,,,70.0,72.0,15.0,25.0,,
SOUTH DAKOTA,46,4619170,Doland School District 56-2,13.0,25.0,10.0,25.0,,,11.0,25.0,8.0,25.0,,
SOUTH DAKOTA,46,4619410,Douglas School District 51-1,210.0,77.0,104.0,67.0,,,175.0,72.0,73.0,62.0,,
SOUTH DAKOTA,46,4619450,Dupree School District 64-2,27.0,10.0,27.0,10.0,,,27.0,50.0,27.0,50.0,,
SOUTH DAKOTA,46,4619580,Jones County School District 37-3,10.0,25.0,8.0,25.0,,,13.0,25.0,2.0,,,
SOUTH DAKOTA,46,4620100,Eagle Butte School District 20-1,56.0,64.0,51.0,64.0,,,5.0,,,,,
SOUTH DAKOTA,46,4620850,Edgemont School District 23-1,15.0,25.0,5.0,,,,14.0,25.0,7.0,25.0,,
SOUTH DAKOTA,46,4621300,Elk Mountain School District 16-2,1.0,,,,,,3.0,,2.0,,,
SOUTH DAKOTA,46,4621340,Elk Point-Jefferson School District 61-7,56.0,74.0,14.0,25.0,,,49.0,5.0,22.0,10.0,,
SOUTH DAKOTA,46,4621390,Elkton School District 05-3,17.0,70.0,10.0,25.0,,,25.0,70.0,9.0,25.0,,
SOUTH DAKOTA,46,4621400,Frederick Area School District 06-2,12.0,25.0,4.0,,,,18.0,10.0,4.0,,,
SOUTH DAKOTA,46,4621420,Bridgewater-Emery 30-3,33.0,84.0,8.0,25.0,,,25.0,10.0,6.0,25.0,,
SOUTH DAKOTA,46,4622410,Estelline School District 28-2,22.0,10.0,9.0,25.0,,,21.0,70.0,7.0,25.0,,
SOUTH DAKOTA,46,4622500,Ethan School District 17-1,17.0,10.0,6.0,25.0,,,17.0,10.0,2.0,,,
SOUTH DAKOTA,46,4622560,Eureka School District 44-1,9.0,25.0,5.0,,,,10.0,25.0,6.0,25.0,,
SOUTH DAKOTA,46,4622940,Faith School District 46-2,18.0,70.0,12.0,25.0,,,12.0,25.0,9.0,25.0,,
SOUTH DAKOTA,46,4624030,Faulkton Area Schools 24-4,32.0,84.0,14.0,25.0,,,27.0,10.0,6.0,25.0,,
SOUTH DAKOTA,46,4624390,Flandreau School District 50-3,57.0,74.0,29.0,70.0,,,43.0,74.0,19.0,50.0,,
SOUTH DAKOTA,46,4624540,Florence School District 14-1,13.0,25.0,5.0,,,,14.0,25.0,5.0,,,
SOUTH DAKOTA,46,4624850,Stanley County School District 57-1,31.0,54.0,23.0,50.0,,,38.0,64.0,15.0,25.0,1.0,
SOUTH DAKOTA,46,4625500,Freeman School District 33-1,29.0,50.0,6.0,25.0,,,23.0,70.0,4.0,,,
SOUTH DAKOTA,46,4626370,Garretson School District 49-4,49.0,84.0,16.0,10.0,,,41.0,84.0,5.0,,,
SOUTH DAKOTA,46,4626490,Gayville-Volin School District 63-1,16.0,50.0,8.0,25.0,,,28.0,70.0,10.0,25.0,,
SOUTH DAKOTA,46,4626970,Gettysburg School District 53-1,18.0,70.0,6.0,25.0,,,17.0,10.0,5.0,,,
SOUTH DAKOTA,46,4629340,Grant-Deuel School District 25-3,8.0,25.0,4.0,,,,8.0,25.0,3.0,,,
SOUTH DAKOTA,46,4629880,Gregory School District 26-4,19.0,10.0,8.0,25.0,,,31.0,84.0,14.0,25.0,,
SOUTH DAKOTA,46,4630490,Haakon School District 27-1,26.0,10.0,7.0,25.0,,,24.0,70.0,10.0,25.0,,
SOUTH DAKOTA,46,4630800,Hamlin School District 28-3,65.0,87.0,30.0,10.0,,,47.0,84.0,19.0,70.0,,
SOUTH DAKOTA,46,4631350,Harrisburg School District 41-2,264.0,77.0,45.0,54.0,1.0,,179.0,82.0,33.0,74.0,,
SOUTH DAKOTA,46,4631710,West Central School District 49-7,104.0,82.0,24.0,70.0,,,81.0,77.0,15.0,25.0,1.0,
SOUTH DAKOTA,46,4632340,Henry School District 14-2,16.0,10.0,8.0,25.0,,,12.0,25.0,8.0,25.0,,
SOUTH DAKOTA,46,4632430,Herreid School District 10-1,6.0,25.0,2.0,,,,11.0,25.0,5.0,,,
SOUTH DAKOTA,46,4633360,Hill City School District 51-2,34.0,74.0,15.0,25.0,,,43.0,74.0,19.0,70.0,,
SOUTH DAKOTA,46,4634440,Edmunds Central School District 22-5,9.0,25.0,5.0,,,,7.0,25.0,,,,
SOUTH DAKOTA,46,4634480,Hot Springs School District 23-2,57.0,84.0,22.0,70.0,1.0,,64.0,72.0,25.0,70.0,,
SOUTH DAKOTA,46,4634600,Hoven School District 53-2,10.0,25.0,5.0,,,,12.0,25.0,4.0,,,
SOUTH DAKOTA,46,4635480,Huron School District 02-2,165.0,62.0,108.0,52.0,,,171.0,77.0,83.0,57.0,,
SOUTH DAKOTA,46,4636060,Ipswich Public School District 22-6,29.0,10.0,17.0,10.0,,,28.0,10.0,12.0,25.0,,
SOUTH DAKOTA,46,4636150,Iroquois School District 02-3,20.0,50.0,13.0,25.0,,,20.0,50.0,13.0,25.0,,
SOUTH DAKOTA,46,4636990,Dakota Valley School District 61-8,97.0,77.0,22.0,70.0,,,82.0,77.0,12.0,25.0,,
SOUTH DAKOTA,46,4638220,Kimball School District 07-2,20.0,10.0,10.0,25.0,,,20.0,10.0,9.0,25.0,,
SOUTH DAKOTA,46,4639540,Andes Central School District 11-1,26.0,70.0,23.0,70.0,,,14.0,25.0,13.0,25.0,,
SOUTH DAKOTA,46,4639600,Madison Central School District 39-2,101.0,72.0,42.0,64.0,,,91.0,82.0,19.0,50.0,,
SOUTH DAKOTA,46,4639990,Lake Preston School District 38-3,11.0,25.0,6.0,25.0,,,13.0,25.0,3.0,,,
SOUTH DAKOTA,46,4640860,Langford Area 45-5,23.0,10.0,9.0,25.0,,,20.0,10.0,10.0,25.0,,
SOUTH DAKOTA,46,4641300,Lead-Deadwood School District 40-1,55.0,74.0,31.0,64.0,,,56.0,64.0,32.0,54.0,,
SOUTH DAKOTA,46,4641520,Lemmon School District 52-4,18.0,10.0,9.0,25.0,,,27.0,70.0,11.0,25.0,,
SOUTH DAKOTA,46,4641550,Lennox School District 41-4,67.0,72.0,16.0,70.0,,,78.0,77.0,14.0,25.0,,
SOUTH DAKOTA,46,4641640,Leola School District 44-2,22.0,70.0,13.0,25.0,,,25.0,70.0,20.0,70.0,,
SOUTH DAKOTA,46,4644770,Lyman School District 42-1,33.0,5.0,20.0,10.0,,,38.0,74.0,15.0,25.0,,
SOUTH DAKOTA,46,4644940,Tri-Valley School District 49-6,60.0,74.0,18.0,70.0,,,72.0,77.0,15.0,25.0,,
