STNAM,FIPST,LEAID,leanm11,ALL_MTH04numvalid_1112,ALL_MTH04pctprof_1112,ECD_MTH04numvalid_1112,ECD_MTH04pctprof_1112,HOM_MTH04numvalid_1112,HOM_MTH04pctprof_1112,ALL_MTH08numvalid_1112,ALL_MTH08pctprof_1112,ECD_MTH08numvalid_1112,ECD_MTH08pctprof_1112,HOM_MTH08numvalid_1112,HOM_MTH08pctprof_1112
NEW YORK,36,3613830,HARTFORD CENTRAL SCHOOL DISTRICT,31.0,74.0,11.0,25.0,,,34.0,64.0,14.0,25.0,,
NEW YORK,36,3613950,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,108.0,87.0,4.0,,,,139.0,87.0,9.0,25.0,,
NEW YORK,36,3613980,HAUPPAUGE UNION FREE SCHOOL DISTRICT,290.0,82.0,26.0,70.0,,,330.0,83.0,31.0,64.0,,
NEW YORK,36,3614010,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),584.0,69.0,290.0,57.0,,,610.0,57.0,240.0,42.0,,
NEW YORK,36,3614070,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,1.0,,1.0,,,,33.0,5.0,33.0,5.0,,
NEW YORK,36,3614130,HEMPSTEAD UNION FREE SCHOOL DISTRICT,499.0,52.0,424.0,53.0,5.0,,415.0,35.0,314.0,35.0,9.0,25.0
NEW YORK,36,3614190,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,203.0,77.0,35.0,64.0,1.0,,203.0,77.0,34.0,54.0,1.0,
NEW YORK,36,3614220,HERKIMER CENTRAL SCHOOL DISTRICT,89.0,72.0,45.0,64.0,,,93.0,52.0,40.0,44.0,1.0,
NEW YORK,36,3614250,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,32.0,64.0,20.0,70.0,,,41.0,64.0,23.0,70.0,,
NEW YORK,36,3614280,HERRICKS UNION FREE SCHOOL DISTRICT,274.0,92.0,8.0,25.0,,,350.0,80.0,23.0,70.0,,
NEW YORK,36,3614310,HEUVELTON CENTRAL SCHOOL DISTRICT,30.0,40.0,16.0,70.0,,,48.0,44.0,21.0,30.0,,
NEW YORK,36,3614340,HICKSVILLE UNION FREE SCHOOL DISTRICT,389.0,82.0,138.0,77.0,,,447.0,60.0,124.0,47.0,2.0,
NEW YORK,36,3614400,HIGHLAND CENTRAL SCHOOL DISTRICT,138.0,62.0,50.0,44.0,,,151.0,52.0,56.0,24.0,,
NEW YORK,36,3614430,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,57.0,64.0,22.0,70.0,2.0,,51.0,34.0,18.0,30.0,1.0,
NEW YORK,36,3614460,HILTON CENTRAL SCHOOL DISTRICT,343.0,78.0,84.0,72.0,1.0,,346.0,81.0,71.0,72.0,2.0,
NEW YORK,36,3614490,HINSDALE CENTRAL SCHOOL DISTRICT,33.0,45.0,15.0,25.0,,,22.0,50.0,12.0,25.0,,
NEW YORK,36,3614550,HOLLAND CENTRAL SCHOOL DISTRICT,79.0,77.0,15.0,25.0,,,79.0,92.0,15.0,25.0,,
NEW YORK,36,3614580,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,105.0,77.0,31.0,74.0,,,127.0,47.0,36.0,24.0,,
NEW YORK,36,3614610,HOLLEY CENTRAL SCHOOL DISTRICT,97.0,62.0,59.0,64.0,,,102.0,42.0,47.0,34.0,,
NEW YORK,36,3614640,HOMER CENTRAL SCHOOL DISTRICT,148.0,57.0,63.0,42.0,,,191.0,67.0,50.0,44.0,,
NEW YORK,36,3614670,HONEOYE CENTRAL SCHOOL DISTRICT,33.0,54.0,10.0,25.0,,,52.0,45.0,11.0,25.0,,
NEW YORK,36,3614700,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,169.0,77.0,22.0,50.0,,,226.0,82.0,28.0,70.0,2.0,
NEW YORK,36,3614730,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,68.0,87.0,23.0,40.0,2.0,,97.0,57.0,30.0,30.0,1.0,
NEW YORK,36,3614760,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,105.0,52.0,53.0,44.0,,,107.0,47.0,44.0,34.0,,
NEW YORK,36,3614820,HORNELL CITY SCHOOL DISTRICT,153.0,57.0,95.0,42.0,,,126.0,67.0,74.0,57.0,,
NEW YORK,36,3614850,HORSEHEADS CENTRAL SCHOOL DISTRICT,301.0,76.0,91.0,62.0,,,320.0,73.0,87.0,52.0,,
NEW YORK,36,3614880,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,35.0,54.0,14.0,25.0,1.0,,39.0,34.0,12.0,25.0,,
NEW YORK,36,3614940,HUDSON CITY SCHOOL DISTRICT,138.0,47.0,103.0,37.0,10.0,25.0,143.0,27.0,91.0,22.0,6.0,25.0
NEW YORK,36,3614970,HUDSON FALLS CENTRAL SCHOOL DISTRICT,183.0,62.0,94.0,57.0,,,164.0,52.0,62.0,37.0,,
NEW YORK,36,3615030,GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,,,,,,,29.0,10.0,29.0,10.0,,
NEW YORK,36,3615060,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,23.0,70.0,12.0,25.0,,,31.0,74.0,15.0,25.0,,
NEW YORK,36,3615090,HUNTINGTON UNION FREE SCHOOL DISTRICT,357.0,70.0,160.0,52.0,4.0,,357.0,72.0,140.0,52.0,6.0,25.0
NEW YORK,36,3615180,HYDE PARK CENTRAL SCHOOL DISTRICT,258.0,57.0,127.0,47.0,,,291.0,67.0,105.0,52.0,,
NEW YORK,36,3615210,KINDERHOOK CENTRAL SCHOOL DISTRICT,148.0,67.0,29.0,50.0,,,127.0,72.0,22.0,50.0,,
NEW YORK,36,3615240,ILION CENTRAL SCHOOL DISTRICT,103.0,62.0,66.0,57.0,,,119.0,42.0,68.0,42.0,,
NEW YORK,36,3615270,INDIAN LAKE CENTRAL SCHOOL DISTRICT,9.0,25.0,6.0,25.0,,,9.0,25.0,3.0,,,
NEW YORK,36,3615300,INDIAN RIVER CENTRAL SCHOOL DISTRICT,330.0,55.0,156.0,52.0,,,233.0,47.0,102.0,42.0,,
NEW YORK,36,3615330,INLET COMMON SCHOOL DISTRICT,3.0,,,,,,,,,,,
NEW YORK,36,3615360,IROQUOIS CENTRAL SCHOOL DISTRICT,156.0,87.0,17.0,70.0,,,220.0,77.0,31.0,64.0,,
NEW YORK,36,3615390,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,263.0,82.0,55.0,64.0,,,304.0,74.0,68.0,62.0,,
NEW YORK,36,3615450,IRVINGTON UNION FREE SCHOOL DISTRICT,133.0,87.0,7.0,25.0,,,157.0,48.0,8.0,25.0,,
NEW YORK,36,3615480,ISLAND PARK UNION FREE SCHOOL DISTRICT,84.0,87.0,33.0,84.0,,,80.0,62.0,26.0,50.0,,
NEW YORK,36,3615510,ISLAND TREES UNION FREE SCHOOL DISTRICT,205.0,67.0,31.0,54.0,,,198.0,72.0,13.0,25.0,,
NEW YORK,36,3615540,ISLIP UNION FREE SCHOOL DISTRICT,251.0,82.0,49.0,64.0,,,274.0,62.0,44.0,44.0,,
NEW YORK,36,3615570,ITHACA CITY SCHOOL DISTRICT,402.0,73.0,163.0,47.0,,,400.0,60.0,146.0,32.0,,
NEW YORK,36,3615630,JAMESTOWN CITY SCHOOL DISTRICT,416.0,54.0,289.0,47.0,3.0,,372.0,55.0,274.0,47.0,,
NEW YORK,36,3615720,JEFFERSON CENTRAL SCHOOL DISTRICT,24.0,50.0,10.0,25.0,,,24.0,50.0,8.0,25.0,,
NEW YORK,36,3615780,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,285.0,77.0,70.0,62.0,1.0,,295.0,77.0,67.0,52.0,,
NEW YORK,36,3615810,JERICHO UNION FREE SCHOOL DISTRICT,173.0,48.0,6.0,25.0,,,264.0,87.0,8.0,25.0,,
NEW YORK,36,3615870,JOHNSBURG CENTRAL SCHOOL DISTRICT,23.0,70.0,11.0,25.0,,,17.0,50.0,10.0,25.0,,
NEW YORK,36,3615900,JOHNSON CITY CENTRAL SCHOOL DISTRICT,188.0,62.0,126.0,52.0,12.0,25.0,206.0,57.0,129.0,52.0,16.0,30.0
NEW YORK,36,3615980,JOHNSTOWN CITY SCHOOL DISTRICT,135.0,72.0,73.0,62.0,,,141.0,52.0,62.0,42.0,,
NEW YORK,36,3615990,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,114.0,62.0,41.0,44.0,,,119.0,52.0,42.0,54.0,,
NEW YORK,36,3616080,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,263.0,87.0,5.0,,,,285.0,92.0,6.0,25.0,,
NEW YORK,36,3616140,KEENE CENTRAL SCHOOL DISTRICT,16.0,70.0,6.0,25.0,,,12.0,25.0,4.0,,,
NEW YORK,36,3616170,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,66.0,67.0,37.0,64.0,,,88.0,42.0,33.0,34.0,,
NEW YORK,36,3616200,KENDALL CENTRAL SCHOOL DISTRICT,53.0,74.0,21.0,40.0,,,79.0,57.0,32.0,44.0,,
NEW YORK,36,3616230,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,590.0,71.0,270.0,62.0,10.0,25.0,588.0,71.0,225.0,62.0,8.0,25.0
NEW YORK,36,3616260,KINGS PARK CENTRAL SCHOOL DISTRICT,290.0,82.0,14.0,25.0,,,300.0,87.0,15.0,25.0,,
NEW YORK,36,3616290,KINGSTON CITY SCHOOL DISTRICT,487.0,67.0,271.0,52.0,,,496.0,48.0,222.0,32.0,,
NEW YORK,36,3616380,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,50.0,64.0,27.0,50.0,1.0,,48.0,54.0,19.0,50.0,1.0,
NEW YORK,36,3616410,LAFAYETTE CENTRAL SCHOOL DISTRICT,64.0,57.0,31.0,34.0,,,62.0,52.0,35.0,54.0,,
NEW YORK,36,3616440,LACKAWANNA CITY SCHOOL DISTRICT,141.0,47.0,124.0,42.0,,,110.0,42.0,89.0,37.0,,
NEW YORK,36,3616470,LAKE GEORGE CENTRAL SCHOOL DISTRICT,76.0,77.0,20.0,70.0,,,67.0,57.0,18.0,30.0,,
NEW YORK,36,3616500,LAKE PLACID CENTRAL SCHOOL DISTRICT,45.0,84.0,13.0,25.0,,,57.0,64.0,15.0,25.0,,
NEW YORK,36,3616530,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,10.0,25.0,,,,,13.0,25.0,,,,
NEW YORK,36,3616560,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),221.0,72.0,110.0,67.0,,,222.0,67.0,112.0,57.0,,
NEW YORK,36,3616620,LAKELAND CENTRAL SCHOOL DISTRICT,411.0,78.0,69.0,62.0,,,474.0,81.0,62.0,77.0,,
NEW YORK,36,3616680,LANCASTER CENTRAL SCHOOL DISTRICT,461.0,85.0,94.0,72.0,,,506.0,74.0,84.0,62.0,,
NEW YORK,36,3616710,LANSING CENTRAL SCHOOL DISTRICT,65.0,87.0,14.0,25.0,,,83.0,67.0,18.0,30.0,,
NEW YORK,36,3616740,LANSINGBURGH CENTRAL SCHOOL DISTRICT,174.0,57.0,123.0,52.0,8.0,25.0,183.0,37.0,114.0,32.0,1.0,
NEW YORK,36,3616800,LAURENS CENTRAL SCHOOL DISTRICT,24.0,40.0,12.0,25.0,,,23.0,70.0,14.0,25.0,,
NEW YORK,36,3616830,LAWRENCE UNION FREE SCHOOL DISTRICT,177.0,67.0,111.0,62.0,,,239.0,62.0,125.0,52.0,,
NEW YORK,36,3616950,LE ROY CENTRAL SCHOOL DISTRICT,89.0,72.0,26.0,50.0,,,96.0,62.0,27.0,50.0,,
NEW YORK,36,3616960,NORTH WARREN CENTRAL SCHOOL DISTRICT,35.0,84.0,16.0,70.0,,,45.0,64.0,20.0,50.0,,
NEW YORK,36,3616980,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,85.0,67.0,54.0,54.0,,,113.0,37.0,60.0,24.0,,
NEW YORK,36,3617130,LETCHWORTH CENTRAL SCHOOL DISTRICT,73.0,72.0,30.0,70.0,,,62.0,62.0,19.0,50.0,,
NEW YORK,36,3617160,LEVITTOWN UNION FREE SCHOOL DISTRICT,537.0,83.0,91.0,67.0,,,581.0,69.0,95.0,62.0,2.0,
NEW YORK,36,3617190,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,146.0,77.0,29.0,50.0,,,194.0,62.0,30.0,50.0,,
NEW YORK,36,3617220,LIBERTY CENTRAL SCHOOL DISTRICT,117.0,67.0,81.0,57.0,6.0,25.0,117.0,52.0,73.0,42.0,4.0,
NEW YORK,36,3617380,LINDENHURST UNION FREE SCHOOL DISTRICT,427.0,80.0,113.0,67.0,,,550.0,69.0,157.0,57.0,,
NEW YORK,36,3617400,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,1.0,,1.0,,,,3.0,,3.0,,,
NEW YORK,36,3617430,LISBON CENTRAL SCHOOL DISTRICT,36.0,34.0,20.0,30.0,1.0,,45.0,64.0,16.0,30.0,,
NEW YORK,36,3617460,LITTLE FALLS CITY SCHOOL DISTRICT,79.0,67.0,48.0,64.0,,,103.0,47.0,55.0,44.0,,
NEW YORK,36,3617520,LIVERPOOL CENTRAL SCHOOL DISTRICT,573.0,71.0,210.0,62.0,6.0,25.0,562.0,76.0,198.0,62.0,11.0,25.0
NEW YORK,36,3617580,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,25.0,70.0,6.0,25.0,,,48.0,54.0,9.0,25.0,,
NEW YORK,36,3617640,LIVONIA CENTRAL SCHOOL DISTRICT,125.0,72.0,37.0,44.0,2.0,,122.0,72.0,33.0,44.0,1.0,
NEW YORK,36,3617670,LOCKPORT CITY SCHOOL DISTRICT,374.0,64.0,207.0,57.0,,,371.0,48.0,186.0,37.0,,
NEW YORK,36,3617700,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,175.0,87.0,26.0,70.0,,,185.0,82.0,28.0,50.0,,
NEW YORK,36,3617730,LONG BEACH CITY SCHOOL DISTRICT,250.0,77.0,56.0,54.0,,,294.0,77.0,84.0,57.0,,
NEW YORK,36,3617760,LONG LAKE CENTRAL SCHOOL DISTRICT,4.0,,2.0,,,,1.0,,,,,
NEW YORK,36,3617820,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,114.0,62.0,56.0,54.0,,,109.0,47.0,33.0,34.0,,
NEW YORK,36,3617880,LYME CENTRAL SCHOOL DISTRICT,25.0,70.0,12.0,25.0,,,33.0,34.0,13.0,25.0,,
NEW YORK,36,3617910,LYNBROOK UNION FREE SCHOOL DISTRICT,186.0,87.0,9.0,25.0,,,228.0,92.0,22.0,40.0,,
NEW YORK,36,3617940,LYNCOURT UNION FREE SCHOOL DISTRICT,28.0,70.0,18.0,50.0,,,38.0,64.0,14.0,25.0,,
NEW YORK,36,3617970,LYNDONVILLE CENTRAL SCHOOL DISTRICT,38.0,64.0,16.0,70.0,,,46.0,74.0,9.0,25.0,,
NEW YORK,36,3618030,LYONS CENTRAL SCHOOL DISTRICT,49.0,54.0,30.0,50.0,,,66.0,57.0,36.0,44.0,,
NEW YORK,36,3618080,MADISON CENTRAL SCHOOL DISTRICT,41.0,64.0,22.0,50.0,,,38.0,54.0,14.0,25.0,,
NEW YORK,36,3618090,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,55.0,64.0,23.0,70.0,2.0,,51.0,44.0,17.0,50.0,,
NEW YORK,36,3618120,MAHOPAC CENTRAL SCHOOL DISTRICT,378.0,77.0,44.0,54.0,4.0,,414.0,73.0,44.0,54.0,1.0,
NEW YORK,36,3618150,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,184.0,72.0,55.0,54.0,2.0,,217.0,77.0,64.0,57.0,5.0,
NEW YORK,36,3618180,MALONE CENTRAL SCHOOL DISTRICT,141.0,62.0,73.0,52.0,,,171.0,32.0,85.0,22.0,,
NEW YORK,36,3618210,MALVERNE UNION FREE SCHOOL DISTRICT,122.0,82.0,49.0,64.0,,,135.0,87.0,44.0,84.0,,
NEW YORK,36,3618240,MAMARONECK UNION FREE SCHOOL DISTRICT,406.0,91.0,60.0,74.0,14.0,25.0,392.0,90.0,57.0,64.0,13.0,25.0
NEW YORK,36,3618270,MANHASSET UNION FREE SCHOOL DISTRICT,279.0,92.0,6.0,25.0,,,285.0,92.0,2.0,,1.0,
NEW YORK,36,3618330,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,340.0,88.0,38.0,64.0,,,366.0,92.0,27.0,70.0,,
NEW YORK,36,3618450,MARATHON CENTRAL SCHOOL DISTRICT,51.0,84.0,29.0,70.0,,,75.0,47.0,43.0,34.0,,
NEW YORK,36,3618480,MARCELLUS CENTRAL SCHOOL DISTRICT,141.0,87.0,24.0,70.0,,,162.0,87.0,18.0,70.0,,
NEW YORK,36,3618510,MARGARETVILLE CENTRAL SCHOOL DISTRICT,24.0,70.0,10.0,25.0,,,35.0,74.0,17.0,70.0,,
NEW YORK,36,3618540,MARION CENTRAL SCHOOL DISTRICT,65.0,67.0,24.0,50.0,,,70.0,82.0,34.0,74.0,,
NEW YORK,36,3618570,MARLBORO CENTRAL SCHOOL DISTRICT,147.0,72.0,45.0,64.0,,,188.0,47.0,54.0,34.0,,
NEW YORK,36,3618600,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,156.0,72.0,63.0,67.0,,,190.0,72.0,68.0,67.0,,
NEW YORK,36,3618630,MASSAPEQUA UNION FREE SCHOOL DISTRICT,616.0,90.0,42.0,84.0,2.0,,645.0,87.0,45.0,74.0,4.0,
NEW YORK,36,3618660,MASSENA CENTRAL SCHOOL DISTRICT,189.0,72.0,111.0,67.0,,,226.0,62.0,109.0,52.0,1.0,
NEW YORK,36,3618690,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,665.0,80.0,368.0,74.0,28.0,70.0,659.0,51.0,319.0,42.0,23.0,10.0
NEW YORK,36,3618750,MAYFIELD CENTRAL SCHOOL DISTRICT,56.0,84.0,24.0,40.0,,,75.0,47.0,26.0,50.0,,
NEW YORK,36,3618840,MCGRAW CENTRAL SCHOOL DISTRICT,38.0,54.0,18.0,50.0,,,43.0,34.0,19.0,30.0,,
NEW YORK,36,3618900,MECHANICVILLE CITY SCHOOL DISTRICT,96.0,82.0,30.0,70.0,,,124.0,72.0,38.0,74.0,,
NEW YORK,36,3618960,MEDINA CENTRAL SCHOOL DISTRICT,136.0,52.0,72.0,42.0,,,151.0,42.0,73.0,37.0,,
NEW YORK,36,3618990,MENANDS UNION FREE SCHOOL DISTRICT,25.0,70.0,10.0,25.0,,,30.0,30.0,9.0,25.0,,
NEW YORK,36,3619020,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,,,,,,,938.0,76.0,59.0,54.0,3.0,
NEW YORK,36,3619110,MERRICK UNION FREE SCHOOL DISTRICT,230.0,87.0,8.0,25.0,,,,,,,,
NEW YORK,36,3619170,MEXICO CENTRAL SCHOOL DISTRICT,139.0,62.0,73.0,52.0,3.0,,192.0,67.0,78.0,57.0,7.0,25.0
NEW YORK,36,3619200,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,753.0,78.0,207.0,72.0,1.0,,786.0,60.0,232.0,52.0,,
NEW YORK,36,3619230,LONGWOOD CENTRAL SCHOOL DISTRICT,643.0,68.0,315.0,56.0,15.0,25.0,679.0,75.0,339.0,66.0,14.0,25.0
NEW YORK,36,3619260,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,54.0,64.0,27.0,70.0,3.0,,53.0,74.0,26.0,40.0,3.0,
NEW YORK,36,3619320,MIDDLETOWN CITY SCHOOL DISTRICT,523.0,57.0,395.0,53.0,7.0,25.0,528.0,43.0,342.0,38.0,5.0,
NEW YORK,36,3619350,MILFORD CENTRAL SCHOOL DISTRICT,23.0,70.0,13.0,25.0,,,37.0,64.0,20.0,50.0,,
NEW YORK,36,3619380,MILLBROOK CENTRAL SCHOOL DISTRICT,74.0,72.0,19.0,50.0,,,104.0,67.0,20.0,70.0,,
NEW YORK,36,3619410,MILLER PLACE UNION FREE SCHOOL DISTRICT,219.0,82.0,26.0,70.0,,,241.0,67.0,25.0,50.0,,
NEW YORK,36,3619500,MINEOLA UNION FREE SCHOOL DISTRICT,198.0,82.0,45.0,74.0,,,197.0,62.0,58.0,54.0,,
NEW YORK,36,3619530,MINERVA CENTRAL SCHOOL DISTRICT,5.0,,3.0,,,,10.0,25.0,1.0,,,
NEW YORK,36,3619560,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,322.0,66.0,60.0,44.0,7.0,25.0,353.0,54.0,66.0,32.0,4.0,
NEW YORK,36,3619590,MOHAWK CENTRAL SCHOOL DISTRICT,58.0,64.0,22.0,50.0,,,51.0,54.0,20.0,50.0,,
NEW YORK,36,3619650,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,508.0,83.0,100.0,62.0,,,562.0,83.0,90.0,72.0,,
NEW YORK,36,3619680,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),328.0,78.0,118.0,72.0,,,400.0,65.0,131.0,52.0,,
NEW YORK,36,3619710,MONTAUK UNION FREE SCHOOL DISTRICT,23.0,40.0,,,,,30.0,40.0,,,,
NEW YORK,36,3619740,MONTICELLO CENTRAL SCHOOL DISTRICT,203.0,57.0,138.0,52.0,15.0,25.0,243.0,52.0,144.0,47.0,13.0,25.0
NEW YORK,36,3619800,MORAVIA CENTRAL SCHOOL DISTRICT,68.0,57.0,34.0,44.0,,,81.0,77.0,27.0,50.0,1.0,
NEW YORK,36,3619830,MORIAH CENTRAL SCHOOL DISTRICT,52.0,64.0,32.0,54.0,,,51.0,15.0,26.0,10.0,,
NEW YORK,36,3619860,MORRIS CENTRAL SCHOOL DISTRICT,32.0,64.0,21.0,70.0,,,31.0,64.0,18.0,50.0,,
NEW YORK,36,3619890,MORRISTOWN CENTRAL SCHOOL DISTRICT,24.0,50.0,15.0,25.0,,,26.0,70.0,16.0,50.0,,
NEW YORK,36,3619920,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,50.0,54.0,28.0,50.0,,,54.0,44.0,25.0,30.0,,
NEW YORK,36,3619950,BEDFORD CENTRAL SCHOOL DISTRICT,346.0,83.0,73.0,62.0,,,350.0,85.0,61.0,62.0,,
NEW YORK,36,3620010,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,34.0,74.0,19.0,70.0,,,38.0,54.0,16.0,50.0,,
NEW YORK,36,3620040,MOUNT SINAI UNION FREE SCHOOL DISTRICT,192.0,87.0,8.0,25.0,,,213.0,82.0,11.0,25.0,,
NEW YORK,36,3620100,MOUNT VERNON SCHOOL DISTRICT,658.0,66.0,503.0,62.0,12.0,25.0,595.0,29.0,441.0,28.0,23.0,10.0
NEW YORK,36,3620160,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,169.0,87.0,14.0,25.0,5.0,,163.0,77.0,7.0,25.0,1.0,
NEW YORK,36,3620170,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,5.0,,,,,,8.0,25.0,,,,
NEW YORK,36,3620190,NANUET UNION FREE SCHOOL DISTRICT,176.0,92.0,30.0,40.0,,,159.0,87.0,17.0,70.0,,
NEW YORK,36,3620220,NAPLES CENTRAL SCHOOL DISTRICT,48.0,84.0,17.0,70.0,,,58.0,74.0,13.0,25.0,,
NEW YORK,36,3620340,CLARKSTOWN CENTRAL SCHOOL DISTRICT,647.0,83.0,67.0,62.0,,,726.0,78.0,63.0,52.0,,
NEW YORK,36,3620370,NEW HARTFORD CENTRAL SCHOOL DISTRICT,187.0,82.0,28.0,70.0,,,222.0,77.0,15.0,25.0,,
NEW YORK,36,3620400,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,234.0,92.0,23.0,70.0,,,,,,,,
NEW YORK,36,3620430,NEW LEBANON CENTRAL SCHOOL DISTRICT,43.0,74.0,20.0,40.0,,,43.0,54.0,13.0,25.0,,
NEW YORK,36,3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,181.0,62.0,42.0,34.0,,,178.0,77.0,38.0,64.0,,
NEW YORK,36,3620490,NEW ROCHELLE CITY SCHOOL DISTRICT,778.0,82.0,402.0,75.0,8.0,25.0,801.0,63.0,394.0,54.0,10.0,25.0
NEW YORK,36,3620520,NEW SUFFOLK COMMON SCHOOL DISTRICT,3.0,,,,,,,,,,,
NEW YORK,36,3620610,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,54.0,64.0,20.0,50.0,1.0,,49.0,54.0,16.0,50.0,,
NEW YORK,36,3620640,NEWARK CENTRAL SCHOOL DISTRICT,138.0,57.0,81.0,52.0,1.0,,166.0,62.0,77.0,52.0,1.0,
NEW YORK,36,3620670,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,85.0,62.0,42.0,44.0,,,95.0,57.0,49.0,44.0,,
NEW YORK,36,3620700,NEWBURGH CITY SCHOOL DISTRICT,878.0,49.0,629.0,41.0,40.0,34.0,852.0,41.0,588.0,33.0,30.0,30.0
NEW YORK,36,3620730,NEWCOMB CENTRAL SCHOOL DISTRICT,5.0,,4.0,,,,7.0,25.0,1.0,,,
NEW YORK,36,3620760,NEWFANE CENTRAL SCHOOL DISTRICT,134.0,62.0,59.0,54.0,,,136.0,72.0,43.0,64.0,,
NEW YORK,36,3620790,NEWFIELD CENTRAL SCHOOL DISTRICT,45.0,84.0,31.0,74.0,,,61.0,52.0,26.0,30.0,,
NEW YORK,36,3620820,NIAGARA FALLS CITY SCHOOL DISTRICT,525.0,58.0,395.0,52.0,,,517.0,47.0,362.0,40.0,,
NEW YORK,36,3620850,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,307.0,74.0,106.0,67.0,,,325.0,70.0,93.0,52.0,,
NEW YORK,36,3620880,NISKAYUNA CENTRAL SCHOOL DISTRICT,324.0,86.0,18.0,70.0,,,363.0,86.0,22.0,50.0,,
NEW YORK,36,3620910,NORTH BABYLON UNION FREE SCHOOL DISTRICT,359.0,73.0,126.0,62.0,4.0,,407.0,55.0,123.0,42.0,2.0,
NEW YORK,36,3620940,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,289.0,87.0,32.0,84.0,,,,,,,,
NEW YORK,36,3620970,NORTH COLLINS CENTRAL SCHOOL DISTRICT,39.0,84.0,11.0,25.0,,,53.0,64.0,13.0,25.0,,
NEW YORK,36,3621000,NORTH COLONIE CSD,375.0,78.0,49.0,54.0,,,455.0,87.0,47.0,74.0,,
NEW YORK,36,3621120,NORTH MERRICK UNION FREE SCHOOL DISTRICT,181.0,87.0,11.0,25.0,,,,,,,,
NEW YORK,36,3621180,NORTH SALEM CENTRAL SCHOOL DISTRICT,110.0,87.0,10.0,25.0,,,106.0,87.0,4.0,,,
NEW YORK,36,3621210,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,664.0,72.0,217.0,57.0,4.0,,713.0,61.0,220.0,42.0,4.0,
NEW YORK,36,3621240,NORTH TONAWANDA CITY SCHOOL DISTRICT,297.0,67.0,125.0,62.0,1.0,,279.0,52.0,108.0,42.0,1.0,
NEW YORK,36,3621250,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,100.0,82.0,47.0,74.0,,,89.0,72.0,28.0,50.0,,
NEW YORK,36,3621260,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,85.0,62.0,45.0,54.0,,,71.0,62.0,31.0,54.0,,
NEW YORK,36,3621270,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,491.0,85.0,54.0,64.0,,,536.0,81.0,48.0,64.0,,
