STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1516,ALL_MTH04PCTPROF_1516,ECD_MTH04NUMVALID_1516,ECD_MTH04PCTPROF_1516,HOM_MTH04NUMVALID_1516,HOM_MTH04PCTPROF_1516,ALL_MTH08NUMVALID_1516,ALL_MTH08PCTPROF_1516,ECD_MTH08NUMVALID_1516,ECD_MTH08PCTPROF_1516,HOM_MTH08NUMVALID_1516,HOM_MTH08PCTPROF_1516
IDAHO,16,1603210,THREE CREEK JT ELEM DISTRICT,14APR17,1.0,,1.0,,,,,,,,,
IDAHO,16,1603240,TWIN FALLS DISTRICT,14APR17,700.0,47.0,527.0,39.0,25.0,10.0,645.0,34.0,376.0,21.0,17.0,10.0
IDAHO,16,1603270,VALLEY DISTRICT,14APR17,41.0,34.0,23.0,30.0,,,32.0,34.0,21.0,30.0,,
IDAHO,16,1603300,WALLACE DISTRICT,14APR17,32.0,34.0,22.0,30.0,,,32.0,34.0,14.0,25.0,,
IDAHO,16,1603330,WEISER DISTRICT,14APR17,121.0,52.0,73.0,47.0,4.0,,134.0,37.0,80.0,32.0,4.0,
IDAHO,16,1603360,WENDELL DISTRICT,14APR17,113.0,27.0,29.0,10.0,,,82.0,12.0,14.0,25.0,,
IDAHO,16,1603400,WEST JEFFERSON DISTRICT,14APR17,47.0,34.0,28.0,30.0,,,56.0,64.0,30.0,50.0,3.0,
IDAHO,16,1603420,WEST SIDE JOINT DISTRICT,14APR17,61.0,62.0,32.0,54.0,,,47.0,54.0,22.0,50.0,,
IDAHO,16,1603480,WILDER DISTRICT,14APR17,44.0,5.0,44.0,5.0,,,21.0,10.0,21.0,10.0,,
ILLINOIS,17,1700001,River Ridge CUSD 210,14APR17,43.0,54.0,16.0,50.0,,,32.0,64.0,14.0,25.0,,
ILLINOIS,17,1700002,Casey-Westfield CUSD 4C,14APR17,65.0,42.0,65.0,42.0,3.0,,67.0,37.0,29.0,30.0,,
ILLINOIS,17,1700003,Blue Ridge CUSD 18,14APR17,60.0,24.0,27.0,10.0,,,60.0,24.0,29.0,10.0,2.0,
ILLINOIS,17,1700004,Norris City-Omaha-Enfield CUSD 3,14APR17,56.0,5.0,26.0,10.0,,,55.0,5.0,23.0,10.0,,
ILLINOIS,17,1700005,Prairie Central CUSD 8,14APR17,161.0,42.0,67.0,27.0,,,152.0,42.0,63.0,17.0,,
ILLINOIS,17,1700006,IDJJ Sch Dist 428,14APR17,,,,,,,,,,,,
ILLINOIS,17,1700007,Eastland CUSD 308,14APR17,39.0,54.0,19.0,50.0,,,52.0,44.0,11.0,25.0,,
ILLINOIS,17,1700009,Pinckneyville SD 50,14APR17,65.0,8.0,34.0,5.0,,,66.0,22.0,21.0,10.0,,
ILLINOIS,17,1700010,Beach Park CCSD 3,14APR17,245.0,17.0,110.0,12.0,5.0,,264.0,17.0,96.0,8.0,2.0,
ILLINOIS,17,1700014,Goreville CUD 1,14APR17,45.0,15.0,19.0,10.0,1.0,,38.0,24.0,15.0,25.0,,
ILLINOIS,17,1700015,Joppa-Maple Grove UD 38,14APR17,20.0,50.0,15.0,25.0,4.0,,17.0,30.0,9.0,25.0,1.0,
ILLINOIS,17,1700041,Gibson City-Melvin-Sibley CUSD 5,14APR17,74.0,32.0,25.0,30.0,,,84.0,57.0,30.0,50.0,1.0,
ILLINOIS,17,1700044,Farmington Central CUSD 265,14APR17,92.0,42.0,37.0,34.0,,,105.0,17.0,38.0,5.0,,
ILLINOIS,17,1700045,Gallatin CUSD 7,14APR17,58.0,5.0,43.0,5.0,8.0,25.0,51.0,34.0,25.0,30.0,2.0,
ILLINOIS,17,1700065,Saunemin CCSD 438,14APR17,9.0,25.0,7.0,25.0,,,14.0,25.0,4.0,,,
ILLINOIS,17,1700077,Marengo-Union E Cons D 165,14APR17,105.0,37.0,54.0,24.0,2.0,,98.0,32.0,46.0,24.0,1.0,
ILLINOIS,17,1700092,Georgetown-Ridge Farm CUD 4,14APR17,63.0,17.0,63.0,17.0,3.0,,66.0,22.0,66.0,22.0,2.0,
ILLINOIS,17,1700099,ISU  Laboratory Schools,14APR17,45.0,74.0,6.0,25.0,,,46.0,74.0,4.0,,,
ILLINOIS,17,1700102,Brussels CUSD 42,14APR17,7.0,25.0,6.0,25.0,,,5.0,,1.0,,,
ILLINOIS,17,1700103,New Holland-Middletown ED 88,14APR17,18.0,10.0,18.0,10.0,1.0,,6.0,25.0,6.0,25.0,1.0,
ILLINOIS,17,1700105,A-C Central CUSD 262,14APR17,29.0,30.0,15.0,25.0,1.0,,40.0,15.0,20.0,10.0,1.0,
ILLINOIS,17,1700106,Heritage CUSD 8,14APR17,31.0,34.0,17.0,50.0,,,46.0,34.0,13.0,25.0,,
ILLINOIS,17,1700109,Ridgeview CUSD 19,14APR17,47.0,24.0,19.0,30.0,1.0,,39.0,24.0,9.0,25.0,,
ILLINOIS,17,1700110,North Chicago SD 187,14APR17,269.0,12.0,237.0,12.0,7.0,25.0,232.0,12.0,199.0,12.0,6.0,25.0
ILLINOIS,17,1700112,Streator ESD 44,14APR17,185.0,37.0,128.0,27.0,7.0,25.0,186.0,22.0,125.0,12.0,2.0,
ILLINOIS,17,1700113,Illini Central CUSD 189,14APR17,60.0,24.0,34.0,15.0,,,43.0,15.0,21.0,10.0,,
ILLINOIS,17,1700114,South Central CUD 401,14APR17,42.0,5.0,26.0,10.0,1.0,,50.0,15.0,35.0,15.0,,
ILLINOIS,17,1700115,Henry-Senachwine CUSD 5,14APR17,44.0,24.0,24.0,10.0,1.0,,43.0,24.0,17.0,10.0,,
ILLINOIS,17,1700119,North Shore SD 112,14APR17,440.0,44.0,106.0,12.0,1.0,,511.0,41.0,105.0,17.0,,
ILLINOIS,17,1700120,Lostant CUSD 425,14APR17,9.0,25.0,3.0,,,,7.0,25.0,3.0,,,
ILLINOIS,17,1700122,Shiloh CUSD 1,14APR17,29.0,10.0,9.0,25.0,1.0,,26.0,10.0,11.0,25.0,,
ILLINOIS,17,1700123,Meridian CUSD 15,14APR17,77.0,17.0,29.0,10.0,2.0,,60.0,24.0,24.0,10.0,1.0,
ILLINOIS,17,1700125,Bureau Valley CUSD 340,14APR17,88.0,22.0,41.0,24.0,3.0,,85.0,27.0,43.0,24.0,1.0,
ILLINOIS,17,1700126,Midland CUSD 7,14APR17,51.0,15.0,25.0,10.0,,,58.0,44.0,20.0,50.0,,
ILLINOIS,17,1700153,Lewistown CUSD 97,14APR17,44.0,5.0,25.0,10.0,,,61.0,12.0,24.0,10.0,,
ILLINOIS,17,1700176,Cowden-Herrick CUSD 3A,14APR17,31.0,34.0,26.0,30.0,1.0,,29.0,10.0,22.0,10.0,1.0,
ILLINOIS,17,1700217,Christopher USD 99,14APR17,51.0,5.0,29.0,10.0,,,64.0,12.0,40.0,5.0,,
ILLINOIS,17,1700218,Prairie Crossing Charter School,14APR17,47.0,64.0,,,,,35.0,64.0,2.0,,,
ILLINOIS,17,1700222,Nippersink SD 2,14APR17,134.0,32.0,29.0,30.0,1.0,,174.0,42.0,32.0,34.0,,
ILLINOIS,17,1700223,Okaw Valley CUSD 302,14APR17,40.0,24.0,21.0,10.0,,,35.0,5.0,16.0,10.0,,
ILLINOIS,17,1700310,West Carroll CUSD 314,14APR17,95.0,17.0,58.0,5.0,,,92.0,8.0,49.0,5.0,1.0,
ILLINOIS,17,1700314,West Prairie CUSD 103,14APR17,38.0,24.0,16.0,10.0,,,39.0,15.0,24.0,10.0,1.0,
ILLINOIS,17,1700319,West Central CUSD 235,14APR17,43.0,15.0,29.0,10.0,,,59.0,15.0,31.0,15.0,,
ILLINOIS,17,1700320,Monmouth-Roseville CUSD 238,14APR17,132.0,12.0,130.0,12.0,,,117.0,8.0,117.0,8.0,,
ILLINOIS,17,1700321,United CUSD 304,14APR17,56.0,34.0,26.0,30.0,1.0,,69.0,27.0,32.0,5.0,,
ILLINOIS,17,1700323,Crescent Iroquois CUSD 249,14APR17,5.0,,1.0,,,,9.0,25.0,5.0,,,
ILLINOIS,17,1700324,Sangamon Valley CUSD 9,14APR17,48.0,24.0,21.0,10.0,2.0,,61.0,32.0,24.0,10.0,2.0,
ILLINOIS,17,1700326,El Paso-Gridley CUSD 11,14APR17,81.0,17.0,30.0,10.0,,,57.0,15.0,21.0,10.0,,
ILLINOIS,17,1700330,Prairieview-Ogden CCSD 197,14APR17,24.0,30.0,3.0,,,,24.0,50.0,2.0,,,
ILLINOIS,17,1700332,Schuyler-Industry CUSD 5,14APR17,85.0,17.0,44.0,5.0,,,91.0,17.0,36.0,5.0,1.0,
ILLINOIS,17,1701381,La Harpe CSD 347,14APR17,27.0,30.0,17.0,30.0,,,26.0,30.0,10.0,25.0,,
ILLINOIS,17,1701382,Thompsonville CUSD 174,14APR17,19.0,30.0,7.0,25.0,,,26.0,10.0,14.0,25.0,2.0,
ILLINOIS,17,1701384,Illini West H S Dist 307,14APR17,,,,,,,,,,,,
ILLINOIS,17,1701385,Carthage ESD 317,14APR17,46.0,44.0,15.0,25.0,1.0,,28.0,50.0,13.0,25.0,,
ILLINOIS,17,1701387,Western CUSD 12,14APR17,39.0,5.0,26.0,10.0,1.0,,42.0,34.0,23.0,30.0,1.0,
ILLINOIS,17,1701388,Dallas ESD 327,14APR17,18.0,30.0,18.0,30.0,1.0,,20.0,10.0,19.0,10.0,,
ILLINOIS,17,1701390,Flanagan-Cornell Dist 74,14APR17,18.0,50.0,9.0,25.0,,,23.0,10.0,10.0,25.0,,
ILLINOIS,17,1701395,Mercer County School District 404,14APR17,95.0,32.0,52.0,24.0,1.0,,88.0,37.0,41.0,24.0,1.0,
ILLINOIS,17,1701397,Paris Cooperative High School,14APR17,,,,,,,,,,,,
ILLINOIS,17,1701400,Southland College Prep,14APR17,,,,,,,,,,,,
ILLINOIS,17,1701403,North Mac CUSD 34,14APR17,92.0,12.0,50.0,5.0,5.0,,123.0,22.0,62.0,12.0,6.0,25.0
ILLINOIS,17,1701404,Odin PSD 722,14APR17,24.0,10.0,20.0,10.0,1.0,,19.0,10.0,13.0,25.0,1.0,
ILLINOIS,17,1701410,Horizon Science Acad-McKinley Pk,14APR17,54.0,54.0,48.0,54.0,,,55.0,24.0,45.0,15.0,,
ILLINOIS,17,1701411,East Coloma - Nelson CESD 20,14APR17,26.0,30.0,10.0,25.0,,,38.0,24.0,13.0,25.0,1.0,
ILLINOIS,17,1701412,Horizon Science Acad-Belmont,14APR17,50.0,15.0,49.0,15.0,,,,,,,,
ILLINOIS,17,1701413,Abingdon-Avon CUSD 276,14APR17,83.0,12.0,41.0,5.0,3.0,,78.0,8.0,29.0,10.0,1.0,
ILLINOIS,17,1701416,Milford Area PSD 124,14APR17,36.0,24.0,26.0,10.0,,,55.0,34.0,33.0,24.0,,
ILLINOIS,17,1701417,Bluford Unit School District 318,14APR17,29.0,30.0,18.0,10.0,4.0,,23.0,30.0,10.0,25.0,2.0,
ILLINOIS,17,1701418,Salt Fork CUSD 512,14APR17,58.0,15.0,29.0,10.0,1.0,,61.0,22.0,10.0,25.0,,
ILLINOIS,17,1701419,Spring Garden CCSD 178,14APR17,26.0,10.0,13.0,25.0,2.0,,30.0,10.0,13.0,25.0,5.0,
ILLINOIS,17,1701422,Woodlawn Unit School District 209,14APR17,33.0,15.0,15.0,25.0,2.0,,27.0,10.0,10.0,25.0,,
ILLINOIS,17,1701423,LEARN 9 Campus in Waukegan,14APR17,,,,,,,,,,,,
ILLINOIS,17,1703150,Addison SD 4,14APR17,474.0,15.0,311.0,8.0,5.0,,431.0,22.0,306.0,17.0,4.0,
ILLINOIS,17,1703210,Akin CCSD 91,14APR17,6.0,25.0,4.0,,,,5.0,,3.0,,,
ILLINOIS,17,1703270,Albers SD 63,14APR17,20.0,50.0,5.0,,1.0,,13.0,25.0,3.0,,,
ILLINOIS,17,1703300,Alden Hebron SD 19,14APR17,37.0,24.0,19.0,10.0,,,25.0,50.0,9.0,25.0,,
ILLINOIS,17,1703420,Allen-Otter Creek CCSD 65,14APR17,10.0,25.0,5.0,,,,10.0,25.0,3.0,,,
ILLINOIS,17,1703450,Allendale CCSD 17,14APR17,15.0,25.0,7.0,25.0,4.0,,14.0,25.0,7.0,25.0,3.0,
ILLINOIS,17,1703480,Alsip-Hazlgrn-Oaklwn SD 126,14APR17,173.0,37.0,103.0,22.0,1.0,,152.0,32.0,73.0,22.0,,
ILLINOIS,17,1703510,Altamont CUSD 10,14APR17,73.0,12.0,44.0,5.0,4.0,,51.0,44.0,19.0,50.0,,
ILLINOIS,17,1703600,Alton CUSD 11,14APR17,464.0,21.0,272.0,12.0,12.0,25.0,466.0,20.0,240.0,8.0,3.0,
ILLINOIS,17,1703660,AlWood CUSD 225,14APR17,28.0,50.0,15.0,25.0,,,19.0,30.0,7.0,25.0,,
ILLINOIS,17,1703690,Amboy CUSD 272,14APR17,56.0,34.0,20.0,30.0,1.0,,41.0,34.0,14.0,25.0,,
ILLINOIS,17,1703750,Anna CCSD 37,14APR17,68.0,17.0,46.0,15.0,6.0,25.0,55.0,34.0,28.0,30.0,3.0,
ILLINOIS,17,1703780,Anna Jonesboro CHSD 81,14APR17,,,,,,,,,,,,
ILLINOIS,17,1703810,Annawan CUSD 226,14APR17,19.0,30.0,7.0,25.0,,,23.0,30.0,11.0,25.0,,
ILLINOIS,17,1703840,Antioch CCSD 34,14APR17,310.0,35.0,65.0,12.0,1.0,,335.0,33.0,90.0,8.0,1.0,
ILLINOIS,17,1703870,CHSD 117,14APR17,,,,,,,,,,,,
ILLINOIS,17,1703900,Aptakisic-Tripp CCSD 102,14APR17,234.0,72.0,25.0,50.0,,,259.0,72.0,23.0,30.0,,
ILLINOIS,17,1703930,Arbor Park SD 145,14APR17,170.0,22.0,69.0,12.0,4.0,,154.0,22.0,50.0,15.0,2.0,
ILLINOIS,17,1703960,Arcola CUSD 306,14APR17,37.0,24.0,18.0,30.0,7.0,25.0,61.0,22.0,23.0,10.0,2.0,
ILLINOIS,17,1703990,Argenta-Oreana CUSD 1,14APR17,66.0,42.0,35.0,34.0,,,69.0,17.0,31.0,5.0,,
ILLINOIS,17,1704020,Argo CHSD 217,14APR17,,,,,,,,,,,,
ILLINOIS,17,1704050,Summit SD 104,14APR17,182.0,22.0,130.0,22.0,1.0,,201.0,12.0,149.0,12.0,5.0,
ILLINOIS,17,1704140,Arlington Heights SD 25,14APR17,578.0,65.0,4.0,,1.0,,525.0,50.0,37.0,44.0,2.0,
ILLINOIS,17,1704170,Township HSD 214,14APR17,,,,,,,2.0,,,,,
ILLINOIS,17,1704200,Armstrong-Ellis Cons SD 61,14APR17,7.0,25.0,5.0,,1.0,,7.0,25.0,5.0,,,
ILLINOIS,17,1704230,Armstrong Twp HSD 225,14APR17,,,,,,,,,,,,
ILLINOIS,17,1704260,Arthur CUSD 305,14APR17,67.0,8.0,31.0,5.0,1.0,,99.0,27.0,42.0,15.0,3.0,
ILLINOIS,17,1704340,Ashley CCSD 15,14APR17,15.0,25.0,7.0,25.0,1.0,,17.0,30.0,8.0,25.0,1.0,
ILLINOIS,17,1704380,Ashton-Franklin Center CUSD 275,14APR17,44.0,15.0,22.0,10.0,,,42.0,34.0,18.0,30.0,,
ILLINOIS,17,1704440,Astoria CUSD 1,14APR17,24.0,10.0,11.0,25.0,,,29.0,10.0,17.0,10.0,,
ILLINOIS,17,1704470,Athens CUSD 213,14APR17,92.0,52.0,25.0,30.0,,,73.0,12.0,24.0,10.0,,
ILLINOIS,17,1704560,Atwood Heights SD 125,14APR17,76.0,12.0,38.0,15.0,3.0,,87.0,27.0,36.0,24.0,1.0,
ILLINOIS,17,1704620,Auburn CUSD 10,14APR17,98.0,17.0,37.0,5.0,4.0,,101.0,17.0,24.0,10.0,,
ILLINOIS,17,1704680,Aurora East USD 131,14APR17,1126.0,8.0,719.0,6.0,24.0,10.0,1037.0,14.0,608.0,10.0,12.0,25.0
ILLINOIS,17,1704710,Aurora West USD 129,14APR17,927.0,24.0,640.0,17.0,12.0,25.0,983.0,17.0,641.0,9.0,8.0,25.0
ILLINOIS,17,1704740,Aviston SD 21,14APR17,43.0,64.0,3.0,,,,43.0,64.0,5.0,,,
ILLINOIS,17,1704770,Central CHSD 71,14APR17,,,,,,,,,,,,
ILLINOIS,17,1704800,Avoca SD 37,14APR17,87.0,57.0,10.0,25.0,,,83.0,87.0,6.0,25.0,,
ILLINOIS,17,1704920,Ball Chatham CUSD 5,14APR17,367.0,35.0,69.0,12.0,5.0,,343.0,31.0,67.0,12.0,3.0,
ILLINOIS,17,1704950,Bannockburn SD 106,14APR17,20.0,50.0,2.0,,,,16.0,50.0,,,,
ILLINOIS,17,1705050,Barrington CUSD 220,14APR17,623.0,65.0,116.0,32.0,,,754.0,54.0,129.0,17.0,1.0,
ILLINOIS,17,1705160,Bartelso SD 57,14APR17,10.0,25.0,2.0,,,,16.0,30.0,2.0,,,
ILLINOIS,17,1705190,Bartonville SD 66,14APR17,24.0,10.0,17.0,10.0,1.0,,22.0,10.0,14.0,25.0,,
ILLINOIS,17,1705220,Batavia USD 101,14APR17,440.0,51.0,104.0,27.0,2.0,,472.0,49.0,85.0,17.0,3.0,
ILLINOIS,17,1705310,Beardstown CUSD 15,14APR17,97.0,2.0,82.0,2.0,1.0,,117.0,2.0,86.0,2.0,3.0,
ILLINOIS,17,1705430,Beecher CUSD 200U,14APR17,76.0,37.0,13.0,25.0,,,80.0,22.0,19.0,10.0,,
ILLINOIS,17,1705460,Beecher City CUSD 20,14APR17,24.0,70.0,11.0,25.0,1.0,,26.0,30.0,17.0,10.0,3.0,
ILLINOIS,17,1705466,Marseilles ESD 150,14APR17,63.0,17.0,38.0,5.0,3.0,,59.0,5.0,42.0,5.0,1.0,
ILLINOIS,17,1705570,Opdyke-Belle-Rive CCSD 5,14APR17,12.0,25.0,4.0,,,,27.0,10.0,22.0,10.0,5.0,
ILLINOIS,17,1705580,Belle Valley SD 119,14APR17,99.0,12.0,67.0,12.0,1.0,,109.0,32.0,70.0,22.0,1.0,
ILLINOIS,17,1705610,Belleville SD 118,14APR17,396.0,28.0,242.0,17.0,16.0,10.0,408.0,28.0,263.0,17.0,9.0,25.0
ILLINOIS,17,1705640,Belleville Twp HSD 201,14APR17,,,,,,,,,,,,
ILLINOIS,17,1705760,Bellwood SD 88,14APR17,269.0,2.0,104.0,2.0,8.0,25.0,270.0,12.0,238.0,12.0,3.0,
ILLINOIS,17,1705790,Belvidere CUSD 100,14APR17,623.0,18.0,368.0,10.0,6.0,25.0,673.0,27.0,376.0,14.0,8.0,25.0
ILLINOIS,17,1705820,Bement CUSD 5,14APR17,16.0,10.0,6.0,25.0,,,21.0,30.0,8.0,25.0,,
ILLINOIS,17,1705880,Benjamin SD 25,14APR17,71.0,37.0,5.0,,1.0,,66.0,47.0,8.0,25.0,,
ILLINOIS,17,1705910,Bensenville SD 2,14APR17,231.0,17.0,154.0,12.0,1.0,,214.0,32.0,137.0,27.0,2.0,
ILLINOIS,17,1705950,Benton CCSD 47,14APR17,120.0,17.0,74.0,8.0,4.0,,135.0,12.0,83.0,12.0,5.0,
ILLINOIS,17,1705970,Benton Cons HSD 103,14APR17,,,,,,,,,,,,
ILLINOIS,17,1706000,Berkeley SD 87,14APR17,305.0,11.0,238.0,12.0,3.0,,283.0,22.0,217.0,22.0,2.0,
ILLINOIS,17,1706060,Berwyn North SD 98,14APR17,349.0,16.0,310.0,14.0,5.0,,343.0,31.0,307.0,30.0,9.0,25.0
ILLINOIS,17,1706090,Berwyn South SD 100,14APR17,456.0,15.0,272.0,8.0,3.0,,400.0,15.0,256.0,12.0,2.0,
ILLINOIS,17,1706120,Bethalto CUSD 8,14APR17,150.0,17.0,77.0,8.0,,,197.0,27.0,100.0,12.0,3.0,
ILLINOIS,17,1706180,Bethel SD 82,14APR17,18.0,30.0,16.0,30.0,5.0,,14.0,25.0,13.0,25.0,2.0,
ILLINOIS,17,1706270,Big Hollow SD 38,14APR17,180.0,37.0,37.0,24.0,,,185.0,17.0,59.0,5.0,1.0,
ILLINOIS,17,1706390,Bismarck Henning CUSD,14APR17,65.0,47.0,15.0,25.0,,,59.0,54.0,21.0,50.0,,
ILLINOIS,17,1706420,Bloom Twp HSD 206,14APR17,,,,,,,,,,,,
ILLINOIS,17,1706450,Bloomingdale SD 13,14APR17,169.0,57.0,16.0,10.0,1.0,,133.0,57.0,8.0,25.0,,
ILLINOIS,17,1706480,Bloomington SD 87,14APR17,435.0,24.0,255.0,12.0,7.0,25.0,394.0,20.0,217.0,8.0,8.0,25.0
ILLINOIS,17,1706510,Cook County SD 130,14APR17,374.0,14.0,360.0,14.0,6.0,25.0,387.0,13.0,345.0,13.0,5.0,
ILLINOIS,17,1706540,CHSD 218,14APR17,,,,,,,,,,,,
ILLINOIS,17,1706600,Scott-Morgan CUSD 2,14APR17,23.0,10.0,10.0,25.0,,,18.0,10.0,9.0,25.0,,
ILLINOIS,17,1706750,Bourbonnais SD 53,14APR17,278.0,42.0,117.0,27.0,4.0,,279.0,27.0,105.0,12.0,,
ILLINOIS,17,1706840,Braceville SD 75,14APR17,15.0,25.0,7.0,25.0,,,8.0,25.0,6.0,25.0,,
ILLINOIS,17,1706880,Bradford CUSD 1,14APR17,12.0,25.0,5.0,,,,14.0,25.0,5.0,,,
ILLINOIS,17,1706930,Bradley SD 61,14APR17,145.0,22.0,76.0,22.0,3.0,,167.0,17.0,86.0,12.0,1.0,
ILLINOIS,17,1706960,Bradley Bourbonnais CHSD 307,14APR17,,,,,,,,,,,,
ILLINOIS,17,1707010,Breese ESD 12,14APR17,54.0,44.0,21.0,10.0,2.0,,60.0,54.0,20.0,50.0,,
ILLINOIS,17,1707050,Bremen CHSD 228,14APR17,,,,,,,,,,,,
ILLINOIS,17,1707170,Indian Springs SD 109,14APR17,287.0,27.0,214.0,27.0,,,308.0,44.0,199.0,42.0,2.0,
ILLINOIS,17,1707200,Brimfield CUSD 309,14APR17,56.0,15.0,11.0,25.0,,,48.0,54.0,13.0,25.0,,
ILLINOIS,17,1707290,Lemont-Bromberek CSD 113A,14APR17,234.0,47.0,30.0,10.0,,,267.0,57.0,35.0,54.0,2.0,
ILLINOIS,17,1707320,Brookfield Lagrange Park SD 95,14APR17,121.0,32.0,25.0,30.0,,,123.0,27.0,25.0,10.0,,
ILLINOIS,17,1707440,Brownstown CUSD 201,14APR17,22.0,30.0,10.0,25.0,1.0,,26.0,10.0,10.0,25.0,2.0,
ILLINOIS,17,1707650,Paxton-Buckley-Loda CUD 10,14APR17,94.0,32.0,60.0,24.0,,,123.0,42.0,57.0,24.0,,
ILLINOIS,17,1707740,Buncombe Cons SD 43,14APR17,6.0,25.0,3.0,,1.0,,11.0,25.0,6.0,25.0,,
ILLINOIS,17,1707770,Bunker Hill CUSD 8,14APR17,34.0,15.0,17.0,10.0,,,51.0,5.0,27.0,10.0,,
ILLINOIS,17,1707830,Central CUSD 301,14APR17,272.0,42.0,36.0,24.0,,,197.0,57.0,37.0,34.0,1.0,
ILLINOIS,17,1707860,Burnham SD 154-5,14APR17,21.0,30.0,20.0,10.0,2.0,,24.0,10.0,24.0,10.0,,
ILLINOIS,17,1707950,Bushnell Prairie City CUSD 170,14APR17,47.0,15.0,29.0,10.0,3.0,,50.0,24.0,21.0,30.0,3.0,
ILLINOIS,17,1707980,Butler SD 53,14APR17,55.0,64.0,,,,,59.0,74.0,2.0,,,
ILLINOIS,17,1708010,Byron CUSD 226,14APR17,109.0,67.0,27.0,50.0,1.0,,113.0,37.0,25.0,10.0,,
ILLINOIS,17,1708040,Cahokia CUSD 187,14APR17,303.0,3.0,229.0,2.0,16.0,10.0,234.0,8.0,166.0,2.0,8.0,25.0
ILLINOIS,17,1708070,Cairo USD 1,14APR17,38.0,15.0,38.0,15.0,3.0,,29.0,10.0,29.0,10.0,,
ILLINOIS,17,1708100,Lincoln ESD 156,14APR17,117.0,8.0,113.0,8.0,,,107.0,17.0,101.0,17.0,1.0,
ILLINOIS,17,1708130,Calumet Public SD 132,14APR17,123.0,2.0,120.0,2.0,,,117.0,8.0,117.0,8.0,1.0,
ILLINOIS,17,1708160,Cambridge CUSD 227,14APR17,29.0,30.0,4.0,,1.0,,31.0,24.0,11.0,25.0,,
ILLINOIS,17,1708220,Central CUSD 3,14APR17,81.0,8.0,42.0,5.0,,,70.0,22.0,31.0,15.0,1.0,
ILLINOIS,17,1708250,Trico CUSD 176,14APR17,64.0,17.0,35.0,5.0,,,77.0,17.0,41.0,15.0,2.0,
ILLINOIS,17,1708280,Canton Union SD 66,14APR17,175.0,27.0,102.0,17.0,3.0,,197.0,27.0,90.0,17.0,2.0,
ILLINOIS,17,1708310,Carbon Cliff-Barstow SD 36,14APR17,27.0,30.0,24.0,10.0,,,15.0,25.0,14.0,25.0,,
ILLINOIS,17,1708340,Carbondale ESD 95,14APR17,137.0,17.0,69.0,2.0,7.0,25.0,141.0,12.0,73.0,2.0,4.0,
ILLINOIS,17,1708370,Carbondale CHSD 165,14APR17,,,,,,,2.0,,1.0,,,
ILLINOIS,17,1708400,Cons HSD 230,14APR17,,,,,,,,,,,,
ILLINOIS,17,1708430,Carlinville CUSD 1,14APR17,99.0,32.0,54.0,24.0,8.0,25.0,115.0,47.0,38.0,34.0,1.0,
ILLINOIS,17,1708460,Carlyle CUSD 1,14APR17,81.0,47.0,35.0,34.0,,,79.0,32.0,41.0,24.0,,
ILLINOIS,17,1708500,Carmi-White County CUSD 5,14APR17,98.0,27.0,62.0,17.0,,,90.0,37.0,48.0,24.0,2.0,
ILLINOIS,17,1708550,CUSD 300,14APR17,1568.0,32.0,692.0,19.0,7.0,25.0,1548.0,39.0,614.0,25.0,6.0,25.0
ILLINOIS,17,1708580,Carrier Mills-Stonefort CUSD 2,14APR17,41.0,15.0,28.0,10.0,4.0,,38.0,15.0,22.0,10.0,4.0,
ILLINOIS,17,1708610,Carrollton CUSD 1,14APR17,37.0,34.0,25.0,30.0,1.0,,31.0,44.0,18.0,30.0,,
ILLINOIS,17,1708640,Carterville CUSD 5,14APR17,143.0,32.0,53.0,24.0,1.0,,162.0,37.0,48.0,24.0,1.0,
ILLINOIS,17,1708730,Cary CCSD 26,14APR17,262.0,42.0,60.0,15.0,,,316.0,44.0,62.0,22.0,,
ILLINOIS,17,1708790,Cass SD 63,14APR17,71.0,67.0,11.0,25.0,,,88.0,52.0,20.0,30.0,,
ILLINOIS,17,1708970,Center Cass SD 66,14APR17,112.0,62.0,2.0,,,,113.0,57.0,,,,
ILLINOIS,17,1709100,Central A & M CUD 21,14APR17,57.0,24.0,26.0,10.0,1.0,,60.0,24.0,25.0,10.0,,
ILLINOIS,17,1709150,Central SD 51,14APR17,130.0,57.0,13.0,25.0,,,128.0,57.0,15.0,25.0,,
ILLINOIS,17,1709170,Central SD 104,14APR17,51.0,5.0,31.0,5.0,7.0,25.0,66.0,27.0,34.0,24.0,9.0,25.0
ILLINOIS,17,1709180,Central City SD 133,14APR17,32.0,5.0,31.0,5.0,2.0,,36.0,15.0,36.0,15.0,5.0,
ILLINOIS,17,1709210,Lockport SD 91,14APR17,76.0,27.0,22.0,30.0,1.0,,84.0,27.0,20.0,10.0,,
ILLINOIS,17,1709270,Centralia SD 135,14APR17,136.0,12.0,136.0,12.0,11.0,25.0,136.0,17.0,135.0,17.0,15.0,25.0
ILLINOIS,17,1709300,Centralia HSD 200,14APR17,,,,,,,,,,,,
ILLINOIS,17,1709330,Cerro Gordo CUSD 100,14APR17,40.0,15.0,18.0,10.0,,,38.0,24.0,14.0,25.0,,
ILLINOIS,17,1709400,Chadwick-Milledgeville CUSD 399,14APR17,28.0,10.0,10.0,25.0,,,42.0,15.0,18.0,30.0,,
