"GEO_ID","NAME","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E"
"9700000US4500900","Anderson School District 5, South Carolina","3.1","21425","1674","19.4","4.1","35.6","4.8","26.3","4.7","8.1","3.1","7.4","2.5","3.2","2.3","85409","4404","69.0","3.2","25.6","3.0","0.3","0.3","0.9","1.0","0.1","0.1","1.4","1.2","2.7","1.6","N","N","N","N","27.9","(X)","27.4","(X)","20.9","(X)","52384","5139","54565","6772","10408","4785","17315","1344","7773","1957","1518","720","15760","2612","60250","3955","36638","6771","41465","5500","87042","7034","48118","7943","110183","18309","106695","33642","21173","2128","24138","2969","14318","2471","N","N","N","N","N","N","N","N","4675","2059","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33078","2000","72.7","3.6","14.1","2.6","39.3","3.7","5.2","2.0","1.8","1.3","18.0"
"9700000US4501110","Beaufort County School District, South Carolina","2.8","42980","2570","25.9","2.9","32.6","3.2","27.6","3.1","7.5","2.2","4.8","1.5","1.6","1.0","175071","434","75.6","1.1","18.3","0.8","0.1","0.1","1.4","0.3","0.1","0.1","1.9","0.9","2.6","1.1","11.3","0.1","67.2","0.1","28.6","(X)","25.8","(X)","26.1","(X)","77268","4982","69286","5892","30618","6429","22673","902","7399","1381","1032","486","34911","3767","92485","6639","80797","12059","83662","9866","114074","14264","83999","17846","110321","22628","75002","17031","31811","2048","36094","2422","18991","4604","N","N","31261","24759","N","N","16264","8021","9431","4949","14591","2025","38860","2557","(X)","(X)","(X)","(X)","(X)","(X)","66164","2132","66.7","2.5","30.6","2.7","44.1","2.6","2.8","0.9","0.5","0.4","26.8"
"9700000US4501170","Berkeley County School District, South Carolina","2.2","48879","2242","17.3","2.9","34.7","3.8","28.0","3.6","10.3","2.6","8.2","2.0","1.5","0.7","198205","*****","67.4","1.0","23.4","1.1","0.4","0.2","2.7","0.3","0.1","0.1","2.9","1.2","3.1","0.9","6.1","*****","63.9","0.1","38.4","(X)","38.5","(X)","29.9","(X)","66753","3860","66816","3750","19353","10481","17880","938","9422","1392","2307","638","24455","6447","72029","4171","47531","13551","56955","4546","95360","6993","67393","8993","116438","14937","56854","11581","25045","1302","28911","1868","17744","1534","19439","14291","21479","5546","N","N","12676","6221","11671","3689","13058","3424","29780","1895","(X)","(X)","(X)","(X)","(X)","(X)","69821","1621","77.8","2.3","15.2","1.4","27.9","1.6","3.9","1.2","1.2","0.5","21.2"
"9700000US4501440","Charleston County School District, South Carolina","1.3","94778","3476","14.1","1.8","34.6","2.4","35.3","2.5","9.1","1.6","5.4","1.5","1.4","0.6","381015","*****","67.5","0.5","28.2","0.3","0.1","0.1","1.5","0.2","0.0","0.1","0.9","0.5","1.7","0.4","5.1","*****","63.4","0.1","30.0","(X)","29.9","(X)","24.3","(X)","80015","3376","77134","3084","25572","6836","19118","773","10634","1166","1720","448","32646","5360","98431","5100","66134","15047","88652","8781","120106","7223","76714","8227","144346","22032","85270","14714","33226","1352","41336","1999","16037","1141","N","N","27880","5523","N","N","11880","4737","14521","4920","20729","8321","42554","1936","(X)","(X)","(X)","(X)","(X)","(X)","153179","2537","80.7","1.4","20.9","1.5","26.7","1.0","4.0","0.7","1.0","0.4","17.6"
"9700000US4501860","Darlington County School District, South Carolina","3.8","16695","1460","19.9","4.6","42.6","6.5","19.7","4.4","9.2","3.6","6.1","3.2","2.5","2.0","67799","*****","56.6","0.5","39.6","1.6","0.8","1.1","0.7","0.2","0.0","0.2","0.3","0.2","1.9","1.2","2.0","*****","55.3","0.2","34.9","(X)","37.8","(X)","26.4","(X)","48760","4104","49700","5535","18246","10545","16179","1110","7139","1390","N","N","13195","2844","59323","5208","31664","11477","53960","10240","79005","9245","63403","11916","114187","20856","67563","41909","18916","1288","24132","2365","12570","1913","N","N","19492","15369","N","N","25016","3938","N","N","18363","8412","24228","2355","(X)","(X)","(X)","(X)","(X)","(X)","25099","1080","70.6","4.6","12.1","3.0","42.0","3.2","9.6","2.7","0.6","0.6","21.0"
"9700000US4502010","Dorchester School District 2, South Carolina","2.8","32889","1706","14.2","2.9","25.7","4.4","36.5","4.5","10.6","2.7","10.5","2.5","2.4","1.6","130725","2761","71.4","1.6","21.9","2.0","0.2","0.2","2.2","0.4","0.0","0.1","0.3","0.3","4.0","1.7","5.2","0.5","67.7","1.5","30.6","(X)","27.0","(X)","22.4","(X)","71375","4650","70948","4890","8446","2461","18757","1371","7552","1691","1169","654","26733","3183","84462","6278","41914","7367","74302","14975","106295","10983","67200","8764","109871","10868","78083","35262","25957","1549","29072","2041","18865","3040","N","N","19692","6559","N","N","N","N","13578","5481","13493","2799","29853","2168","(X)","(X)","(X)","(X)","(X)","(X)","46628","1461","82.4","2.7","16.2","2.3","24.1","2.2","3.2","1.4","1.6","0.8","20.3"
"9700000US4502130","Florence School District 1, South Carolina","2.8","27469","1890","15.0","3.0","37.4","4.8","30.1","4.7","8.3","2.5","6.6","2.6","2.6","1.4","102556","3882","56.6","2.1","40.2","2.3","0.2","0.2","1.8","0.3","0.0","0.2","0.1","0.2","1.1","0.6","2.1","0.6","55.1","2.1","29.3","(X)","32.2","(X)","22.4","(X)","63807","4702","67298","5636","10140","2434","17780","1246","9598","781","N","N","19585","2514","74843","6243","38831","6608","66486","11042","100868","12346","53569","11347","101152","12393","102793","52137","24370","1762","29422","2591","16578","2193","N","N","37671","10326","N","N","N","N","25703","20542","16003","7776","29855","2623","(X)","(X)","(X)","(X)","(X)","(X)","38418","1662","76.1","3.2","11.9","2.1","32.4","2.9","5.6","1.9","0.8","0.4","17.6"
"9700000US4502310","Greenville County School District, South Carolina","1.0","125912","3314","16.5","1.3","34.6","2.0","33.8","2.2","8.0","1.2","5.7","0.8","1.4","0.5","498157","3844","75.9","0.6","18.4","0.6","0.1","0.1","1.9","0.2","0.0","0.1","1.4","0.5","2.1","0.4","9.0","0.3","68.9","0.4","22.1","(X)","23.9","(X)","19.4","(X)","68143","2896","69417","2271","23065","12214","19111","498","10484","980","2936","714","19048","1182","79638","2892","40453","4814","69534","5342","106835","5076","59626","6915","115051","9327","104698","18211","27034","1092","30003","1430","17184","1446","45671","22205","25494","7013","N","N","13255","4628","15706","4656","12616","1118","31841","1566","(X)","(X)","(X)","(X)","(X)","(X)","186452","3005","77.4","1.2","18.0","1.2","30.3","1.1","4.4","0.7","1.1","0.3","15.4"
"9700000US4502490","Horry County School District, South Carolina","1.4","78730","3673","22.7","1.8","33.4","2.8","25.6","2.5","10.4","2.0","6.0","1.3","1.9","0.8","298832","*****","80.0","0.9","14.3","0.4","0.4","0.2","1.1","0.2","0.0","0.1","2.9","1.0","1.3","0.4","6.1","*****","76.9","0.2","27.8","(X)","29.8","(X)","23.7","(X)","55460","1868","54047","2611","11843","2782","19267","704","10868","943","2275","1674","24088","2614","65255","2544","49261","5473","53777","4533","89154","7655","54940","6058","96330","9434","93391","22723","23894","762","26171","924","14872","1909","15902","8612","32759","16017","N","N","8776","3029","11190","4666","11741","2092","26609","964","(X)","(X)","(X)","(X)","(X)","(X)","125157","3511","69.6","1.7","16.4","1.3","39.8","1.4","6.8","1.4","1.1","0.5","25.0"
"9700000US4502580","Lancaster County School District, South Carolina","3.8","19512","1642","21.1","4.4","37.8","6.1","21.3","4.5","8.0","3.1","8.9","4.1","2.9","1.7","83160","*****","73.7","1.3","22.2","0.9","0.4","0.1","0.8","0.2","0.0","0.2","0.6","1.0","2.2","1.6","5.0","*****","70.2","0.2","34.0","(X)","30.3","(X)","27.2","(X)","60222","5845","60113","7523","9556","3609","19083","1309","10899","3392","1486","819","22512","4767","67759","7496","42182","9921","52563","6646","92186","16507","41086","11635","114109","13410","206468","200974","23279","2114","27322","2868","12409","2378","11247","7666","20118","13527","N","N","N","N","3902","2876","11031","6840","28017","2927","(X)","(X)","(X)","(X)","(X)","(X)","28903","1416","70.8","3.9","21.0","3.8","40.6","3.2","7.1","2.4","1.4","0.9","24.7"
"9700000US4502700","Lexington School District 1, South Carolina","2.2","36629","1987","11.9","1.9","30.9","3.4","36.0","3.7","10.9","2.7","9.2","2.3","1.0","0.6","140282","5480","86.4","1.8","7.7","1.5","0.4","0.3","1.4","0.5","0.4","0.6","1.7","1.1","2.1","1.0","5.3","1.2","82.9","1.9","32.3","(X)","31.2","(X)","24.5","(X)","76789","4533","76651","4698","8305","1997","18719","932","9945","1586","1633","799","25943","3226","86310","5749","43363","6301","69170","7913","104220","8751","73723","19356","142873","27945","97922","21318","27755","1781","29141","2049","22230","4893","22212","11848","24281","5709","N","N","8605","4869","11444","4138","12538","4956","29742","2076","(X)","(X)","(X)","(X)","(X)","(X)","49604","1743","83.8","1.9","21.9","2.8","24.7","2.4","3.3","1.0","1.2","0.5","16.8"
"9700000US4502820","Lexington School District 5, South Carolina","3.8","24550","1984","N","N","N","N","N","N","N","N","N","N","N","N","91921","7307","69.7","4.9","24.4","5.1","0.1","0.1","3.0","1.0","0.0","0.2","0.5","0.5","2.3","1.3","2.3","1.4","67.9","4.8","24.7","(X)","24.6","(X)","18.7","(X)","84903","6256","79274","6698","12882","3822","20199","999","9311","2546","N","N","32485","6972","100979","7890","N","N","N","N","N","N","N","N","N","N","N","N","33949","2989","39245","3085","22366","5196","N","N","26445","7241","N","N","N","N","N","N","45025","28111","39156","3004","(X)","(X)","(X)","(X)","(X)","(X)","35619","1998","80.1","3.0","29.5","3.6","33.6","3.3","3.2","1.3","0.4","0.4","24.4"
"9700000US4503060","Oconee County School District, South Carolina","3.3","21747","1551","25.3","3.2","33.2","4.8","25.0","4.7","8.7","2.9","6.2","2.7","1.6","1.3","75192","*****","87.5","1.0","7.5","1.2","0.1","0.2","1.1","1.1","0.0","0.2","2.1","1.0","1.6","0.8","4.8","*****","85.1","0.2","25.5","(X)","25.3","(X)","19.1","(X)","52599","4246","48690","5011","24165","12582","18738","1211","8265","2065","N","N","21802","3354","63296","6238","49120","10110","48346","7774","94066","15329","57216","18051","91551","11396","40001","34797","22484","1704","23260","1755","18268","7771","N","N","24410","9677","N","N","9992","4820","10706","7818","10772","4130","23570","1784","(X)","(X)","(X)","(X)","(X)","(X)","32113","1468","66.6","3.3","19.9","2.9","44.6","3.4","5.0","1.6","0.9","0.8","24.3"
"9700000US4503330","Pickens County School District, South Carolina","2.6","27628","1727","20.4","3.2","36.3","4.9","30.5","3.9","4.9","1.8","5.2","2.1","2.6","1.8","120368","*****","88.3","0.7","7.0","0.4","0.4","0.1","1.8","0.3","0.1","0.2","1.3","0.7","1.1","0.5","3.4","*****","86.2","0.2","25.4","(X)","23.4","(X)","21.7","(X)","52982","3164","55046","3551","14252","5680","18930","1057","8320","1347","1736","1227","14881","2008","66466","4492","39052","6709","55237","8221","91662","6462","67251","15220","95374","18494","84024","32207","20778","1657","21509","1758","16812","6911","N","N","13221","6185","N","N","11684","7346","13798","7247","10770","4572","21791","1789","(X)","(X)","(X)","(X)","(X)","(X)","43859","1680","72.4","2.9","15.9","2.3","34.1","2.9","4.8","1.7","0.8","0.6","23.1"
"9700000US4503360","Richland School District 1, South Carolina","1.7","42139","2833","14.6","2.7","36.3","3.9","30.2","3.2","12.6","2.8","3.3","1.1","2.9","1.2","207365","7385","46.3","2.4","48.3","2.2","0.1","0.1","1.6","0.7","0.0","0.1","1.2","0.8","2.5","0.7","4.1","1.1","43.7","2.1","30.9","(X)","32.3","(X)","24.7","(X)","56413","3094","54146","3399","13661","5485","16054","732","10051","1581","1828","654","22986","2070","70855","4553","33874","5457","57260","8809","96757","8503","68944","13174","134456","22405","91909","26751","23752","1365","31425","2378","16904","1091","27112","13118","18825","5323","N","N","20850","10587","18565","5811","16564","6405","32385","2342","(X)","(X)","(X)","(X)","(X)","(X)","79408","3167","78.9","2.2","15.0","1.7","26.2","2.1","6.8","1.4","1.8","0.7","17.8"
"9700000US4503390","Richland School District 2, South Carolina","2.7","32309","2496","10.8","2.1","33.9","5.0","35.1","4.4","7.1","2.9","7.6","2.8","5.5","3.1","135181","7136","41.8","3.2","49.6","3.8","0.1","0.1","4.6","1.1","0.0","0.1","0.9","0.8","3.1","1.5","6.0","1.7","37.7","3.1","35.0","(X)","34.8","(X)","27.8","(X)","76898","5079","73834","5629","14613","3838","18890","1509","10804","2461","1390","926","22398","2842","93345","7721","55146","9299","66317","8817","128890","17439","76269","9843","126656","12195","84558","17976","29420","1970","39363","3937","22833","1999","N","N","28604","8210","N","N","11120","13906","7371","3357","20701","4457","41050","4177","(X)","(X)","(X)","(X)","(X)","(X)","49858","2502","84.7","2.1","17.4","3.1","24.8","2.8","3.4","1.3","1.3","0.6","21.1"
"9700000US4503630","Spartanburg School District 6, South Carolina","4.0","15539","1771","13.6","4.2","33.0","6.9","29.3","6.0","7.2","3.0","15.3","4.8","1.7","1.8","65057","6212","69.9","4.2","21.0","3.7","0.6","0.3","6.8","2.1","0.0","0.3","0.2","0.3","1.5","0.9","10.4","3.7","60.1","5.4","27.0","(X)","28.1","(X)","21.7","(X)","59090","5021","62098","5645","8602","3719","18251","1622","7273","1319","N","N","14780","2608","70221","6650","39176","9202","46103","8348","94971","10015","56844","22501","108740","22649","69520","17749","22189","1912","24015","2401","17547","2742","25181","20932","19815","6372","N","N","N","N","12780","8558","11289","4348","26177","2562","(X)","(X)","(X)","(X)","(X)","(X)","23468","2210","77.2","4.2","16.4","3.7","30.5","4.5","6.3","2.1","0.6","0.6","20.2"
"9700000US4503870","York School District 3, South Carolina","2.7","27200","1740","16.0","3.0","35.2","4.9","30.6","4.1","9.3","2.6","6.1","2.3","2.8","2.3","116023","4080","64.8","2.4","27.3","2.6","0.8","0.4","1.0","0.6","0.1","0.1","2.4","1.8","3.6","1.8","4.7","1.9","62.8","2.4","31.0","(X)","29.3","(X)","25.4","(X)","61944","3976","60507","4275","12716","5353","19580","1254","10049","3416","1596","551","20834","3900","70306","5439","43249","13053","58606","8511","94866","9155","57563","8102","110156","14240","59798","47391","24541","1568","29222","2215","17122","2912","13588","4322","14460","5999","N","N","8285","5334","11955","8482","11936","4145","29640","2233","(X)","(X)","(X)","(X)","(X)","(X)","43946","2110","80.9","2.6","18.9","3.1","28.7","2.4","3.1","1.2","0.7","0.5","17.5"
"9700000US4503902","Sumter County Consolidated School District, South Carolina","2.9","27238","1655","18.1","3.0","40.8","5.8","24.7","4.1","10.5","3.4","3.6","1.6","2.3","1.4","107919","*****","49.6","0.7","47.0","0.6","0.3","0.3","1.2","0.3","0.0","0.2","0.1","0.1","1.8","0.9","3.8","*****","46.4","0.2","34.3","(X)","30.7","(X)","26.2","(X)","47624","3070","49012","3579","5869","2556","14764","989","8491","886","3435","1494","16528","2042","55712","4117","28306","4960","50281","6181","82100","10290","47252","8142","80209","13490","85296","37370","18350","1099","22581","1637","14053","1416","8317","7402","23970","14373","N","N","N","N","12436","8307","12379","3983","23454","1757","(X)","(X)","(X)","(X)","(X)","(X)","39936","1360","71.9","3.3","14.5","2.4","33.8","2.4","7.3","2.3","2.4","1.2","22.6"
"9700000US4659820","Rapid City School District 51-4, South Dakota","3.4","24722","1560","12.2","2.4","27.6","4.0","37.1","4.3","10.0","2.8","11.0","3.5","2.1","1.2","98258","2712","82.0","1.5","1.6","0.8","8.5","1.6","1.1","0.5","0.1","0.1","1.3","0.9","5.5","1.2","5.4","0.9","79.7","1.3","26.4","(X)","25.4","(X)","21.6","(X)","64435","4797","62736","5632","11937","3372","17267","1259","8957","1698","3879","3071","20712","3443","78100","6005","45785","11020","56630","13931","101151","11284","65831","11248","102174","15997","71995","15374","26331","1746","29340","2093","15384","13043","8820","1780","14609","7291","N","N","15207","4403","16586","4767","16730","5965","29467","2153","(X)","(X)","(X)","(X)","(X)","(X)","38202","1529","80.2","2.4","22.1","2.9","26.9","2.1","4.3","1.2","1.4","0.9","23.0"
"9700000US4666270","Sioux Falls School District 49-5, South Dakota","1.7","36001","1713","9.7","1.8","23.3","3.4","42.2","3.6","11.7","2.4","9.8","2.1","3.3","1.5","154525","2512","85.8","1.3","5.1","1.0","3.3","0.3","2.1","0.4","0.0","0.1","1.2","0.8","2.5","0.9","4.9","0.6","82.6","1.0","21.6","(X)","21.2","(X)","19.9","(X)","68363","3411","67538","3909","18275","5068","17447","1074","9298","1086","2579","863","19106","3289","86970","5607","48680","11375","62008","10386","113124","11407","61612","12805","101658","7538","88051","18973","28543","1367","31483","1554","14033","3488","6887","2044","15631","8693","N","N","8815","3803","6619","2176","14349","2531","31983","1580","(X)","(X)","(X)","(X)","(X)","(X)","61437","1498","84.4","2.0","19.3","2.0","24.3","2.0","5.2","1.6","3.7","1.1","11.1"
"9700000US4700148","Shelby County School District (Shelby County), Tennessee","0.8","219275","5046","13.1","0.9","39.1","1.5","25.3","1.3","12.4","1.3","6.6","0.8","3.6","0.6","938803","*****","39.9","0.5","52.6","0.3","0.1","0.1","2.5","0.2","0.0","0.1","2.8","0.5","2.0","0.5","6.0","*****","37.1","0.1","34.9","(X)","35.4","(X)","27.7","(X)","66230","2039","67481","2115","18931","5022","16419","549","9733","593","2123","386","21544","1350","79407","2665","36550","4329","64051","4680","122159","6531","58697","4712","126898","8572","86332","7405","25453","763","38121","1717","16574","523","22357","19372","35559","6339","40099","4434","9982","2658","15180","6367","13318","2690","39740","1761","(X)","(X)","(X)","(X)","(X)","(X)","347377","3554","80.1","0.9","14.3","0.7","26.4","0.9","7.8","0.6","2.2","0.4","15.5"
"9700000US4700300","Blount County School District, Tennessee","3.4","23797","1619","20.7","3.7","31.0","5.0","29.5","3.8","8.7","3.2","6.7","2.7","3.4","1.6","87582","2191","96.3","0.9","1.4","0.9","0.8","0.4","0.4","0.3","0.0","0.1","0.1","0.2","0.9","0.6","0.9","0.7","95.6","1.1","32.2","(X)","32.8","(X)","25.5","(X)","65730","7038","67398","9059","5226","1709","20105","1432","7366","982","3255","1354","23148","4711","78438","9111","47708","8101","77697","24856","89842","10597","84567","43990","123750","30938","68213","8725","26033","2662","26512","2676","12937","5982","N","N","N","N","N","N","N","N","6965","6294","17721","6054","26580","2702","(X)","(X)","(X)","(X)","(X)","(X)","33544","1399","73.4","3.3","20.8","2.9","39.6","3.1","7.2","2.3","2.1","1.0","24.0"
"9700000US4701590","Hamilton County School District, Tennessee","1.5","85862","3483","14.8","1.5","34.5","2.5","30.1","2.5","10.6","1.9","7.8","1.4","2.2","0.8","351220","*****","75.4","0.6","19.9","0.7","0.1","0.1","1.8","0.2","0.1","0.1","0.4","0.3","2.3","0.5","5.1","*****","71.5","0.1","30.7","(X)","33.0","(X)","24.9","(X)","66346","2244","65639","2447","18767","6144","18341","613","8912","1042","2437","463","21859","1995","81150","3610","47688","5219","69132","7139","99666","5802","70601","10722","126398","13543","132311","90456","26829","937","29558","1161","16819","1771","5045","4341","29100","5913","N","N","14778","9939","24702","16815","13926","2640","30333","1203","(X)","(X)","(X)","(X)","(X)","(X)","136427","2729","77.0","1.3","17.7","1.4","33.5","1.5","5.4","0.9","4.6","1.1","21.1"
"9700000US4702220","Knox County School District, Tennessee","1.3","108876","3113","16.7","1.7","33.2","2.1","33.4","1.9","7.9","1.2","7.5","1.2","1.3","0.5","448644","*****","85.3","0.4","9.0","0.3","0.4","0.2","2.1","0.2","0.0","0.1","1.1","0.3","2.0","0.4","3.9","*****","82.9","0.1","27.0","(X)","24.6","(X)","21.0","(X)","67995","2335","70227","2572","17024","3773","17998","553","9088","728","2352","719","23183","2804","85336","3518","41635","4247","77032","6737","108410","6590","77106","13001","121722","11333","107114","20405","27874","958","29881","1109","13841","1474","16390","9586","30988","8237","N","N","15562","6462","11718","3414","13950","2587","30321","1127","(X)","(X)","(X)","(X)","(X)","(X)","177479","2620","76.0","1.3","19.6","1.4","29.8","1.1","5.9","0.8","2.7","0.7","17.9"
"9700000US4702580","Jackson-Madison Consolidated School District, Tennessee","2.9","25863","1450","16.1","3.2","38.2","4.4","30.1","4.2","7.0","2.6","6.6","1.8","2.0","1.6","98178","*****","59.6","0.9","37.3","0.7","0.3","0.3","1.0","0.3","0.0","0.2","0.5","0.7","1.3","0.7","3.6","*****","56.8","0.2","36.7","(X)","39.6","(X)","27.9","(X)","55665","3890","56401","5049","9038","2524","17249","1066","12486","2916","3010","1890","20240","3069","66014","5559","34803","5361","55068","10940","87278","7084","58564","13275","116636","14540","64695","13304","21721","1194","25849","1661","15098","1324","N","N","N","N","N","N","N","N","11173","5706","6804","4239","26938","1667","(X)","(X)","(X)","(X)","(X)","(X)","38009","1092","75.8","2.8","17.9","2.6","33.3","2.3","7.8","2.1","4.0","1.3","18.3"
