"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Ohio","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1691"
"Annual Survey of School System Finance","New Mexico","2017","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","1692"
"Annual Survey of School System Finance","Nebraska","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1696"
"Annual Survey of School System Finance","Nebraska","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1705"
"Annual Survey of School System Finance","Virginia","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1709"
"Annual Survey of School System Finance","North Dakota","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1721"
"Annual Survey of School System Finance","Louisiana","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1725"
"Annual Survey of School System Finance","Hawaii","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1738"
"Annual Survey of School System Finance","Hawaii","2012","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","1744"
"Annual Survey of School System Finance","Nebraska","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1751"
"Annual Survey of School System Finance","Ohio","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1751"
"Annual Survey of School System Finance","California","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1752"
"Annual Survey of School System Finance","Oregon","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1758"
"Annual Survey of School System Finance","District of Columbia","2014","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","1767"
"Annual Survey of School System Finance","Oregon","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1775"
"Annual Survey of School System Finance","Idaho","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1780"
"Annual Survey of School System Finance","Georgia","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1782"
"Annual Survey of School System Finance","Minnesota","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1786"
"Annual Survey of School System Finance","Indiana","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1808"
"Annual Survey of School System Finance","Virginia","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1813"
"Annual Survey of School System Finance","Nebraska","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1820"
"Annual Survey of School System Finance","New Mexico","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1826"
"Annual Survey of School System Finance","Indiana","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1827"
"Annual Survey of School System Finance","Ohio","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1831"
"Annual Survey of School System Finance","Louisiana","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1832"
"Annual Survey of School System Finance","Louisiana","2013","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","1832"
"Annual Survey of School System Finance","Idaho","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1833"
"Annual Survey of School System Finance","Indiana","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1837"
"Annual Survey of School System Finance","New Mexico","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1844"
"Annual Survey of School System Finance","Virginia","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1844"
"Annual Survey of School System Finance","Hawaii","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1857"
"Annual Survey of School System Finance","Louisiana","2015","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","1869"
"Annual Survey of School System Finance","Indiana","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1870"
"Annual Survey of School System Finance","Indiana","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1874"
"Annual Survey of School System Finance","Wisconsin","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1875"
"Annual Survey of School System Finance","Washington","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1877"
"Annual Survey of School System Finance","Wisconsin","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1877"
"Annual Survey of School System Finance","Wisconsin","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1877"
"Annual Survey of School System Finance","Minnesota","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1884"
"Annual Survey of School System Finance","West Virginia","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1884"
"Annual Survey of School System Finance","Wisconsin","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1885"
"Annual Survey of School System Finance","District of Columbia","2017","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","1886"
"Annual Survey of School System Finance","Louisiana","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1888"
"Annual Survey of School System Finance","Indiana","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1890"
"Annual Survey of School System Finance","Wisconsin","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1890"
"Annual Survey of School System Finance","Idaho","2014","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1891"
"Annual Survey of School System Finance","Maine","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1892"
"Annual Survey of School System Finance","Wisconsin","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1898"
"Annual Survey of School System Finance","District of Columbia","2013","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","1905"
"Annual Survey of School System Finance","District of Columbia","2018","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","1908"
"Annual Survey of School System Finance","Nebraska","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1910"
"Annual Survey of School System Finance","Louisiana","2014","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","1912"
"Annual Survey of School System Finance","Oregon","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1912"
"Annual Survey of School System Finance","Louisiana","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1915"
"Annual Survey of School System Finance","Louisiana","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1921"
"Annual Survey of School System Finance","North Dakota","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1924"
"Annual Survey of School System Finance","New Mexico","2014","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","1927"
"Annual Survey of School System Finance","Louisiana","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1929"
"Annual Survey of School System Finance","Wisconsin","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1934"
"Annual Survey of School System Finance","Minnesota","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1942"
"Annual Survey of School System Finance","Minnesota","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1943"
"Annual Survey of School System Finance","Virginia","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1943"
"Annual Survey of School System Finance","District of Columbia","2012","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","State and Local ","1946"
"Annual Survey of School System Finance","West Virginia","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1954"
"Annual Survey of School System Finance","Maine","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1961"
"Annual Survey of School System Finance","California","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1964"
"Annual Survey of School System Finance","Illinois","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1970"
"Annual Survey of School System Finance","West Virginia","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1971"
"Annual Survey of School System Finance","Indiana","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1972"
"Annual Survey of School System Finance","Oregon","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1978"
"Annual Survey of School System Finance","Oregon","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1982"
"Annual Survey of School System Finance","West Virginia","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","1991"
"Annual Survey of School System Finance","Nebraska","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2003"
"Annual Survey of School System Finance","Louisiana","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2011"
"Annual Survey of School System Finance","West Virginia","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2014"
"Annual Survey of School System Finance","Idaho","2015","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2020"
"Annual Survey of School System Finance","District of Columbia","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2023"
"Annual Survey of School System Finance","North Dakota","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2042"
"Annual Survey of School System Finance","West Virginia","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2051"
"Annual Survey of School System Finance","Oregon","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2056"
"Annual Survey of School System Finance","Michigan","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2057"
"Annual Survey of School System Finance","Illinois","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2060"
"Annual Survey of School System Finance","Idaho","2016","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2076"
"Annual Survey of School System Finance","New Mexico","2016","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2084"
"Annual Survey of School System Finance","Hawaii","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2099"
"Annual Survey of School System Finance","Virginia","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2100"
"Annual Survey of School System Finance","North Dakota","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2110"
"Annual Survey of School System Finance","Michigan","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2117"
"Annual Survey of School System Finance","North Dakota","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2122"
"Annual Survey of School System Finance","New Mexico","2015","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2127"
"Annual Survey of School System Finance","West Virginia","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2140"
"Annual Survey of School System Finance","Pennsylvania","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2142"
"Annual Survey of School System Finance","California","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2144"
"Annual Survey of School System Finance","Maine","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2151"
"Annual Survey of School System Finance","District of Columbia","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2153"
"Annual Survey of School System Finance","Idaho","2017","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2159"
"Annual Survey of School System Finance","Maine","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2168"
"Annual Survey of School System Finance","District of Columbia","2015","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","2170"
"Annual Survey of School System Finance","Maine","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2185"
"Annual Survey of School System Finance","Michigan","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2196"
"Annual Survey of School System Finance","Kentucky","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2199"
"Annual Survey of School System Finance","North Carolina","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2219"
"Annual Survey of School System Finance","Idaho","2018","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2235"
"Annual Survey of School System Finance","District of Columbia","2016","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","State and Local ","2260"
"Annual Survey of School System Finance","North Carolina","2012","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2263"
"Annual Survey of School System Finance","Maine","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2268"
"Annual Survey of School System Finance","New Mexico","2018","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2269"
"Annual Survey of School System Finance","Maine","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2272"
"Annual Survey of School System Finance","New Mexico","2017","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2279"
"Annual Survey of School System Finance","Oregon","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2285"
"Annual Survey of School System Finance","Louisiana","2012","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2296"
"Annual Survey of School System Finance","North Carolina","2015","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2310"
"Annual Survey of School System Finance","Hawaii","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2314"
"Annual Survey of School System Finance","Alaska","2016","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2320"
"Annual Survey of School System Finance","Massachusetts","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2338"
"Annual Survey of School System Finance","New Hampshire","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2346"
"Annual Survey of School System Finance","Alaska","2014","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2371"
"Annual Survey of School System Finance","Vermont","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2374"
"Annual Survey of School System Finance","Utah","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2377"
"Annual Survey of School System Finance","Massachusetts","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2380"
"Annual Survey of School System Finance","New Hampshire","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2384"
"Annual Survey of School System Finance","Michigan","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2395"
"Annual Survey of School System Finance","Utah","2012","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2397"
"Annual Survey of School System Finance","Pennsylvania","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2405"
"Annual Survey of School System Finance","Massachusetts","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2447"
"Annual Survey of School System Finance","Alaska","2013","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2448"
"Annual Survey of School System Finance","Maryland","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2450"
"Annual Survey of School System Finance","North Carolina","2016","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2464"
"Annual Survey of School System Finance","Wyoming","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2473"
"Annual Survey of School System Finance","Wyoming","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2479"
"Annual Survey of School System Finance","Rhode Island","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2488"
"Annual Survey of School System Finance","Wyoming","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2495"
"Annual Survey of School System Finance","Illinois","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2504"
"Annual Survey of School System Finance","Michigan","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2508"
"Annual Survey of School System Finance","Maryland","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2512"
"Annual Survey of School System Finance","Rhode Island","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2514"
"Annual Survey of School System Finance","Vermont","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2544"
"Annual Survey of School System Finance","Rhode Island","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2551"
"Annual Survey of School System Finance","Michigan","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2558"
"Annual Survey of School System Finance","Maryland","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2561"
"Annual Survey of School System Finance","New Hampshire","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2562"
"Annual Survey of School System Finance","Utah","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2562"
"Annual Survey of School System Finance","Maryland","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2569"
"Annual Survey of School System Finance","Wyoming","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2576"
"Annual Survey of School System Finance","New Hampshire","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2581"
"Annual Survey of School System Finance","Utah","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2603"
"Annual Survey of School System Finance","New Jersey","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2605"
"Annual Survey of School System Finance","Maryland","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2616"
"Annual Survey of School System Finance","North Carolina","2017","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2618"
"Annual Survey of School System Finance","Pennsylvania","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2623"
"Annual Survey of School System Finance","Alaska","2015","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2632"
"Annual Survey of School System Finance","Alaska","2017","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2638"
"Annual Survey of School System Finance","Massachusetts","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2676"
"Annual Survey of School System Finance","Delaware","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2678"
"Annual Survey of School System Finance","Nevada","2014","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2680"
"Annual Survey of School System Finance","Hawaii","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2684"
"Annual Survey of School System Finance","Alaska","2012","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2692"
"Annual Survey of School System Finance","Maryland","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2693"
"Annual Survey of School System Finance","Michigan","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2696"
"Annual Survey of School System Finance","Utah","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2698"
"Annual Survey of School System Finance","Maryland","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2705"
"Annual Survey of School System Finance","Delaware","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2721"
"Annual Survey of School System Finance","Wyoming","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2722"
"Annual Survey of School System Finance","Massachusetts","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2723"
"Annual Survey of School System Finance","Rhode Island","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2728"
"Annual Survey of School System Finance","Wyoming","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2729"
"Annual Survey of School System Finance","Delaware","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2734"
"Annual Survey of School System Finance","Delaware","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2737"
"Annual Survey of School System Finance","Nevada","2013","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2737"
"Annual Survey of School System Finance","Idaho","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2741"
"Annual Survey of School System Finance","Nevada","2015","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2742"
"Annual Survey of School System Finance","North Carolina","2018","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2753"
"Annual Survey of School System Finance","Vermont","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2756"
"Annual Survey of School System Finance","Utah","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2759"
"Annual Survey of School System Finance","Wyoming","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2764"
"Annual Survey of School System Finance","New Jersey","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2779"
"Annual Survey of School System Finance","Arizona","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2780"
"Annual Survey of School System Finance","New Hampshire","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2781"
"Annual Survey of School System Finance","Rhode Island","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2801"
"Annual Survey of School System Finance","Idaho","2012","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2802"
"Annual Survey of School System Finance","Oklahoma","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2815"
"Annual Survey of School System Finance","Arizona","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2821"
"Annual Survey of School System Finance","District of Columbia","2018","FSP","Elementary-secondary education school system revenue from federal sources per pupil","State and Local ","2822"
"Annual Survey of School System Finance","Arizona","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2833"
"Annual Survey of School System Finance","North Carolina","2014","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2833"
"Annual Survey of School System Finance","Idaho","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2848"
"Annual Survey of School System Finance","Oklahoma","2012","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2849"
"Annual Survey of School System Finance","Illinois","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2853"
"Annual Survey of School System Finance","New Hampshire","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2854"
"Annual Survey of School System Finance","Arizona","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2855"
"Annual Survey of School System Finance","Oklahoma","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2857"
"Annual Survey of School System Finance","Nevada","2016","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2860"
"Annual Survey of School System Finance","Oklahoma","2018","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2860"
"Annual Survey of School System Finance","Rhode Island","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2877"
"Annual Survey of School System Finance","Oklahoma","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2881"
"Annual Survey of School System Finance","Idaho","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2882"
"Annual Survey of School System Finance","Oklahoma","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2883"
"Annual Survey of School System Finance","Oklahoma","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2883"
"Annual Survey of School System Finance","Rhode Island","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2890"
"Annual Survey of School System Finance","Utah","2018","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","State and Local ","2894"
"Annual Survey of School System Finance","Utah","2014","LSP","Elementary-secondary education school system revenue from local sources per pupil","State and Local ","2896"
"Annual Survey of School System Finance","Pennsylvania","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","State and Local ","2903"
