"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Virginia","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","17494"
"Annual Survey of School System Finance","Virginia","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","16994"
"Annual Survey of School System Finance","Virginia","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","18139"
"Annual Survey of School System Finance","Virginia","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","18404"
"Annual Survey of School System Finance","Virginia","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","17755"
"Annual Survey of School System Finance","Virginia","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","180708"
"Annual Survey of School System Finance","Virginia","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","179607"
"Annual Survey of School System Finance","Virginia","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","165015"
"Annual Survey of School System Finance","Virginia","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","159410"
"Annual Survey of School System Finance","Virginia","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","162226"
"Annual Survey of School System Finance","Virginia","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","198651"
"Annual Survey of School System Finance","Virginia","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","169552"
"Annual Survey of School System Finance","Virginia","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","7276487"
"Annual Survey of School System Finance","Virginia","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","7602195"
"Annual Survey of School System Finance","Virginia","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","7626198"
"Annual Survey of School System Finance","Virginia","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","7891267"
"Annual Survey of School System Finance","Virginia","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","8178983"
"Annual Survey of School System Finance","Virginia","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","8344997"
"Annual Survey of School System Finance","Virginia","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","8657890"
"Annual Survey of School System Finance","Virginia","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","X"
"Annual Survey of School System Finance","Virginia","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","235726"
"Annual Survey of School System Finance","Virginia","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","220818"
"Annual Survey of School System Finance","Virginia","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","213586"
"Annual Survey of School System Finance","Virginia","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","201017"
"Annual Survey of School System Finance","Virginia","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","201521"
"Annual Survey of School System Finance","Virginia","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","206382"
"Annual Survey of School System Finance","Virginia","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","198487"
"Annual Survey of School System Finance","Virginia","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","52905"
"Annual Survey of School System Finance","Virginia","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","54708"
"Annual Survey of School System Finance","Virginia","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","56462"
"Annual Survey of School System Finance","Virginia","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","59640"
"Annual Survey of School System Finance","Virginia","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","60714"
"Annual Survey of School System Finance","Virginia","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","63374"
"Annual Survey of School System Finance","Virginia","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","64887"
"Annual Survey of School System Finance","Washington","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","3809742"
"Annual Survey of School System Finance","Washington","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","3947651"
"Annual Survey of School System Finance","Washington","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4080665"
"Annual Survey of School System Finance","Washington","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4279440"
"Annual Survey of School System Finance","Washington","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4545199"
"Annual Survey of School System Finance","Washington","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4755734"
"Annual Survey of School System Finance","Washington","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","5049584"
"Annual Survey of School System Finance","Washington","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","11233"
"Annual Survey of School System Finance","Washington","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","13588"
"Annual Survey of School System Finance","Washington","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","13923"
"Annual Survey of School System Finance","Washington","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","14357"
"Annual Survey of School System Finance","Washington","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","13388"
"Annual Survey of School System Finance","Washington","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","14105"
"Annual Survey of School System Finance","Washington","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","14175"
"Annual Survey of School System Finance","Washington","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","157003"
"Annual Survey of School System Finance","Washington","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","161282"
"Annual Survey of School System Finance","Washington","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","163675"
"Annual Survey of School System Finance","Washington","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","161478"
"Annual Survey of School System Finance","Washington","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","165191"
"Annual Survey of School System Finance","Washington","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","165873"
"Annual Survey of School System Finance","Washington","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","170436"
"Annual Survey of School System Finance","Washington","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","243326"
"Annual Survey of School System Finance","Washington","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","258674"
"Annual Survey of School System Finance","Washington","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","268528"
"Annual Survey of School System Finance","Washington","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","272846"
"Annual Survey of School System Finance","Washington","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","342690"
"Annual Survey of School System Finance","Washington","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","355151"
"Annual Survey of School System Finance","Washington","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","412397"
"Annual Survey of School System Finance","Washington","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1003"
"Annual Survey of School System Finance","Washington","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2249"
"Annual Survey of School System Finance","Washington","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2032"
"Annual Survey of School System Finance","Washington","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2064"
"Annual Survey of School System Finance","Washington","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","5052"
"Annual Survey of School System Finance","Washington","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1162"
"Annual Survey of School System Finance","Washington","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2848"
"Annual Survey of School System Finance","Washington","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Washington","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3199952"
"Annual Survey of School System Finance","Washington","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3314633"
"Annual Survey of School System Finance","Washington","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3438904"
"Annual Survey of School System Finance","Washington","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3638566"
"Annual Survey of School System Finance","Washington","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3829074"
"Annual Survey of School System Finance","Washington","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4044112"
"Annual Survey of School System Finance","Washington","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4266445"
"Annual Survey of School System Finance","Washington","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","109774"
"Annual Survey of School System Finance","Washington","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","102226"
"Annual Survey of School System Finance","Washington","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","100654"
"Annual Survey of School System Finance","Washington","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","99547"
"Annual Survey of School System Finance","Washington","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","101325"
"Annual Survey of School System Finance","Washington","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","105258"
"Annual Survey of School System Finance","Washington","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","110975"
"Annual Survey of School System Finance","Washington","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","87451"
"Annual Survey of School System Finance","Washington","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","94999"
"Annual Survey of School System Finance","Washington","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","92949"
"Annual Survey of School System Finance","Washington","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","90582"
"Annual Survey of School System Finance","Washington","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","88479"
"Annual Survey of School System Finance","Washington","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","70073"
"Annual Survey of School System Finance","Washington","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","72308"
"Annual Survey of School System Finance","West Virginia","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1512199"
"Annual Survey of School System Finance","West Virginia","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1064396"
"Annual Survey of School System Finance","West Virginia","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1116608"
"Annual Survey of School System Finance","West Virginia","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1122769"
"Annual Survey of School System Finance","West Virginia","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1156577"
"Annual Survey of School System Finance","West Virginia","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1200437"
"Annual Survey of School System Finance","West Virginia","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1177532"
"Annual Survey of School System Finance","West Virginia","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","5140"
"Annual Survey of School System Finance","West Virginia","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","4366"
"Annual Survey of School System Finance","West Virginia","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","7094"
"Annual Survey of School System Finance","West Virginia","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","3016"
"Annual Survey of School System Finance","West Virginia","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","2320"
"Annual Survey of School System Finance","West Virginia","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","2144"
"Annual Survey of School System Finance","West Virginia","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","4230"
"Annual Survey of School System Finance","West Virginia","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","8888"
"Annual Survey of School System Finance","West Virginia","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","10203"
"Annual Survey of School System Finance","West Virginia","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","10181"
"Annual Survey of School System Finance","West Virginia","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","9847"
"Annual Survey of School System Finance","West Virginia","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","10402"
"Annual Survey of School System Finance","West Virginia","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","10316"
"Annual Survey of School System Finance","West Virginia","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","10236"
"Annual Survey of School System Finance","West Virginia","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","518565"
"Annual Survey of School System Finance","West Virginia","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","50929"
"Annual Survey of School System Finance","West Virginia","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","41736"
"Annual Survey of School System Finance","West Virginia","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","40082"
"Annual Survey of School System Finance","West Virginia","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","37946"
"Annual Survey of School System Finance","West Virginia","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","49135"
"Annual Survey of School System Finance","West Virginia","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","42654"
"Annual Survey of School System Finance","West Virginia","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","14221"
"Annual Survey of School System Finance","West Virginia","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","16026"
"Annual Survey of School System Finance","West Virginia","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","4847"
"Annual Survey of School System Finance","West Virginia","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1609"
"Annual Survey of School System Finance","West Virginia","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1624"
"Annual Survey of School System Finance","West Virginia","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","867"
"Annual Survey of School System Finance","West Virginia","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","602"
"Annual Survey of School System Finance","West Virginia","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","West Virginia","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","936822"
"Annual Survey of School System Finance","West Virginia","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","960086"
"Annual Survey of School System Finance","West Virginia","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1032755"
"Annual Survey of School System Finance","West Virginia","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1046714"
"Annual Survey of School System Finance","West Virginia","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1083459"
"Annual Survey of School System Finance","West Virginia","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1120914"
"Annual Survey of School System Finance","West Virginia","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1106094"
"Annual Survey of School System Finance","West Virginia","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","24350"
"Annual Survey of School System Finance","West Virginia","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18491"
"Annual Survey of School System Finance","West Virginia","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","15603"
"Annual Survey of School System Finance","West Virginia","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","16425"
"Annual Survey of School System Finance","West Virginia","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","15177"
"Annual Survey of School System Finance","West Virginia","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","11939"
"Annual Survey of School System Finance","West Virginia","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","9250"
"Annual Survey of School System Finance","West Virginia","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4213"
"Annual Survey of School System Finance","West Virginia","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4295"
"Annual Survey of School System Finance","West Virginia","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4392"
"Annual Survey of School System Finance","West Virginia","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5076"
"Annual Survey of School System Finance","West Virginia","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5649"
"Annual Survey of School System Finance","West Virginia","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","5122"
"Annual Survey of School System Finance","West Virginia","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4466"
"Annual Survey of School System Finance","Wisconsin","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","5168480"
"Annual Survey of School System Finance","Wisconsin","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4387450"
"Annual Survey of School System Finance","Wisconsin","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4461125"
"Annual Survey of School System Finance","Wisconsin","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4597418"
"Annual Survey of School System Finance","Wisconsin","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4556427"
"Annual Survey of School System Finance","Wisconsin","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4686436"
"Annual Survey of School System Finance","Wisconsin","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","4638507"
"Annual Survey of School System Finance","Wisconsin","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","58624"
"Annual Survey of School System Finance","Wisconsin","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","34036"
"Annual Survey of School System Finance","Wisconsin","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","32971"
"Annual Survey of School System Finance","Wisconsin","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","29194"
"Annual Survey of School System Finance","Wisconsin","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","37278"
"Annual Survey of School System Finance","Wisconsin","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","29266"
"Annual Survey of School System Finance","Wisconsin","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","24120"
"Annual Survey of School System Finance","Wisconsin","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","102314"
"Annual Survey of School System Finance","Wisconsin","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","104747"
"Annual Survey of School System Finance","Wisconsin","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","108769"
"Annual Survey of School System Finance","Wisconsin","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","111522"
"Annual Survey of School System Finance","Wisconsin","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","117421"
"Annual Survey of School System Finance","Wisconsin","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","122120"
"Annual Survey of School System Finance","Wisconsin","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","126674"
"Annual Survey of School System Finance","Wisconsin","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","189052"
"Annual Survey of School System Finance","Wisconsin","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","175603"
"Annual Survey of School System Finance","Wisconsin","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","209503"
"Annual Survey of School System Finance","Wisconsin","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","289459"
"Annual Survey of School System Finance","Wisconsin","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","238817"
"Annual Survey of School System Finance","Wisconsin","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","363653"
"Annual Survey of School System Finance","Wisconsin","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","321175"
"Annual Survey of School System Finance","Wisconsin","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","10014"
"Annual Survey of School System Finance","Wisconsin","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","10176"
"Annual Survey of School System Finance","Wisconsin","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","10051"
"Annual Survey of School System Finance","Wisconsin","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","9501"
"Annual Survey of School System Finance","Wisconsin","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","9853"
"Annual Survey of School System Finance","Wisconsin","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","8876"
"Annual Survey of School System Finance","Wisconsin","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","0"
"Annual Survey of School System Finance","Wisconsin","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4641012"
"Annual Survey of School System Finance","Wisconsin","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3903580"
"Annual Survey of School System Finance","Wisconsin","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3943119"
"Annual Survey of School System Finance","Wisconsin","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4005138"
"Annual Survey of School System Finance","Wisconsin","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3996992"
"Annual Survey of School System Finance","Wisconsin","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4003503"
"Annual Survey of School System Finance","Wisconsin","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4005912"
