"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Ohio","2017","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","202786"
"Annual Survey of School System Finance","Ohio","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","174431"
"Annual Survey of School System Finance","Ohio","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","417813"
"Annual Survey of School System Finance","Ohio","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","371850"
"Annual Survey of School System Finance","Ohio","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","357508"
"Annual Survey of School System Finance","Ohio","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","374425"
"Annual Survey of School System Finance","Ohio","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","365495"
"Annual Survey of School System Finance","Ohio","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","385047"
"Annual Survey of School System Finance","Ohio","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","388194"
"Annual Survey of School System Finance","Ohio","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","610876"
"Annual Survey of School System Finance","Ohio","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","522804"
"Annual Survey of School System Finance","Ohio","2014","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","546026"
"Annual Survey of School System Finance","Ohio","2015","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","520761"
"Annual Survey of School System Finance","Ohio","2016","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","485088"
"Annual Survey of School System Finance","Ohio","2017","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","498092"
"Annual Survey of School System Finance","Ohio","2018","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","475510"
"Annual Survey of School System Finance","Ohio","2012","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1899856"
"Annual Survey of School System Finance","Ohio","2013","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1603665"
"Annual Survey of School System Finance","Ohio","2014","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1579773"
"Annual Survey of School System Finance","Ohio","2015","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1557015"
"Annual Survey of School System Finance","Ohio","2016","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1558834"
"Annual Survey of School System Finance","Ohio","2017","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1552268"
"Annual Survey of School System Finance","Ohio","2018","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","1499069"
"Annual Survey of School System Finance","Ohio","2012","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","33856"
"Annual Survey of School System Finance","Ohio","2013","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","34811"
"Annual Survey of School System Finance","Ohio","2014","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","33204"
"Annual Survey of School System Finance","Ohio","2015","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","31810"
"Annual Survey of School System Finance","Ohio","2016","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","32560"
"Annual Survey of School System Finance","Ohio","2017","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","33739"
"Annual Survey of School System Finance","Ohio","2018","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","31704"
"Annual Survey of School System Finance","Oklahoma","2012","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","773014"
"Annual Survey of School System Finance","Oklahoma","2013","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","715944"
"Annual Survey of School System Finance","Oklahoma","2014","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","690122"
"Annual Survey of School System Finance","Oklahoma","2015","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","688990"
"Annual Survey of School System Finance","Oklahoma","2016","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","689756"
"Annual Survey of School System Finance","Oklahoma","2017","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","686087"
"Annual Survey of School System Finance","Oklahoma","2018","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","667739"
"Annual Survey of School System Finance","Oklahoma","2012","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","49186"
"Annual Survey of School System Finance","Oklahoma","2013","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","43892"
"Annual Survey of School System Finance","Oklahoma","2014","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","34312"
"Annual Survey of School System Finance","Oklahoma","2015","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","40524"
"Annual Survey of School System Finance","Oklahoma","2016","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","36459"
"Annual Survey of School System Finance","Oklahoma","2017","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","35200"
"Annual Survey of School System Finance","Oklahoma","2018","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","35365"
"Annual Survey of School System Finance","Oklahoma","2012","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","89474"
"Annual Survey of School System Finance","Oklahoma","2013","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","84265"
"Annual Survey of School System Finance","Oklahoma","2014","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","74566"
"Annual Survey of School System Finance","Oklahoma","2015","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","78350"
"Annual Survey of School System Finance","Oklahoma","2016","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","78201"
"Annual Survey of School System Finance","Oklahoma","2017","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","76444"
"Annual Survey of School System Finance","Oklahoma","2018","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","76551"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","202496"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","211394"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","209204"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","216519"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","231140"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","234159"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","229059"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","114000"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","89450"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","95736"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","89759"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","74692"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","74708"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","67251"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","152485"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","137605"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","135575"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","138252"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","134779"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","133297"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","130490"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","199257"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","180445"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","164238"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","155357"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","158650"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","156655"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","154244"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","683540"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","631679"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","615556"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","610640"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","611555"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","609643"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","591188"
"Annual Survey of School System Finance","Oklahoma","2012","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","15302"
"Annual Survey of School System Finance","Oklahoma","2013","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","12785"
"Annual Survey of School System Finance","Oklahoma","2014","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","10803"
"Annual Survey of School System Finance","Oklahoma","2015","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","10753"
"Annual Survey of School System Finance","Oklahoma","2016","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","12294"
"Annual Survey of School System Finance","Oklahoma","2017","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","10824"
"Annual Survey of School System Finance","Oklahoma","2018","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","10144"
"Annual Survey of School System Finance","Oregon","2012","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","550894"
"Annual Survey of School System Finance","Oregon","2013","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","471682"
"Annual Survey of School System Finance","Oregon","2014","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","521463"
"Annual Survey of School System Finance","Oregon","2015","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","577106"
"Annual Survey of School System Finance","Oregon","2016","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","582560"
"Annual Survey of School System Finance","Oregon","2017","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","558120"
"Annual Survey of School System Finance","Oregon","2018","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","596827"
"Annual Survey of School System Finance","Oregon","2012","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","5104"
"Annual Survey of School System Finance","Oregon","2013","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","3609"
"Annual Survey of School System Finance","Oregon","2014","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","2053"
"Annual Survey of School System Finance","Oregon","2015","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","2821"
"Annual Survey of School System Finance","Oregon","2016","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","3079"
"Annual Survey of School System Finance","Oregon","2017","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","3381"
"Annual Survey of School System Finance","Oregon","2018","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","3053"
"Annual Survey of School System Finance","Oregon","2012","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","21893"
"Annual Survey of School System Finance","Oregon","2013","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","19041"
"Annual Survey of School System Finance","Oregon","2014","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","17650"
"Annual Survey of School System Finance","Oregon","2015","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","18034"
"Annual Survey of School System Finance","Oregon","2016","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","18234"
"Annual Survey of School System Finance","Oregon","2017","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","6750"
"Annual Survey of School System Finance","Oregon","2018","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","15395"
"Annual Survey of School System Finance","Oregon","2012","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","136182"
"Annual Survey of School System Finance","Oregon","2013","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","133425"
"Annual Survey of School System Finance","Oregon","2014","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","134654"
"Annual Survey of School System Finance","Oregon","2015","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","152468"
"Annual Survey of School System Finance","Oregon","2016","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","158825"
"Annual Survey of School System Finance","Oregon","2017","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","151116"
"Annual Survey of School System Finance","Oregon","2018","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","158917"
"Annual Survey of School System Finance","Oregon","2012","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","72056"
"Annual Survey of School System Finance","Oregon","2013","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","29617"
"Annual Survey of School System Finance","Oregon","2014","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","88172"
"Annual Survey of School System Finance","Oregon","2015","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","116516"
"Annual Survey of School System Finance","Oregon","2016","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","122969"
"Annual Survey of School System Finance","Oregon","2017","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","113346"
"Annual Survey of School System Finance","Oregon","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","124953"
"Annual Survey of School System Finance","Oregon","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","135666"
"Annual Survey of School System Finance","Oregon","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","129986"
"Annual Survey of School System Finance","Oregon","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","119243"
"Annual Survey of School System Finance","Oregon","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","122985"
"Annual Survey of School System Finance","Oregon","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","125961"
"Annual Survey of School System Finance","Oregon","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","126770"
"Annual Survey of School System Finance","Oregon","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","134697"
"Annual Survey of School System Finance","Oregon","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","178427"
"Annual Survey of School System Finance","Oregon","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","152964"
"Annual Survey of School System Finance","Oregon","2014","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","155648"
"Annual Survey of School System Finance","Oregon","2015","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","161191"
"Annual Survey of School System Finance","Oregon","2016","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","150273"
"Annual Survey of School System Finance","Oregon","2017","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","153812"
"Annual Survey of School System Finance","Oregon","2018","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","156400"
"Annual Survey of School System Finance","Oregon","2012","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","529001"
"Annual Survey of School System Finance","Oregon","2013","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","452641"
"Annual Survey of School System Finance","Oregon","2014","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","503813"
"Annual Survey of School System Finance","Oregon","2015","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","559072"
"Annual Survey of School System Finance","Oregon","2016","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","564326"
"Annual Survey of School System Finance","Oregon","2017","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","551370"
"Annual Survey of School System Finance","Oregon","2018","FSDSTOT","Elementary-secondary education school system revenue from Federal sources - distributed through state total","State and Local ","581432"
"Annual Survey of School System Finance","Oregon","2012","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6670"
"Annual Survey of School System Finance","Oregon","2013","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6649"
"Annual Survey of School System Finance","Oregon","2014","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6096"
"Annual Survey of School System Finance","Oregon","2015","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","5912"
"Annual Survey of School System Finance","Oregon","2016","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6298"
"Annual Survey of School System Finance","Oregon","2017","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6326"
"Annual Survey of School System Finance","Oregon","2018","FSDSV","Elementary-secondary education school system revenue from Federal sources - distributed through state vocational","State and Local ","6465"
"Annual Survey of School System Finance","Pennsylvania","2012","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","2145208"
"Annual Survey of School System Finance","Pennsylvania","2013","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","2049113"
"Annual Survey of School System Finance","Pennsylvania","2014","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","1812609"
"Annual Survey of School System Finance","Pennsylvania","2015","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","1857885"
"Annual Survey of School System Finance","Pennsylvania","2016","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","1904293"
"Annual Survey of School System Finance","Pennsylvania","2017","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","2002866"
"Annual Survey of School System Finance","Pennsylvania","2018","FS","Elementary-secondary education school system revenue from Federal sources","State and Local ","2066508"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4219"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","7224"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","3286"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4403"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4683"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4503"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDFAIA","Elementary-secondary education school system revenue from Federal sources - direct federal aid impact aid","State and Local ","4095"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","185624"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","191145"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","154228"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","140942"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","161236"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","158177"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDFATOT","Elementary-secondary education school system revenue from Federal sources - direct federal aid total","State and Local ","162396"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","393015"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","407675"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","418955"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","458396"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","489343"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","512352"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDSCN","Elementary-secondary education school system revenue from Federal sources - distributed through state child nutrition","State and Local ","523016"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","391708"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","358967"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","301577"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","313130"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","311718"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","341196"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","364298"
"Annual Survey of School System Finance","Pennsylvania","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","493669"
"Annual Survey of School System Finance","Pennsylvania","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","425187"
"Annual Survey of School System Finance","Pennsylvania","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","400746"
"Annual Survey of School System Finance","Pennsylvania","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","396484"
"Annual Survey of School System Finance","Pennsylvania","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","418401"
"Annual Survey of School System Finance","Pennsylvania","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","423343"
"Annual Survey of School System Finance","Pennsylvania","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","431456"
