"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_031E","S1903_C02_031M"
"9700000US4838970","San Marcos Consolidated Independent School District, Texas","22381","1834","74.6","4.9","N","N","N","N","N","N","N","N","18.2","4.1","N","N","37.9","5.1","55.4","5.5","25.3","4.9","34.2","4.8","26.8","4.1","13.7","3.5","10232","1484","N","N","N","N","N","N","N","N","N","N","12149","1527","50.7","7.9","33.6","8.0","17.1","6.9","49.3","7.9","28.9","7.2","20.5","6.5","45.7","(X)","42.5","(X)","47.3","(X)","35583","6215","37222","5921","N","N","-","**","N","N","-","**","29560","10266","60368","54534","37326","7818","34190","10450","12326","2247","40484","4643","52982","10601","36068","14902","54347","7238","51262","11087","56213","7714","62087","11063","24052","9275","40756","22083","20808","2893","14366","4965","14164","7546","14519","11298","25079","5112","31528","14705","22238","5143","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4840710","Socorro Independent School District, Texas","49044","2466","79.9","3.2","N","N","N","N","N","N","N","N","15.3","3.0","N","N","84.5","2.6","12.5","2.3","2.5","1.1","44.7","3.3","42.7","3.3","10.1","2.2","41080","2673","59.6","4.1","40.4","4.1","66.9","4.1","24.8","3.9","8.4","2.2","7964","1643","52.3","9.8","42.9","9.7","9.4","6.6","47.7","9.8","38.4","8.9","9.3","6.6","26.0","(X)","26.4","(X)","21.5","(X)","46098","2538","48905","3539","48404","39369","N","N","83324","34744","-","**","23872","4036","75995","54285","42200","4073","56161","6442","22093","16930","47260","3464","49338","5626","22339","15162","46411","2893","44435","5215","50804","7200","55245","6627","24013","4071","41150","15667","28496","6610","13963","4188","13141","3127","25991","26651","50334","11213","46144","12499","110260","11007","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4841100","Spring Branch Independent School District, Texas","60300","2598","78.2","2.9","N","N","N","N","5.7","1.4","N","N","10.5","2.2","N","N","33.5","2.8","56.4","2.7","3.4","1.2","38.0","3.0","37.1","3.0","21.5","2.3","40401","2791","45.8","4.3","54.2","4.3","68.3","4.5","21.3","3.8","10.4","3.1","19899","2234","50.1","4.8","43.8","5.0","6.4","3.4","49.9","4.8","37.6","6.0","12.2","4.3","32.8","(X)","33.4","(X)","29.9","(X)","50808","4546","59042","7532","24130","20048","N","N","87857","17240","-","**","28120","6160","31118","21273","30687","3181","79397","7402","33392","7538","43415","5996","71382","13480","48359","5656","60781","7649","41656","10514","72350","12544","87694","7721","31145","8499","37028","17173","39252","4709","32290","7039","34861","7772","29779","37691","44276","11982","37087","9498","53776","21786","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4841220","Spring Independent School District, Texas","55229","2723","52.2","3.7","37.5","3.8","N","N","5.2","1.7","N","N","N","N","N","N","25.7","3.3","31.0","3.5","5.3","1.7","47.0","3.6","36.1","3.7","11.6","2.2","40709","2990","54.8","3.5","45.2","3.5","62.4","4.1","31.1","4.1","6.5","1.9","14520","2109","45.0","7.6","37.6","6.6","7.4","4.5","55.0","7.6","44.3","7.9","10.7","4.7","25.7","(X)","27.4","(X)","17.7","(X)","49468","2548","52689","3612","41648","3455","-","**","63158","21330","-","**","39892","15698","50208","23454","41443","4549","68627","7615","30239","12261","44203","4745","59026","6438","56545","4604","52821","3450","42233","3541","70948","4639","68598","8271","29893","4617","39554","12209","35368","8687","30461","8882","26064","6163","50731","9902","38610","7741","35140","15629","51351","21008","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4843470","Tyler Independent School District, Texas","47702","2276","71.9","2.5","24.4","2.2","N","N","N","N","N","N","N","N","N","N","13.1","2.0","61.5","2.6","7.3","2.1","33.3","2.7","34.8","2.6","24.5","2.1","30602","2113","40.5","4.2","59.5","4.2","70.0","4.1","23.8","3.6","6.3","2.1","17100","2078","57.9","6.4","52.5","6.8","5.4","2.9","42.1","6.4","34.3","6.5","7.8","3.2","23.9","(X)","24.9","(X)","21.1","(X)","40385","2428","46764","5490","27220","5883","-","**","N","N","-","**","30365","27135","30974","3354","40140","8754","50565","6845","28411","14797","36084","3333","61084","11105","34414","4120","55415","4853","48635","9874","58006","7190","67926","6162","29023","3111","28682","39390","24015","3763","23163","3978","20767","4304","39754","14708","30066","11669","22474","10931","40716","4045","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4843650","United Independent School District, Texas","39874","2007","92.2","2.2","N","N","N","N","N","N","N","N","N","N","N","N","92.8","1.9","N","N","6.0","2.1","46.6","3.6","37.1","3.2","10.2","2.1","33163","2151","N","N","N","N","N","N","N","N","N","N","6711","1205","32.8","9.1","26.2","7.9","6.6","5.0","67.2","9.1","53.9","9.4","13.4","8.3","24.7","(X)","26.3","(X)","12.6","(X)","45295","7216","45218","7409","16199","7679","23105","15077","190722","174548","-","**","46563","25556","N","N","42362","7335","59286","16319","19406","11959","48183","4305","49962","9263","25889","4695","47447","4827","45385","10805","55756","14748","55746","7348","24417","5166","18174","22556","33035","7647","27917","13356","23710","16858","65155","64673","38237","8726","37806","11588","40389","19408","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4844150","Victoria Independent School District, Texas","28940","1132","82.1","3.7","N","N","N","N","N","N","N","N","N","N","N","N","37.0","3.3","54.7","3.1","5.2","1.9","31.2","3.3","37.1","2.9","26.5","2.1","20906","1333","N","N","N","N","N","N","N","N","N","N","8034","1312","52.9","8.2","50.8","8.6","2.1","2.0","47.1","8.2","40.6","8.9","6.6","5.3","26.7","(X)","26.3","(X)","25.0","(X)","47576","5985","50710","4082","53857","23247","N","N","118397","112577","-","**","16303","5162","18288","12422","28706","7741","60267","8219","16200","3338","58154","5972","56853","9999","33580","5187","56850","8332","52500","16540","58518","7814","66660","7325","20808","5417","49489","27163","21211","3885","16534","3363","16075","2265","40189","19466","26870","13847","24334","9214","54479","32753","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4844280","Waco Independent School District, Texas","36238","1943","70.8","2.8","23.8","2.7","N","N","N","N","N","N","N","N","N","N","25.9","3.1","48.0","3.1","13.0","2.5","35.3","3.6","31.5","3.8","20.2","2.4","22134","1826","N","N","N","N","N","N","N","N","N","N","14104","1927","54.7","6.9","41.6","6.9","13.1","4.4","45.3","6.9","32.6","7.1","12.7","4.8","29.6","(X)","29.9","(X)","28.6","(X)","27242","2774","29579","3149","17225","5368","32938","27963","17125","15734","-","**","37500","27539","8863","1574","31267","6558","29363","3158","12916","3505","26021","4954","34253","4841","32558","9046","32550","4691","22345","4889","41115","6865","46294","7343","18768","4039","23642","13885","17024","3079","14414","3502","14604","3277","12160","12488","25472","10272","25398","14334","25526","20677","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4844960","Weslaco Independent School District, Texas","17494","1660","76.9","5.6","N","N","N","N","N","N","N","N","22.6","5.6","N","N","75.3","4.9","24.7","4.9","4.1","3.0","33.1","7.1","37.4","6.5","25.4","5.2","14820","1487","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","39.0","(X)","43.1","(X)","16.1","(X)","36807","6324","36052","6859","-","**","-","**","-","**","-","**","39671","10954","-","**","29608","7864","47451","16383","16077","25188","38908","12792","38667","7979","35132","5500","40043","4410","29492","5404","48442","12740","43438","9334","25135","10002","59133","72775","16690","3537","17747","8244","17747","8244","-","**","16003","4206","16301","3950","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4845780","Wichita Falls Independent School District, Texas","34716","1993","84.6","2.0","10.6","1.8","N","N","N","N","N","N","N","N","N","N","16.1","2.0","70.5","2.5","7.8","2.9","32.0","3.1","37.5","3.7","22.7","2.3","20291","1907","N","N","N","N","N","N","N","N","N","N","14425","1429","62.7","6.8","50.7","6.4","12.1","4.6","37.3","6.8","30.8","6.2","6.5","3.7","25.1","(X)","27.8","(X)","20.6","(X)","36588","2434","36651","2130","23031","8618","N","N","50949","38042","-","**","40036","8278","52666","50309","29417","2646","38720","2063","17059","5677","36874","2966","46155","12408","30740","8469","48223","4038","42078","6332","52786","4692","62270","8453","24107","10950","33136","16976","22437","5520","22429","7978","20628","4764","34130","6941","22452","8692","20332","2779","30505","24882","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4846680","Ysleta Independent School District, Texas","65313","2864","75.9","2.8","N","N","N","N","N","N","N","N","18.4","2.6","N","N","80.5","2.3","15.4","2.1","4.7","1.5","32.8","3.1","37.4","3.1","25.1","2.1","49729","2684","46.7","3.2","53.3","3.2","59.5","3.3","32.6","2.8","7.9","2.1","15584","2096","47.7","6.1","45.2","6.1","2.4","1.9","52.3","6.1","50.3","6.4","2.1","1.4","22.3","(X)","23.5","(X)","16.6","(X)","31729","1490","34113","2742","45342","19459","32146","13675","N","N","-","**","21069","2977","33430","8228","29571","1927","41914","5695","22859","6391","35061","4160","33173","2969","27201","4171","33879","2213","31702","3298","36688","3450","40946","4109","24891","3591","30842","5862","22167","2291","14986","6812","14507","3533","49375","168804","25522","7429","24572","5755","68478","29374","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900030","Alpine School District, Utah","76957","1924","92.9","1.2","N","N","N","N","N","N","N","N","N","N","N","N","6.9","1.3","89.0","1.6","6.6","1.5","50.6","2.1","29.9","2.0","12.9","1.3","65880","2127","61.1","2.6","38.9","2.6","86.0","2.4","10.9","2.0","3.1","1.4","11077","1492","66.6","7.0","51.2","7.3","15.4","6.6","33.4","7.0","24.3","6.1","9.1","4.8","26.2","(X)","25.4","(X)","25.1","(X)","59258","2364","60989","2060","50245","1845","55799","53219","N","N","N","N","36399","19702","40807","4351","46673","15785","61727","2113","36059","12295","59743","3251","80601","6171","46268","7660","62808","1940","63792","2784","59978","5271","67200","3435","29457","9008","50908","11105","31986","3797","31217","6181","28292","8097","43992","27272","32686","16861","32821","17312","32412","27076","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900120","Cache School District, Utah","19058","844","96.3","2.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.9","2.0","4.6","1.8","44.4","3.3","34.6","2.9","16.4","2.6","16453","823","N","N","N","N","N","N","N","N","N","N","2605","688","54.3","11.9","50.9","11.1","3.4","3.2","45.7","11.9","42.8","12.0","3.0","2.9","26.1","(X)","26.2","(X)","16.6","(X)","60081","5662","60677","4636","-","**","-","**","-","**","-","**","49387","5955","N","N","50164","5302","61092","4111","45213","8807","56457","6400","71832","6940","50656","3072","63740","3476","60338","6267","69128","5093","66833","3941","35593","8346","50682","39859","35639","14582","23694","9629","24088","10209","18438","31152","47934","8099","46914","9591","58445","12601","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900142","Canyons School District, Utah","65110","2203","92.9","1.4","N","N","N","N","N","N","N","N","N","N","N","N","8.7","1.8","87.3","2.0","3.7","1.0","40.4","2.4","40.9","2.7","15.0","1.9","50426","1761","49.3","3.5","50.7","3.5","82.2","2.5","11.6","2.0","6.2","1.9","14684","1750","48.0","5.9","38.3","6.4","9.7","3.7","52.0","5.9","39.1","5.1","12.9","4.1","28.3","(X)","28.1","(X)","26.5","(X)","66950","3375","66945","3809","N","N","-","**","120250","46773","40556","5975","66112","21623","50895","12751","48319","17179","69962","5072","40862","8624","66980","4311","81329","6052","44309","7160","75470","4470","73427","6550","76880","5060","81854","4434","42596","10009","53067","10833","40846","6217","33836","7580","28695","4949","50405","18700","47912","6482","39114","12424","81641","16062","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900210","Davis School District, Utah","94021","1444","92.6","1.0","N","N","N","N","N","N","N","N","N","N","N","N","7.3","0.8","87.5","1.0","4.5","1.0","43.7","1.3","36.0","1.2","15.8","0.9","77623","2585","54.8","2.1","45.2","2.1","83.9","2.0","11.3","1.8","4.8","1.2","16398","2123","52.1","5.8","42.9","5.7","9.2","3.6","47.9","5.8","38.9","5.9","9.0","3.9","23.0","(X)","23.4","(X)","18.6","(X)","64360","2755","65723","2484","41070","11439","67173","63230","37105","18064","-","**","41620","11917","70454","19366","49492","6072","66223","2237","35413","8715","61361","3626","87669","8459","46183","5338","69904","2275","66117","3312","75644","4924","76077","2880","35275","7984","54477","11117","35721","4067","30299","3313","27212","3431","50952","12275","41047","7746","38546","6435","67101","47501","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900360","Granite School District, Utah","125741","3401","87.3","1.3","N","N","N","N","4.1","0.8","N","N","3.2","0.9","N","N","16.0","1.5","75.4","1.6","5.3","1.0","39.7","2.3","36.3","2.3","18.6","1.2","91111","2475","48.8","2.6","51.2","2.6","74.8","2.2","18.6","1.8","6.6","1.3","34630","2725","52.4","4.1","43.8","4.3","8.7","2.4","47.6","4.1","35.5","4.4","12.0","3.5","22.6","(X)","22.0","(X)","21.9","(X)","52269","2687","53429","3398","51632","20090","35859","6288","53250","15210","63161","14034","32387","7115","45293","12597","35696","6463","56840","2373","28561","3790","52483","4623","62023","3567","41475","5806","57675","2472","48597","2667","66103","3597","66016","3064","33927","5480","40911","4733","35249","3380","32133","3664","29218","3956","59146","12368","38857","5120","33564","5456","61231","16282","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900420","Jordan School District, Utah","61505","1776","94.9","1.4","N","N","N","N","N","N","N","N","N","N","N","N","8.8","2.1","87.2","2.2","3.3","1.1","46.9","3.3","37.9","3.3","11.8","1.7","52375","2042","55.7","3.5","44.3","3.5","84.9","2.4","10.9","1.9","4.2","1.6","9130","1578","51.9","9.1","38.4","9.0","13.5","5.9","48.1","9.1","37.8","8.3","10.3","4.6","21.1","(X)","19.9","(X)","22.9","(X)","72566","3145","73054","3307","-","**","70038","45239","59439","27995","81775","29105","73086","22075","N","N","59103","8565","75383","3544","28951","23754","74751","5181","83976","8785","44326","6510","76270","4218","76298","5312","76238","5796","81031","2944","49659","6632","59762","19818","39649","4766","40706","15406","25289","7890","68475","50256","39288","6767","38845","4233","61152","47850","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900630","Nebo School District, Utah","33454","1551","96.8","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.9","2.4","2.9","1.6","45.2","3.4","32.8","3.1","19.1","2.5","28507","1298","N","N","N","N","N","N","N","N","N","N","4947","970","61.2","12.8","55.5","12.5","5.7","4.1","38.8","12.8","32.0","11.9","6.8","7.2","24.4","(X)","22.9","(X)","30.9","(X)","55425","3357","55803","3369","-","**","-","**","-","**","-","**","43308","12660","N","N","36235","7562","56561","3844","33522","7638","59355","4224","68765","6509","42656","4149","58714","5131","62159","5461","51842","8583","61350","4498","49524","13908","46259","4607","26328","18864","20964","8452","18918","8060","41190","35355","41390","15396","40358","26047","93237","80357","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900720","Ogden School District, Utah","29645","1802","79.2","3.5","N","N","N","N","N","N","N","N","10.8","2.8","N","N","18.9","3.2","72.2","3.4","10.7","3.0","42.9","4.3","29.9","3.6","16.5","2.8","19749","1462","N","N","N","N","N","N","N","N","N","N","9896","1651","42.6","7.2","31.0","6.5","11.6","5.3","57.4","7.2","41.2","8.2","16.2","7.2","26.9","(X)","24.4","(X)","30.2","(X)","39078","2380","40929","3903","46038","28494","N","N","28276","19226","-","**","23502","5043","38414","23703","28828","8952","41279","4852","27357","10444","38191","3327","51196","13296","42392","7173","42782","5346","28750","6996","55203","6061","55000","5041","20156","7403","37768","21476","31210","3441","27184","3610","27546","4085","22705","18640","35428","4057","30938","5712","39346","3226","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900810","Provo School District, Utah","29703","1872","88.8","3.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.7","3.5","25.1","3.1","37.6","3.6","23.0","4.2","14.3","2.5","19536","1544","N","N","N","N","N","N","N","N","N","N","10167","1521","62.2","8.3","33.6","6.9","28.6","6.0","37.8","8.3","16.5","6.8","21.3","5.9","31.0","(X)","20.1","(X)","46.5","(X)","36949","4330","38939","5603","14232","12879","28043","15872","27554","26838","N","N","31491","11067","34372","14496","30380","4465","39377","6326","20230","2518","42271","10161","54534","8377","49920","13059","46143","3829","45897","4923","46589","8457","49952","5582","34063","8139","32561","3165","21208","1881","18664","5210","15729","4728","21131","5652","22979","11750","19248","9559","42568","20955","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4900870","Salt Lake City School District, Utah","73324","3034","84.6","2.6","N","N","N","N","N","N","N","N","7.2","2.2","N","N","16.5","2.4","75.5","2.6","9.8","1.8","43.2","2.8","28.7","2.6","18.3","1.7","38646","2106","48.6","3.8","51.4","3.8","68.6","3.7","20.1","3.4","11.3","2.9","34678","2929","52.2","4.2","40.7","4.0","11.5","2.7","47.8","4.2","34.7","3.9","13.1","3.0","22.1","(X)","22.2","(X)","21.0","(X)","40219","1914","40928","1366","21980","18866","N","N","N","N","N","N","32300","19470","26626","13560","30137","4410","42271","1774","19117","4685","42269","3005","51963","4713","30923","5239","51666","4175","46017","8556","57371","5946","62009","4596","27774","5382","25200","10457","27789","2734","28406","5805","25183","5144","46378","12970","27410","5340","21522","2403","38840","8358","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4901140","Washington School District, Utah","47413","1786","94.4","1.4","N","N","N","N","N","N","N","N","N","N","N","N","7.0","1.3","89.2","1.4","4.8","1.4","34.4","2.3","30.9","1.8","29.9","2.0","35615","1820","N","N","N","N","N","N","N","N","N","N","11798","1456","59.3","6.3","51.6","7.1","7.7","4.3","40.7","6.3","31.9","6.4","8.8","4.8","28.7","(X)","28.3","(X)","27.8","(X)","49058","3168","50127","2832","-","**","18976","7917","N","N","31300","10276","N","N","N","N","38025","6839","50583","2555","33102","6324","49988","4822","57202","3880","40724","6086","53404","2144","50317","3717","56746","3163","55301","2439","32254","15559","26741","19871","24078","4685","22040","4657","21079","1551","64527","28445","26626","10904","24995","7715","60551","37128","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US4901200","Weber School District, Utah","50828","1568","93.7","1.7","N","N","N","N","N","N","N","N","N","N","N","N","10.6","2.1","86.9","2.1","5.6","1.8","38.3","2.3","37.3","2.2","18.8","1.7","39900","1658","N","N","N","N","N","N","N","N","N","N","10928","1692","58.4","8.7","50.8","7.7","7.6","5.2","41.6","8.7","29.4","7.5","12.2","5.4","20.9","(X)","20.2","(X)","22.4","(X)","62033","2724","62777","3216","63771","40387","N","N","75111","72132","65168","25528","48170","24069","52680","21708","47686","6218","64635","4343","38290","3645","63027","3711","76994","6353","41265","3489","69798","4799","65035","4427","75636","6892","77678","4569","34045","9451","46744","8002","30838","3721","25583","3408","25530","3245","35489","32328","45207","21930","38236","20737","55785","28736","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100036","James City County Public Schools, Virginia","26912","1230","84.7","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82.3","3.2","5.7","2.2","24.3","2.9","39.7","3.0","30.4","2.6","20223","1447","N","N","N","N","N","N","N","N","N","N","6689","1256","55.5","10.1","47.8","10.0","7.6","5.0","44.5","10.1","25.7","7.7","18.8","9.8","23.1","(X)","22.8","(X)","24.3","(X)","74706","5106","77328","7454","58651","33320","N","N","N","N","2,500-","***","-","**","250,000+","***","49176","20240","78774","7252","30179","17089","75801","9699","88654","10270","70526","6494","86794","6857","75747","7632","92927","7803","94972","9703","24145","15793","70921","77466","43303","12339","38062","16388","37935","17337","38281","216791","55575","19604","70835","25567","52998","42053","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100090","Albemarle County Public Schools, Virginia","37671","1419","84.0","2.8","9.4","2.6","N","N","N","N","N","N","N","N","N","N","N","N","80.4","2.7","4.1","1.4","33.1","2.6","40.5","3.1","22.3","2.4","24377","1722","N","N","N","N","N","N","N","N","N","N","13294","1765","68.2","6.1","58.2","7.1","10.0","3.7","31.8","6.1","23.4","5.4","8.4","3.7","30.8","(X)","29.2","(X)","33.8","(X)","59499","5892","67552","4649","31940","12845","-","**","41532","36218","-","**","N","N","55179","6675","57426","35668","67609","6273","39425","23649","53116","5095","83775","5783","41006","7492","77442","10472","72143","7365","83757","5963","91004","11800","40996","14725","31563","5415","36357","7233","31433","5766","28564","6320","70278","39161","50222","9332","47226","9480","50998","23784","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100120","Alexandria City Public Schools, Virginia","64361","2156","70.8","2.6","18.3","2.1","N","N","5.1","0.9","N","N","N","N","N","N","10.8","1.7","63.7","2.5","4.3","1.1","50.6","2.7","32.8","2.2","12.3","1.7","30087","2460","N","N","N","N","N","N","N","N","N","N","34274","2260","49.6","3.2","41.0","3.2","8.6","2.7","50.4","3.2","39.0","3.0","11.3","2.8","16.6","(X)","14.7","(X)","17.7","(X)","77793","5014","96679","6695","49321","6995","66691","4932","50740","28960","-","**","51456","7824","68925","51627","45211","8168","101718","3631","49145","9524","76835","5359","91899","15093","76242","8064","101064","7632","84160","10179","116010","16462","132017","11030","43357","5888","38230","24900","65352","6269","65591","6234","60670","5316","98938","32349","64487","10301","61125","2053","95857","22147","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100270","Arlington County Public Schools, Virginia","92982","2544","75.3","1.8","8.7","0.9","N","N","8.9","1.0","N","N","4.3","1.2","N","N","10.4","1.2","70.1","1.7","5.2","1.2","51.7","1.7","30.0","1.5","13.0","1.0","42683","2766","39.5","3.4","60.5","3.4","75.7","3.7","17.9","3.3","6.4","1.6","50299","2738","50.7","2.5","39.7","3.2","11.0","2.3","49.3","2.5","34.2","3.0","15.2","2.3","16.4","(X)","20.1","(X)","12.6","(X)","94986","4776","107406","4815","54431","11161","N","N","75806","13357","-","**","38767","17214","68684","41978","52065","9234","109387","4536","62468","13292","98404","4622","113360","7869","63266","5376","116586","8572","105956","14701","123003","9010","138144","11116","38794","9593","71042","33749","81032","4844","75685","3893","65820","6427","106396","6303","88964","9340","75566","5494","138071","23172","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100300","Augusta County Public Schools, Virginia","27759","1428","97.2","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.2","1.9","1.7","1.3","26.8","2.6","45.2","2.6","26.3","1.9","19870","1463","N","N","N","N","N","N","N","N","N","N","7889","1346","54.7","9.5","45.7","9.9","9.0","6.5","45.3","9.5","41.4","9.7","3.9","2.9","31.6","(X)","31.1","(X)","30.7","(X)","49903","3193","50512","3353","N","N","-","**","35256","24730","-","**","-","**","-","**","69167","27374","49979","3690","43285","18036","50735","6835","62022","7639","35696","3860","61544","4525","64649","11887","60556","5254","67034","3250","25036","11133","30257","13053","26415","3100","21808","3523","21581","3010","42938","45264","35487","9238","35322","9249","68009","88132","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100360","Bedford County Public Schools, Virginia","27595","1136","90.5","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.5","1.6","2.2","1.1","26.8","3.4","43.7","3.5","27.3","2.4","19621","1194","N","N","N","N","N","N","N","N","N","N","7974","1283","56.0","8.6","46.7","8.5","9.3","5.7","44.0","8.6","34.6","8.1","9.4","5.1","28.4","(X)","29.8","(X)","24.3","(X)","49002","4798","51735","7615","29610","11319","N","N","N","N","-","**","-","**","N","N","-","**","51735","7615","28215","14064","51741","8768","66054","12513","32133","5429","63696","3596","72536","9683","60599","9920","68261","5762","36873","6809","80267","44580","25941","5584","26046","6907","23796","6697","32825","8315","25830","8293","26512","11248","24878","26076","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100810","Chesapeake City Public Schools, Virginia","78554","1845","65.8","1.7","29.0","1.4","N","N","2.5","0.4","N","N","N","N","N","N","N","N","64.2","1.7","3.8","1.3","33.8","1.8","43.5","1.4","18.9","1.0","58198","2088","47.4","2.9","52.6","2.9","76.2","2.8","20.2","2.8","3.6","1.4","20356","2302","54.9","5.6","50.1","5.6","4.8","2.4","45.1","5.6","31.9","5.7","13.2","5.5","28.5","(X)","28.7","(X)","26.7","(X)","68955","3078","74177","3159","54275","5487","32451","25668","88861","18844","-","**","68038","59943","75205","4881","67465","17169","74246","3392","46101","21461","66316","4909","78752","6331","43781","4240","77152","2827","75029","4663","79643","6917","89475","3411","42343","9692","53696","15799","37135","3797","32874","5591","31351","4900","78896","25008","48714","6821","38843","12658","76412","22827","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US5100840","Chesterfield County Public Schools, Virginia","112213","1951","74.5","1.3","21.1","1.1","N","N","N","N","N","N","N","N","N","N","5.2","0.8","70.6","1.5","2.4","0.8","35.5","1.6","44.1","1.4","18.1","0.7","84107","2945","50.0","2.5","50.0","2.5","75.8","2.5","19.5","2.4","4.7","1.3","28106","2569","59.6","4.0","50.7","4.3","8.8","2.7","40.4","4.0","31.1","4.1","9.4","2.7","24.6","(X)","24.1","(X)","24.5","(X)","69149","3229","72378","3024","54669","6009","N","N","88398","16129","-","**","42051","19000","73003","36514","41582","7685","73987","4113","32327","13442","69614","4731","81107","6770","46605","4553","79545","4336","79292","6869","79627","4833","94271","3367","41009","5181","43784","22997","37657","2166","34549","4235","29566","4541","64302","13663","41830","4139","38031","3677","72713","11351","(X)","(X)","(X)","(X)","(X)","(X)"
